ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée militaire (0131596P),6,3,5,3,1,0,1,0
Aix-En-Provence,Paul Cezanne (0130002G),49,20,45,20,34,15,9,6
Albi,Laperouse (0810006S),16,3,13,3,10,1,3,0
Amiens,Louis Thuillier (0800009A),24,6,19,5,15,5,6,2
Angers,Henri Bergson (0491966W),12,2,12,2,10,2,5,1
Annecy,Lycée Berthollet (0740003B),33,11,33,11,29,9,12,6
Antony,Sainte Marie (0920904H),27,5,26,5,20,3,11,1
Arras,Robespierre (0620006V),13,7,12,6,5,2,2,1
Avignon,St Joseph (0840072X),33,6,29,6,25,6,17,5
Balma,Saliège (0312408Z),44,13,38,12,34,9,15,2
Bayonne,Rene Cassin (0640010N),23,5,22,4,15,3,4,1
Belfort,Condorcet (0900002N),14,8,12,7,10,7,4,3
Besançon,Victor Hugo (0250007X),35,14,27,10,22,7,7,2
Bitche,St Augustin (0570194B),1,0,0,0,0,0,0,0
Bordeaux,Camille Jullian (0330023W),27,11,25,10,20,8,3,0
Bordeaux,Michel Montaigne (0330021U),21,5,19,5,19,5,6,0
Bourg-En-Bresse,Lycée Lalande (0010013J),33,8,30,7,26,6,14,4
Bourges,Alain-Fournier (0180005H),20,6,14,3,10,2,6,1
Brest,de Kerichen (0290007A),32,11,31,10,27,8,9,3
Brest,Sainte Anne (0290338K),18,6,15,6,13,5,6,1
Caen,Lycée Privé Sainte-Marie (0141164P),10,2,7,1,6,1,4,1
Caen,Lycée VICTOR HUGO (0142059M),26,7,23,6,18,6,5,0
Chartres,Marceau (0280007F),23,12,19,11,12,5,4,0
Clermont-Ferrand,Blaise Pascal (0630018C),39,14,37,14,33,12,9,1
Compiègne,Pierre d'Ailly (0600014P),11,4,11,4,7,3,1,0
Corenc,ITEC Boisfleury Europe (0381675P),15,3,14,3,14,3,8,2
Dijon,Lycée Carnot (0210015C),34,11,28,10,23,9,8,4
