ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),11,6,8,6,6,5,1,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),50,19,47,18,44,18,16,7
Albi,Lycée Laperouse (0810006S),24,9,17,6,12,3,5,1
AMIENS,Lycée Louis Thuillier (0800009A),28,9,25,8,21,6,7,3
Angers,Lycée Henri Bergson (0491966W),19,7,16,6,12,5,4,2
Annecy,Lycée Berthollet (0740003B),34,12,31,10,24,9,8,1
Antony,Lycée Sainte Marie (0920904H),23,6,16,3,12,2,3,1
Arras,Lycée Robespierre (0620006V),16,3,15,3,13,3,5,2
Avignon,Lycée Saint Joseph (0840072X),38,12,35,11,31,10,12,3
Balma,Lycée Saliège (0312408Z),66,19,54,16,50,16,19,9
Bayonne,Lycée René Cassin (0640010N),24,7,24,7,21,6,4,1
Belfort,Lycée Condorcet (0900002N),14,3,9,3,8,2,3,0
BESANCON,Lycée Victor Hugo (0250007X),28,11,20,10,18,10,5,3
Bizerte,IPEIB (16200011),1,1,0,0,0,0,0,0
Bordeaux,Lycée Camille Jullian (0330023W),29,9,26,9,21,8,4,1
Bordeaux,Lycée Michel Montaigne (0330021U),31,15,23,12,21,12,1,1
Bourg-En-Bresse,Lycée Lalande (0010013J),29,6,28,6,25,5,10,2
Bourges,Lycée Alain-Fournier (0180005H),14,5,7,2,6,2,4,2
Brest,Lycée de Kerichen (0290007A),31,16,30,16,26,14,11,8
Brest,Lycée Sainte Anne (0290338K),21,6,15,6,14,5,6,2
Caen,Lycée Privé Sainte-Marie (0141164P),14,2,11,2,10,2,2,1
Caen,Lycée Victor Hugo (0142059M),44,13,30,10,26,9,6,3
Chartres,Lycée Marceau (0280007F),23,7,18,6,17,6,6,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),35,15,33,13,31,12,9,1
Compiègne,Lycée Pierre d'Ailly (0600014P),25,3,22,3,12,1,2,0
Corenc,ITEC Boisfleury Europe (0381675P),7,3,7,3,7,3,2,0
Dijon,Lycée Carnot (0210015C),19,9,15,7,13,7,2,1
Douai,Lycée Albert Chatelet (0590063Y),26,13,23,13,21,12,7,5
Dunkerque,Lycée Jean Bart (0590071G),18,7,12,4,9,4,7,4
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),17,8,13,7,13,7,4,3
Evreux,Lycée Aristide Briand (0270016W),33,16,25,13,19,9,6,3
Fontainebleau,Lycée François 1er (0770927P),34,10,28,9,22,6,6,3
Fort-De-France,Lycée Bellevue (9720003W),26,16,25,16,23,15,10,7
Gabes,IPEIG (99951112),1,0,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),43,14,37,13,31,10,5,1
Kairouan,Institut supérieur des mathématiques appliquées et de l'informatique (U0001),1,1,1,1,1,1,1,1
La Flèche,Prytanée National Militaire (0720896H),10,3,9,3,3,2,0,0
La Rochelle,Lycée Jean Dautet (0170028N),17,3,12,3,9,2,3,0
