ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),1,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),9,3,4,1,3,1,1,1
Aix-En-Provence,Lycée Vauvenargues (0130003H),20,4,6,1,4,0,2,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),11,1,7,1,6,1,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),1,1,1,1,1,1,1,1
Albi,Lycée Laperouse (0810006S),17,3,8,1,7,1,2,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,3,5,1,4,1,4,1
Angers,Lycée Saint-Martin (0490824E),17,0,11,0,8,0,0,0
Angers Cedex 01,Lycée Henri Bergson (0491966W),19,1,15,0,12,0,6,0
Annecy Cedex,Lycée Berthollet (0740003B),39,3,33,2,31,2,13,1
Annonay,Lycée Saint Denis (0071126L),3,0,1,0,1,0,0,0
Antony,Lycée Sainte Marie (0920904H),27,6,14,2,11,1,4,0
Argenteuil,Lycée Jean Jaurès (0950641F),13,3,4,0,2,0,1,0
Arras,Lycée Robespierre (0620006V),19,2,12,0,6,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),14,2,8,2,6,2,4,2
Avignon Cedex,Lycée Frédéric Mistral (0840003X),35,7,7,3,2,1,2,1
Balma,Lycée Saliège (0312408Z),29,3,20,1,19,1,6,0
Belfort,Lycée Condorcet (0900002N),12,0,10,0,9,0,3,0
Besançon,Lycée Victor Hugo (0250007X),27,5,21,5,15,4,8,2
Bordeaux,Lycée Gustave Eiffel (0330028B),87,16,63,12,55,10,16,5
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),74,19,70,18,66,16,14,5
Brest,Lycée Naval (0290063L),21,6,18,4,17,4,2,1
Brest,Lycée Sainte Anne (0290338K),12,6,3,1,2,1,1,0
Brest Cedex 2,Lycée Vauban (0290012F),31,8,17,4,8,3,1,0
Caen,Lycée Victor Hugo (0142059M),48,9,27,5,20,4,10,1
Cannes Cedex,Lycée Stanislas (0060673Z),26,8,17,6,8,5,4,3
Casablanca,ELBILIA SUP (99696011),5,1,2,0,1,0,1,0
Casablanca,Groupe scolaire La Résidence (3500055H),14,5,2,1,1,1,0,0
Casablanca,Lycée Mohamed V (99926411),9,5,0,0,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),17,3,8,2,6,1,3,0
Clermont-Ferrand,Lycée La Fayette (0630021F),36,6,21,4,16,3,4,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),34,5,25,4,20,4,6,1
Dijon,Lycée Carnot (0210015C),36,5,24,2,18,2,6,1
Dijon,Lycée Gustave Eiffel (0211033J),32,7,22,3,12,0,5,0
Douai,Lycée Albert Chatelet (0590063Y),39,10,27,9,24,9,7,2
Dunkerque Cedex,Lycée Jean Bart (0590071G),16,2,3,0,2,0,2,0
El Jadida,Lycée Errazi (99927011),1,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),21,3,7,0,5,0,3,0
