ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),35,2,22,1,20,1,13,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),9,2,8,1,8,1,1,0
Angers,Lycée Chevrollier (0490003M),30,5,25,5,25,5,15,3
Argonay,Lycée Louis Lachenal (0740006E),29,4,22,4,20,3,6,2
Armentières,Lycée Gustave Eiffel (0590011S),30,3,14,3,12,3,6,0
Aubervilliers,Lycée Le Corbusier (0930117X),22,0,3,0,3,0,3,0
Avignon,Lycée Philippe de Girard (0840005Z),20,1,8,1,7,1,7,1
Belfort,Lycée Raoul Follereau (0900004R),35,3,9,1,8,1,5,0
Besançon,Lycée Jules Haag (0250011B),20,1,10,0,7,0,4,0
Bordeaux,Lycée Gustave Eiffel (0330028B),82,10,61,7,55,7,32,4
Brest,Lycée La Croix Rouge (0290335G),24,2,9,0,8,0,4,0
Brest,Lycée Vauban (0290012F),28,1,10,1,10,1,7,0
Cachan,Lycée Gustave Eiffel (0940111K),33,0,26,0,25,0,13,0
Caen,Lycée Jules Dumont d'Urville (0142131R),22,1,9,0,9,0,4,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),14,4,7,2,6,1,3,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),13,1,9,1,6,1,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),24,0,9,0,9,0,3,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),29,3,13,2,11,2,7,2
Clichy,Lycée Newton-Enrea (0920136Y),16,2,7,0,4,0,3,0
Cluny,Lycée La Prat's (0710023P),25,2,16,0,15,0,9,0
Dijon,Lycée Gustave Eiffel (0211033J),23,1,11,1,11,1,4,1
Dunkerque,Lycée De L'Europe (0590072H),18,2,9,1,9,1,4,0
Grenoble,Lycée Vaucanson (0380033E),69,1,33,0,29,0,12,0
Le Havre,Lycée Robert Schuman (0760058A),14,0,7,0,6,0,4,0
Le Mans,Lycée Gabriel Touchard (0720033V),25,1,21,1,20,1,14,1
Les Abymes,Lycée Charles Coeffin (9710004C),16,5,2,0,2,0,1,0
Lille,Lycée César Baggio (0590121L),37,4,13,1,13,1,8,0
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,1,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),25,3,20,2,20,2,10,1
Lyon,Lycée La Martiniere Monplaisir (0692866R),78,10,52,8,51,8,22,3
Marseille,Lycée Jean Perrin (0130053M),78,7,62,6,59,5,35,2
Massy,Lycée Parc de Vilgenis (0910727W),30,1,11,0,8,0,3,0
Meaux,Lycée Pierre de Coubertin (0770931U),9,1,3,0,3,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),25,0,9,0,9,0,6,0
MONASTIR,I.P.E.I (99949911),2,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),18,4,8,2,7,2,3,1
Montpellier,Lycée Jean Mermoz (0340042L),36,8,33,8,32,8,16,3
NABEUL,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),31,2,18,1,14,0,8,0
