ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),13,3,5,1,1,0,1,0
Agadir,Lycée Reda Slaoui (99926811),25,7,13,2,10,2,1,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),35,5,21,3,19,2,8,1
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),37,11,36,10,27,6,14,3
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),51,10,27,7,22,7,7,3
Angers Cedex 01,Lycée Henri Bergson (0491966W),29,7,21,5,17,2,8,1
Annecy Cedex,Lycée Berthollet (0740003B),64,10,55,8,33,3,12,0
Antony,Lycée Sainte Marie (0920904H),40,6,35,6,30,4,10,0
Arras,Lycée Robespierre (0620006V),10,3,4,1,3,0,3,0
Autun Cedex,Lycée Militaire National (0711064W),23,1,13,1,7,0,2,0
Beni-Mellal,DAY PREPAS (L0038),6,0,2,0,1,0,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),24,12,15,10,5,3,2,1
Besançon,Lycée Victor Hugo (0250007X),71,17,60,14,55,12,23,3
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),4,0,2,0,1,0,0,0
Blois Cedex,Lycée Dessaignes (0410002E),25,7,16,6,14,6,7,2
Bordeaux Cedex,Lycée Camille Jullian (0330023W),36,8,34,8,26,7,9,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),86,22,80,22,69,19,19,5
Boulogne-Sur-Mer Cedex,Lycée Mariette (0622949U),17,5,6,1,3,1,2,1
Bourg-En-Bresse,Lycée Lalande (0010013J),37,10,18,5,13,3,6,1
Bourges,Lycée Alain-Fournier (0180005H),15,4,6,2,4,2,2,1
Brest,Lycée Naval (0290063L),28,2,22,2,20,1,2,0
Brest,Lycée Sainte Anne (0290338K),14,4,6,1,5,0,4,0
Brest Cedex 2,Lycée de Kerichen (0290007A),75,18,71,18,57,16,20,3
Caen Cedex 4,Lycée Malherbe (0140013N),110,19,93,17,71,13,27,7
Cannes Cedex,Lycée Stanislas (0060673Z),17,4,12,3,9,1,0,0
Casablanca,Centre privé GALILEE (99927511),26,7,3,2,0,0,0,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),51,13,21,8,13,3,10,1
Casablanca,ELBILIA SUP (99696011),16,0,7,0,4,0,1,0
Casablanca,ESTEM (E0004),15,1,3,0,2,0,2,0
Casablanca,Groupe scolaire La Résidence (3500055H),34,9,16,5,7,3,3,1
Casablanca,Lycée Al Khansaa (3500050C),73,26,31,9,15,5,3,0
Casablanca,Lycée Mohamed V (99926411),69,33,36,13,27,9,11,5
Castres,Lycée Borde Basse (0810959C),22,5,18,5,16,5,10,2
Chambéry,Lycée Vaugelas (0730013T),18,3,8,2,8,2,3,0
Chartres,Lycée Marceau (0280007F),40,8,24,3,21,2,14,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),39,7,31,5,28,4,12,3
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),20,5,11,2,8,1,2,0
Clermont-Ferrand,Lycée La Fayette (0630021F),21,3,10,1,7,1,3,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),75,16,68,16,53,13,10,1
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),26,6,14,4,10,4,3,1
Dijon,Lycée Carnot (0210015C),82,21,72,17,62,15,27,6
Douai,Lycée Albert Chatelet (0590063Y),28,6,21,4,18,3,4,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),14,6,8,4,4,2,1,1
El Jadida,classes préparatoires Ibn Younes (L0007),4,1,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),25,6,8,4,3,2,0,0
Epinal,Lycée Claude Gellee (0880020U),31,7,23,6,21,6,7,2
Errachidia,Lycée Ibn Tahir (99929511),14,1,4,0,2,0,1,0
Evry,Lycée Parc des Loges (0911251R),26,5,13,4,10,3,4,1
Fès,CAP-GE ALKHYYAM (99694011),23,6,6,2,1,0,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),97,47,64,29,37,15,17,7
Fès,Etablissement Al Cachy (99695011),70,27,19,7,8,2,1,0
Fontainebleau,Lycée François 1er (0770927P),31,9,20,4,15,3,4,0
Forbach,Lycée Jean Moulin (0570029X),22,4,12,3,12,3,8,1
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),19,5,7,2,4,2,2,1
Grenoble Cedex 1,Lycée Champollion (0380027Y),75,19,72,19,59,15,19,7
Kenitra,Lycée Mohamed VI (99948211),55,20,29,8,14,4,4,0
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),13,2,8,0,3,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),33,3,24,3,19,3,7,2
La Rochelle,Lycée Jean Dautet (0170028N),21,4,10,1,8,1,3,0
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),21,5,15,2,13,2,5,1
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),13,6,9,5,6,4,0,0
Le Havre,Lycée François 1er (0760052U),33,5,15,2,9,2,6,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),27,4,16,4,10,2,4,0
Le Raincy,Lycée Albert Schweitzer (0930830X),38,12,28,9,20,6,8,3
Libreville,Lycée LEON MBA (99928511),33,8,18,3,8,0,5,0
Lille Cedex,Lycée Faidherbe (0590119J),118,19,110,19,95,14,21,5
Limoges Cedex,Lycée Gay-Lussac (0870015U),34,6,19,4,12,2,6,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),35,8,31,8,21,5,7,0
Lyon,Lycée aux Lazaristes (0690522T),30,4,28,4,19,4,2,0
Lyon,Lycée Jean Perrin (0690082P),28,6,18,4,17,4,11,3
Lyon,Lycée La Martinière Monplaisir (0692866R),65,16,62,14,50,10,20,0
Lyon Cedex 06,Lycée du Parc (0690026D),79,22,70,21,64,19,12,4
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),22,5,3,1,2,0,1,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),4,2,0,0,0,0,0,0
Marrakech,Ibn Ghazi (L0057),21,6,9,3,2,1,1,0
Marrakech,Marrakech Prépas (99926814),10,4,6,2,1,0,0,0
