ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Rennes,Lycée privé Assomption (0350778F),13,1,12,1,10,1,2,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),44,11,39,9,39,9,9,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),40,4,35,4,34,4,8,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),22,4,20,4,16,4,8,3
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),11,0,5,0,3,0,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),23,4,20,4,17,4,9,3
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),27,3,25,2,19,1,12,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),31,6,28,4,22,4,9,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),34,10,33,10,31,10,8,3
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,1,0,1,0,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),27,2,24,2,16,2,6,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),75,19,58,17,54,17,17,5
Sceaux Cedex,Lycée Lakanal (0920145H),31,5,26,4,21,4,2,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),42,11,36,10,29,7,7,2
Strasbourg,Lycée Louis Couffignal (0670085D),25,6,23,5,16,3,7,3
Strasbourg,Lycée Ort (0671636P),24,5,20,5,19,5,9,5
Strasbourg Cedex,Lycée Kleber (0670080Y),103,24,92,21,89,20,22,3
Tanger,Lycée Moulay Hassan (99926911),13,3,10,2,4,0,2,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),35,5,33,5,31,4,11,3
Toulouse,Lycée Bellevue (0310038Y),34,10,29,8,26,8,6,1
Toulouse,Lycée Déodat de Séverac (0310044E),45,9,36,7,32,6,10,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),22,1,18,1,14,1,3,0
Tours Cedex 1,Lycée Descartes (0370035M),74,16,54,13,47,12,9,1
Troyes,Lycée Chrestien De Troyes (0100022V),25,5,20,4,14,3,5,2
Tunis,IPEST (99926211),1,0,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),42,9,37,8,32,7,10,2
Vanves Cedex,Lycée Michelet (0920149M),37,12,36,11,34,11,10,4
Versailles,Lycée Jules Ferry (0782565P),39,2,36,2,35,2,16,1
Versailles Cedex,Lycée Hoche (0782562L),18,1,11,1,11,1,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),5,1,0,0,0,0,0,0
