ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),6,2,1,0,0,0,0,0
Agadir,Groupe scolaire Al Qalam (99693001),17,3,8,0,4,0,2,0
Agadir,Lycée Reda Slaoui (99926811),59,22,35,11,14,5,5,2
Aix-En-Provence,Lycée Militaire (0131596P),30,4,23,2,19,1,11,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),26,9,22,7,17,4,7,3
AMIENS,Lycée Louis Thuillier (0800009A),51,7,44,6,37,6,22,4
Angers,Lycée Henri Bergson (0491966W),29,8,27,6,26,6,11,1
Angoulême,Lycée Guez De Balzac (0160002R),20,3,15,1,12,1,5,1
Annecy,Lycée Berthollet (0740003B),52,16,44,14,38,12,12,3
Antony,Lycée Sainte Marie (0920904H),30,4,22,2,21,2,5,1
Arras,Lycée Robespierre (0620006V),12,3,5,1,4,1,2,0
Autun,Lycée Militaire National (0711064W),13,1,5,0,1,0,1,0
Beni-Mellal,DAY PREPAS (L0038),3,1,1,0,0,0,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),11,3,10,2,3,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),71,20,61,19,50,19,25,11
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),3,0,1,0,1,0,0,0
Blois,Lycée Dessaignes (0410002E),17,5,8,2,6,0,3,0
Bordeaux,Lycée Camille Jullian (0330023W),35,8,33,8,26,6,15,5
Bordeaux,Lycée Michel Montaigne (0330021U),105,26,100,23,86,22,29,8
Boulogne-Sur-Mer,Lycée Mariette (0622949U),30,9,11,1,9,1,2,0
Bourg-En-Bresse,Lycée Lalande (0010013J),31,5,20,2,15,1,6,1
Bourges,Lycée Alain-Fournier (0180005H),15,6,10,3,8,3,5,2
Bressuire,Lycée Saint Joseph (0790080H),8,1,1,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),69,17,57,13,45,11,17,6
Brest,Lycée Naval (0290063L),20,4,18,4,13,3,5,2
Brest,Lycée Sainte Anne (0290338K),25,5,16,1,13,1,8,0
Caen,Lycée Malherbe (0140013N),87,18,57,13,49,10,19,3
Casablanca,Centre privé GALILEE (99927511),105,35,23,6,6,2,3,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),21,7,3,0,3,0,3,0
Casablanca,ESTEM (E0004),11,3,1,0,1,0,1,0
Casablanca,Etablissement El Bilia (99696011),15,5,3,2,3,2,1,1
Casablanca,Groupe scolaire La Résidence (3500055H),58,13,18,3,8,1,1,0
Casablanca,Lycée Al Khansa (3500050C),71,23,41,14,24,10,10,3
Casablanca,Lycée Lyautey (3500002A),11,5,10,5,9,4,0,0
Casablanca,Lycée Mohamed V (99926411),128,40,73,21,38,9,9,1
Chambéry,Lycée Vaugelas (0730013T),27,9,15,1,13,1,6,1
Chartres,Lycée Marceau (0280007F),29,5,17,3,14,3,6,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),23,2,19,2,14,1,4,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),71,15,66,13,58,12,15,3
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),27,3,19,2,18,1,10,0
Clermont-Ferrand,Lycée La Fayette (0630021F),22,5,17,3,14,2,10,2
Compiègne,Lycée Pierre d'Ailly (0600014P),15,6,10,5,9,5,3,2
Corenc,ITEC Boisfleury Europe (0381675P),9,2,7,1,6,0,2,0
Dijon,Lycée Carnot (0210015C),91,14,71,10,64,9,32,6
Douai,Lycée Albert Chatelet (0590063Y),30,8,24,5,16,5,6,2
Dunkerque,Lycée Jean Bart (0590071G),21,6,17,5,16,4,4,0
El Jadida,classes préparatoires Ibn Younes (L0007),7,2,1,0,1,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),27,6,25,6,21,6,5,3
Epinal,Lycée Claude Gellee (0880020U),32,12,21,8,15,4,4,1
Errachidia,Lycée Ibn Taher (99929511),10,7,3,2,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),26,6,18,4,17,4,11,4
Fès,Etablissement Al Cachy (99695011),47,19,25,9,15,7,2,1
Fès,Institution Marie Curie (99926812),21,6,4,0,1,0,0,0
Fès,Lycée Moulay Idriss (99926711),100,33,78,28,58,18,23,7
Fès,Prépas Al Khayyam (99694011),43,15,18,6,8,3,4,1
Fontainebleau,Lycée François 1er (0770927P),26,4,24,3,22,3,9,2
Forbach,Lycée Jean Moulin (0570029X),27,6,13,3,8,3,3,1
