ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),26,2,4,0,4,0,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),7,1,4,0,3,0,0,0
Angers,Lycée Chevrollier (0490003M),22,5,8,2,7,2,2,0
Argonay,Lycée Louis Lachenal (0740006E),13,3,4,1,4,1,1,0
Armentières,Lycée Gustave Eiffel (0590011S),13,2,2,0,1,0,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),17,0,1,0,1,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),10,1,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),13,2,0,0,0,0,0,0
Besançon,Lycée Jules Haag (0250011B),11,0,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),57,8,13,1,9,1,4,0
Brest,Lycée La Croix Rouge (0290335G),7,0,1,0,1,0,0,0
Brest,Lycée Vauban (0290012F),13,0,3,0,3,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),31,0,10,0,9,0,2,0
Caen,Lycée Jules Dumont d'Urville (0142131R),10,1,5,1,3,1,1,1
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),7,3,1,0,1,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),7,0,2,0,2,0,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),11,0,1,0,1,0,1,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),16,3,1,1,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),10,1,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),15,1,2,0,2,0,1,0
Dijon,Lycée Gustave Eiffel (0211033J),15,1,1,0,1,0,1,0
Dunkerque,Lycée De L'Europe (0590072H),8,2,1,0,1,0,1,0
Grenoble,Lycée Vaucanson (0380033E),52,1,4,0,4,0,3,0
Le Havre,Lycée Robert Schuman (0760058A),12,0,3,0,1,0,1,0
Le Mans,Lycée Gabriel Touchard (0720033V),22,1,4,0,3,0,2,0
Les Abymes,Lycée Charles Coeffin (9710004C),7,1,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),25,3,1,0,1,0,1,0
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,1,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),23,2,6,0,5,0,3,0
Lyon,Lycée La Martiniere Monplaisir (0692866R),58,8,19,4,15,4,7,3
Marseille,Lycée Jean Perrin (0130053M),59,8,17,2,14,1,3,1
Massy,Lycée Parc de Vilgenis (0910727W),19,1,1,0,1,0,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),3,0,1,0,1,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),8,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),8,3,2,1,1,1,0,0
Montpellier,Lycée Jean Mermoz (0340042L),28,6,5,2,5,2,1,0
Nancy,Lycée Henri Loritz (0540042C),6,0,2,0,1,0,0,0
Nantes,Lycée Eugène Livet (0440029T),56,4,15,2,14,2,5,1
Nevers,Lycée Jules Renard (0580031U),15,0,5,0,4,0,4,0
Nice,LGT Les Eucalyptus (0060075Z),49,10,2,1,1,1,0,0
Nimes,Lycée Dhuoda (0300026R),26,4,1,0,0,0,0,0
Nogent sur Oise,Lycée Marie Curie (0600020W),39,3,9,0,8,0,1,0
NOUMEA,Lycée Jules Garnier (9830003L),11,2,3,0,3,0,2,0
Orléans,Lycée Benjamin Franklin (0450051L),17,1,1,0,1,0,1,0
Paris,Lycée Raspail (0750691U),48,7,1,0,0,0,0,0
Paris,Lycée Voltaire (0750675B),21,2,1,0,0,0,0,0
Paris 8e,Lycée Chaptal (0750663N),27,3,5,0,5,0,0,0
Paris 11e,Lycée Dorian (0750676C),21,1,0,0,0,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,5,33,5,28,4,11,1
Poitiers,Lycée Louis Armand (0860037Y),13,1,0,0,0,0,0,0
Reims,Lycée F. Roosevelt (0510034K),12,2,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),39,3,9,3,6,2,3,1
Rouen,Lycée Blaise Pascal (0760095R),15,1,2,0,2,0,1,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),13,1,0,0,0,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),25,2,0,0,0,0,0,0
Saint-Sylvain-D'Anjou,Lycée St Julien La Baronnerie (0490888Z),10,1,1,0,1,0,0,0
SFAX,IPEIS (99951111),2,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),16,3,4,0,4,0,1,0
Tarbes,Lycée Jean Dupuy (0650027B),10,1,0,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),7,0,4,0,3,0,0,0
Toulon,Lycée Rouvière (0830056K),17,0,5,0,4,0,3,0
Toulouse,Lycée Déodat de Séverac (0310044E),31,3,3,0,2,0,1,0
Tours,Lycée J. de Vaucanson (0371418R),1,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),6,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),21,2,3,1,2,0,2,0
Versailles,Lycée Jules Ferry (0782565P),65,6,16,1,15,1,6,0
Voiron,Lycée Ferdinand Buisson (0380092U),13,4,2,2,2,2,0,0
