ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée militaire (0131596P),1,0,0,0,0,0,0,0
Aix-En-Provence,Vauvenargues (0130003H),16,2,5,1,5,1,1,0
Ajaccio,Laetitia Bonaparte (6200002H),7,1,4,1,4,1,0,0
Amiens,Louis Thuillier (0800009A),5,1,0,0,0,0,0,0
Angers,Henri Bergson (0491966W),14,2,2,0,1,0,0,0
Angers,Saint-Martin (0490824E),8,0,0,0,0,0,0,0
Annecy,Lycée Berthollet (0740003B),32,11,14,6,14,6,7,4
Arras,Robespierre (0620006V),10,2,3,0,2,0,0,0
Auxerre,Jacques Amyot (0890003V),6,1,1,1,1,1,1,1
Avignon,Frederic Mistral (0840003X),8,1,1,0,1,0,0,0
Balma,Saliège (0312408Z),20,5,5,0,4,0,2,0
Belfort,Condorcet (0900002N),1,0,0,0,0,0,0,0
Besançon,Victor Hugo (0250007X),19,4,6,2,5,2,2,0
Bordeaux,Gustave Eiffel (0330028B),39,6,21,4,20,4,9,1
Bordeaux,Michel Montaigne (0330021U),51,13,42,11,40,11,16,3
Bourges,Alain-Fournier (0180005H),1,0,0,0,0,0,0,0
Brest,Sainte Anne (0290338K),4,1,2,0,2,0,0,0
Brest,Vauban (0290012F),10,1,3,0,2,0,0,0
Caen,Lycée Privé Sainte-Marie (0141164P),2,0,0,0,0,0,0,0
Caen,Lycée VICTOR HUGO (0142059M),20,5,9,2,9,2,5,2
CASABLANCA,Groupe scolaire La Résidence (3500055H),1,1,0,0,0,0,0,0
CASABLANCA,MOHAMED V (99926411),2,0,0,0,0,0,0,0
Chambery,Vaugelas (0730013T),20,4,2,1,2,1,0,0
Champagne-Sur-Seine,La Fayette (0770920G),14,4,5,1,5,1,1,1
Clermont-Ferrand,Blaise Pascal (0630018C),28,4,14,2,14,2,5,1
Clermont-Ferrand,La Fayette (0630021F),24,0,9,0,7,0,2,0
Dijon,Gustave Eiffel (0211033J),18,2,7,1,7,1,2,0
Dijon,Lycée Carnot (0210015C),30,6,13,4,10,3,2,1
Douai,Albert Chatelet (0590063Y),43,6,30,6,26,5,5,0
Dunkerque,Jean Bart (0590071G),11,1,1,0,1,0,0,0
Evreux,Aristide Briand (0270016W),9,0,3,0,3,0,0,0
Fort-De-France,Bellevue (9720003W),15,4,1,0,1,0,1,0
Grenoble,Champollion (0380027Y),51,12,25,6,24,6,4,0
La Flèche,Prytanee National Militaire (0720896H),3,0,1,0,0,0,0,0
La Rochelle,Jean Dautet (0170028N),9,2,1,0,1,0,0,0
Le Mans,Montesquieu (0720029R),15,4,6,0,6,0,0,0
Le Raincy,Albert Schweitzer (0930830X),8,1,5,1,5,1,3,1
Lille,Cesar Baggio (0590121L),29,5,7,0,7,0,1,0
Lille,Faidherbe (0590119J),35,6,28,5,26,5,13,1
Limoges,Lycée Gay-Lussac (0870015U),17,3,3,1,3,1,0,0
Lorient,Dupuy De Lôme (0560025Y),10,2,3,1,3,1,1,1
Lyon,Aux Lazaristes (0690522T),34,9,15,3,14,3,6,1
Lyon,Jean Perrin (0690082P),8,2,2,2,1,1,0,0
Lyon,La Martiniere Monplaisir (0692866R),59,8,36,2,32,2,20,1
Lyon,Lycée du Parc (0690026D),38,7,29,3,28,3,11,1
