ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),4,1,0,0,0,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),3,0,0,0,0,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),22,4,13,1,10,1,5,0
AMIENS,Lycée Louis Thuillier (0800009A),48,7,11,5,10,5,3,2
Angers,Lycée Henri Bergson (0491966W),16,8,8,4,5,3,3,1
Angoulême,Lycée Guez De Balzac (0160002R),13,4,2,2,1,1,1,1
Annecy,Lycée Berthollet (0740003B),31,7,16,3,13,2,6,1
Antony,Lycée Sainte Marie (0920904H),32,3,16,1,7,0,0,0
Arras,Lycée Robespierre (0620006V),4,0,0,0,0,0,0,0
Autun,Lycée Militaire National (0711064W),4,0,0,0,0,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),57,12,28,5,20,3,14,3
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),1,0,1,0,1,0,0,0
Blois,Lycée Dessaignes (0410002E),10,4,3,1,2,1,0,0
Bordeaux,Lycée Camille Jullian (0330023W),26,6,13,2,12,2,5,0
Bordeaux,Lycée Michel Montaigne (0330021U),104,27,61,13,44,12,14,5
Boulogne-Sur-Mer,Lycée Mariette (0622949U),13,1,4,0,2,0,0,0
Bourg-En-Bresse,Lycée Lalande (0010013J),12,2,3,0,2,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),9,1,3,0,3,0,2,0
Brest,Lycée de Kerichen (0290007A),47,5,30,4,16,3,6,1
Brest,Lycée Sainte Anne (0290338K),7,2,2,0,2,0,1,0
Caen,Lycée Malherbe (0140013N),52,10,25,4,21,4,2,1
Casablanca,Centre privé GALILEE (99927511),7,2,0,0,0,0,0,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),4,2,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),5,1,1,0,1,0,0,0
Casablanca,Lycée Al Khansa (3500050C),29,4,2,0,1,0,1,0
Casablanca,Lycée Mohamed V (99926411),23,4,2,0,1,0,1,0
Chambéry,Lycée Vaugelas (0730013T),7,1,2,0,1,0,0,0
Chartres,Lycée Marceau (0280007F),16,1,7,0,7,0,4,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),23,3,11,3,9,3,3,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),55,8,29,4,23,3,10,1
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),11,0,1,0,1,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),10,1,6,1,4,0,3,0
Compiègne,Lycée Pierre d'Ailly (0600014P),4,1,1,0,0,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),3,0,1,0,1,0,0,0
Dijon,Lycée Carnot (0210015C),70,13,33,10,21,5,13,3
Douai,Lycée Albert Chatelet (0590063Y),21,10,7,3,5,2,3,2
Dunkerque,Lycée Jean Bart (0590071G),16,5,4,0,3,0,1,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),20,3,12,1,8,0,0,0
Epinal,Lycée Claude Gellee (0880020U),11,2,3,0,1,0,1,0
Evry,Lycée Parc des Loges (0911251R),19,4,8,3,5,1,4,1
Fès,Etablissement Al Cachy (99695011),13,0,4,0,3,0,0,0
Fès,Institution Marie Curie (99926812),2,0,0,0,0,0,0,0
Fès,Lycée Moulay Idriss (99926711),28,9,2,1,2,1,0,0
Fès,Prépas Al Khayyam (99694011),3,1,2,1,2,1,0,0
Fontainebleau,Lycée François 1er (0770927P),35,8,19,2,18,2,9,1
Forbach,Lycée Jean Moulin (0570029X),13,2,1,0,0,0,0,0
Fort-De-France,Lycée Bellevue (9720003W),10,3,3,1,2,1,0,0
Grenoble,Lycée Champollion (0380027Y),67,15,47,13,43,11,15,4
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),4,1,0,0,0,0,0,0
Khouribga,Centre Ibn Abdoun (99699011),5,1,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),15,1,6,0,4,0,2,0
La Rochelle,Lycée Jean Dautet (0170028N),6,0,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),5,1,1,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),28,8,12,2,10,1,3,0
Le Mans,Lycée Montesquieu (0720029R),10,2,4,0,4,0,4,0
Le Raincy,Lycée Albert Schweitzer (0930830X),25,9,10,2,8,1,3,1
Lens,Lycée Condorcet (0620108F),1,0,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),107,23,59,5,48,5,22,2
Limoges,Lycée Gay-Lussac (0870015U),13,4,5,2,4,2,1,0
Lorient,Lycée Dupuy De Lôme (0560025Y),11,4,4,1,4,1,2,1
Lyon,Institution des Chartreux (0690564N),2,1,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),32,6,23,3,20,3,5,1
Lyon,Lycée du Parc (0690026D),130,31,109,26,99,22,41,15
Lyon,Lycée Jean Perrin (0690082P),11,2,7,1,6,1,4,1
Lyon,Lycée La Martinière Monplaisir (0692866R),60,14,35,5,27,5,11,2
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),7,1,3,0,3,0,1,0
Marrakech,Lycée El Amrani II (3500006D),3,0,0,0,0,0,0,0
Marrakech,Lycée Ibnou Taimiya (99926511),2,0,0,0,0,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),17,1,3,0,1,0,1,0
Marseille,Lycée Thiers (0130040Y),89,22,63,15,50,11,17,5
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),8,1,1,0,1,0,0,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),4,2,0,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),1,1,0,0,0,0,0,0
