ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),9,7,1,1,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),3,0,0,0,0,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),46,12,38,11,36,10,11,3
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),12,1,9,1,8,1,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),12,3,12,3,11,3,1,0
Albi,Lycée Laperouse (0810006S),22,6,20,6,16,6,7,4
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),27,3,17,3,13,2,8,0
Angers,Lycée Saint-Martin (0490824E),17,4,12,3,9,3,2,1
Angers Cedex 01,Lycée Henri Bergson (0491966W),29,5,28,5,27,4,16,4
Annecy Cedex,Lycée Berthollet (0740003B),16,3,12,3,12,3,4,1
Annonay,Lycée Saint Denis (0071126L),6,0,6,0,4,0,4,0
Antony,Lycée Sainte Marie (0920904H),25,5,19,5,14,2,4,1
Argenteuil,Lycée Jean Jaurès (0950641F),20,4,16,3,13,2,6,0
Arras,Lycée Robespierre (0620006V),35,6,28,5,18,1,8,0
Auxerre,Lycée Jacques Amyot (0890003V),12,3,10,2,10,2,2,0
Avignon Cedex,Lycée Frédéric Mistral (0840003X),38,5,31,5,28,5,14,2
Balma,Lycée Saliège (0312408Z),36,5,33,5,29,5,11,3
Belfort,Lycée Condorcet (0900002N),14,0,11,0,9,0,5,0
Besançon,Lycée Victor Hugo (0250007X),36,10,36,10,36,10,7,4
Bordeaux,Lycée Gustave Eiffel (0330028B),76,10,61,8,53,8,18,2
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),72,21,65,19,55,18,16,5
Brest,Lycée Naval (0290063L),13,4,6,2,6,2,1,0
Brest,Lycée Sainte Anne (0290338K),15,1,11,1,8,0,4,0
Brest Cedex 2,Lycée Vauban (0290012F),39,12,32,9,29,9,9,2
Caen,Lycée Victor Hugo (0142059M),41,10,39,10,32,8,13,5
Cannes Cedex,Lycée Stanislas (0060673Z),30,2,27,2,23,2,11,0
Casablanca,Groupe scolaire La Résidence (3500055H),38,8,17,4,8,2,5,1
Casablanca,Lycée Mohamed V (99926411),6,3,4,3,2,1,1,0
Casablanca,PREPAS ELBILIA (99696011),11,3,2,0,1,0,0,0
Chambéry,Lycée Vaugelas (0730013T),24,4,18,4,14,2,7,1
Clermont-Ferrand,Lycée La Fayette (0630021F),37,9,35,9,30,7,10,3
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),38,8,37,8,36,8,9,1
Dijon,Lycée Carnot (0210015C),27,3,21,3,21,3,4,0
Dijon,Lycée Gustave Eiffel (0211033J),36,11,31,11,23,6,5,3
Douai,Lycée Albert Chatelet (0590063Y),46,11,46,11,43,11,10,3
Dunkerque Cedex,Lycée Jean Bart (0590071G),36,7,32,7,27,7,12,2
Evreux,Lycée Aristide Briand (0270016W),42,7,34,6,30,5,9,1
Evry,Lycée Parc des Loges (0911251R),20,8,18,8,17,8,9,5
Fès,Centre des classes préparatoires Moulay Dris (99926711),7,5,1,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),46,9,44,9,37,7,13,4
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),22,10,19,10,16,9,11,8
Grenoble Cedex 1,Lycée Champollion (0380027Y),74,13,65,11,63,11,17,3
La Flèche Cedex,Prytanée National Militaire (0720896H),16,1,13,1,12,1,6,0
La Rochelle,Lycée Jean Dautet (0170028N),31,5,25,4,21,4,3,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),29,4,25,2,20,2,7,1
Le Raincy,Lycée Albert Schweitzer (0930830X),34,6,27,5,21,5,12,3
Les Ulis,Lycée L'Essouriau (0911492C),17,4,17,4,17,4,4,1
Lille,Lycée César Baggio (0590121L),41,4,35,4,24,4,8,3
Lille Cedex,Lycée Faidherbe (0590119J),39,6,36,6,34,6,9,2
Limoges Cedex,Lycée Gay-Lussac (0870015U),36,9,34,8,31,8,7,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),22,2,18,1,16,1,3,1
Lyon,Lycée aux Lazaristes (0690522T),11,6,8,5,7,5,0,0
Lyon,Lycée Jean Perrin (0690082P),43,9,37,8,33,8,16,4
Lyon,Lycée La Martinière Monplaisir (0692866R),83,16,75,16,72,16,26,6
Lyon Cedex 06,Lycée du Parc (0690026D),29,8,22,7,22,7,4,3
Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,1,0,0,0,0,0
Marrakech,Classes préparatoires Ibn Ghazi 2 (E0017),4,0,2,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),12,3,5,1,2,1,2,1
Marrakech - Menara,Lycée Ibn Timiya (99926511),2,0,0,0,0,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),34,8,22,4,20,3,6,0
Marseille Cedex 10,Lycée Jean Perrin (0130053M),35,12,33,12,29,10,7,2
Meaux,Lycée Henri Moissan (0770930T),27,7,23,7,14,3,6,1
Metz,Lycée Louis De Cormontaigne (0573227Y),20,5,15,5,13,4,6,2
Metz Cedex 1,Lycée Fabert (0570054Z),27,1,17,0,16,0,6,0
Montpellier,USTL - Montpellier II (32300002),1,0,0,0,0,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),76,21,58,15,49,13,9,2
Montreuil,Lycée Condorcet (0930122C),15,3,13,3,12,2,8,1
Montreuil,Lycée Jean Jaurès (0930121B),1,0,1,0,1,0,1,0
Mulhouse,Lycée Albert Schweitzer (0680031P),35,4,26,4,19,4,8,2
Nancy,Lycée Henri Loritz (0540042C),80,22,62,19,50,16,14,6
Nancy Cedex,Lycée Henri Poincaré (0540038Y),25,8,24,8,22,7,7,2
Nantes,Lycée Saint Stanislas (0440163N),27,2,21,1,19,1,8,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),117,21,102,20,97,20,19,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),47,10,45,9,45,9,11,2
Nice,Lycée Les Eucalyptus (0060075Z),27,7,23,7,15,5,8,2
Nice Cedex 1,Lycée Massena (0060030A),41,13,31,10,29,10,12,4
Nimes Cedex,Lycée Alphonse Daudet (0300021K),44,8,40,7,28,6,10,3
Nouméa,Lycée Jules Garnier (9830003L),17,8,17,8,17,8,5,2
Orléans Cedex 1,Lycée Pothier (0450049J),60,12,49,9,40,9,13,2
Orsay,Lycée Blaise Pascal (0910626L),33,4,28,4,28,4,4,0
Paris,Lycée Raspail (0750691U),38,9,34,9,29,8,13,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),40,3,38,3,37,3,7,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),16,5,14,5,13,5,1,0
Paris Cedex 06,Lycée Saint-Louis (0750658H),203,67,173,62,166,59,31,10
Paris Cedex 06,Lycée Stanislas (0753840S),65,16,56,16,54,15,4,2
Paris Cedex 09,Lycée Jacques Decour (0750668U),79,20,75,19,63,17,20,6
Paris Cedex 12,Lycée Paul Valery (0750679F),40,12,32,8,25,8,9,3
Paris Cedex 16,Lycée Janson de Sailly (0750699C),81,27,71,25,68,24,24,12
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),47,11,34,8,30,8,14,5
Paris 15e,Lycée Buffon (0750693W),48,12,38,12,30,7,10,2
Paris 16e,Lycée Claude Bernard (0750698B),71,13,64,12,55,9,23,5
Paris 16e,Lycée Jean-Baptiste Say (0750700D),32,8,30,7,29,7,8,3
Paris 8e,Lycée Chaptal (0750663N),91,25,87,24,86,24,26,8
Paris 9e,Lycée Condorcet (0750667T),34,7,29,7,29,7,5,1
Pau Cedex,Lycée Louis Barthou (0640055M),30,5,24,4,22,3,6,1
Perpignan,Lycée François Arago (0660010C),42,11,39,11,32,8,13,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),32,13,29,11,27,9,17,7
Poitiers Cedex,Lycée Camille Guérin (0860035W),36,7,32,6,30,5,8,1
Provins Cedex,Internat d'Excellence de Sourdun (0772737G),10,1,8,0,6,0,5,0
Quimper,Lycée Auguste Brizeux (0290069T),27,4,23,4,23,4,10,2
Rabat,Lycée Ibn Al Ghazi (99951011),76,21,41,14,18,9,11,4
Rabat,Lycée Moulay Youssef (99926611),5,4,0,0,0,0,0,0
Rabat,THALES-PREPAS (99948222),1,1,1,1,1,1,1,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),70,9,60,6,49,6,20,3
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),18,5,18,5,16,5,11,3
Rennes,Lycée Joliot-Curie (0350029S),33,8,31,8,29,8,5,2
Rennes,Lycée privé Assomption (0350778F),15,1,11,1,9,0,4,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),54,9,43,8,42,8,13,3
Rouen Cedex,Lycée Pierre Corneille (0760090K),34,6,32,6,30,6,9,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),16,8,14,8,14,8,4,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),13,0,10,0,7,0,2,0
Saint-Denis,Lycée Paul Eluard (0930125F),15,1,13,1,12,1,7,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),33,10,31,10,28,8,12,3
Saint-Etienne,Lycée Etienne Mimard (0420046X),30,5,26,5,19,2,9,1
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),39,11,37,10,35,8,11,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),2,0,1,0,0,0,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),26,6,24,6,16,5,8,2
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),85,16,77,15,73,15,14,2
Sale - Rabat,Université Internationale de Rabat (U0010),1,1,1,1,1,1,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),36,10,36,10,34,9,6,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),39,8,32,8,26,8,11,4
Strasbourg,Lycée Louis Couffignal (0670085D),24,2,17,2,14,0,5,0
Strasbourg,Lycée Ort (0671636P),26,5,19,4,15,3,5,1
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,0,1,0,1,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),86,17,78,15,68,13,20,5
Tanger,Lycée Moulay Hassan (99926911),5,3,1,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),27,10,24,8,22,6,11,4
Toulouse,Lycée Bellevue (0310038Y),40,10,34,10,33,10,4,1
Toulouse,Lycée Déodat de Séverac (0310044E),34,8,30,7,30,7,4,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),26,6,19,4,17,4,6,2
Tours,Lycée J. de Vaucanson (0371418R),11,3,11,3,9,2,5,2
Tours Cedex 1,Lycée Descartes (0370035M),65,13,52,12,45,12,12,5
Troyes,Lycée Chrestien De Troyes (0100022V),17,4,16,4,11,3,4,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),46,5,38,3,36,3,10,0
Vanves Cedex,Lycée Michelet (0920149M),37,6,37,6,35,6,3,1
Versailles,Lycée Jules Ferry (0782565P),22,3,20,3,20,3,8,2
Versailles Cedex,Lycée Hoche (0782562L),22,8,20,8,15,6,0,0
Versailles Cedex,Lycée Sainte Geneviève (0783053V),4,0,3,0,3,0,0,0
