ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,REDA SLAOUI (99926811),2,1,0,0,0,0,0,0
Aix-En-Provence,Lycée militaire (0131596P),2,1,0,0,0,0,0,0
Aix-En-Provence,Paul Cezanne (0130002G),25,3,8,1,8,1,1,0
Amiens,Louis Thuillier (0800009A),40,7,18,3,16,3,8,2
Angers,Henri Bergson (0491966W),15,5,9,1,8,1,4,1
Angoulème,Guez De Balzac (0160002R),7,0,4,0,3,0,0,0
Annecy,Lycée Berthollet (0740003B),40,8,19,2,18,2,6,0
Antony,Sainte Marie (0920904H),30,7,12,2,10,2,2,0
Arras,Robespierre (0620006V),3,0,1,0,1,0,0,0
Autun,Militaire National (0711064W),2,0,0,0,0,0,0,0
BENI-MELLAL,TECHNIQUE MOHAMED V (99929811),1,0,0,0,0,0,0,0
Besançon,Victor Hugo (0250007X),39,6,25,4,24,4,15,3
BEYROUTH,ECOLE SUP. D'INGENIEURS (99926311),1,0,1,0,0,0,0,0
Blois,F Philibert Dessaignes (0410002E),2,0,0,0,0,0,0,0
Bordeaux,Camille Jullian (0330023W),19,5,10,1,10,1,2,1
Bordeaux,Michel Montaigne (0330021U),62,11,34,6,31,6,6,0
Boulogne-Sur-Mer,Mariette (0622949U),7,1,1,0,1,0,0,0
Bourg-En-Bresse,Lycée Lalande (0010013J),8,0,5,0,4,0,2,0
Bourges,Alain-Fournier (0180005H),10,1,2,0,2,0,1,0
Bressuire,Lycée Saint Joseph (0790080H),1,0,0,0,0,0,0,0
Brest,de Kerichen (0290007A),24,3,8,1,7,1,1,0
Brest,Sainte Anne (0290338K),3,0,1,0,1,0,0,0
Caen,Malherbe (0140013N),58,13,30,3,29,3,11,3
CASABLANCA,AL MIZA (99928411),2,0,0,0,0,0,0,0
CASABLANCA,ECO SUP GALILEE (99927511),3,0,0,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),2,0,0,0,0,0,0,0
CASABLANCA,MOHAMED V (99926411),10,3,1,0,1,0,0,0
Chambery,Vaugelas (0730013T),8,0,5,0,4,0,3,0
Chartres,Marceau (0280007F),15,1,8,0,6,0,2,0
Cherbourg-Octeville,Victor Grignard (0501828R),17,2,8,0,8,0,3,0
Clermont-Ferrand,Blaise Pascal (0630018C),52,14,38,11,35,9,10,1
Clermont-Ferrand,La Fayette (0630021F),6,0,3,0,3,0,3,0
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),13,1,6,1,5,1,3,1
Corenc,ITEC Boisfleury Europe (0381675P),3,1,0,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),77,15,43,4,43,4,24,1
Douai,Albert Chatelet (0590063Y),14,3,5,2,5,2,1,1
Dunkerque,Jean Bart (0590071G),16,7,3,0,3,0,1,0
Enghien-Les-Bains,Gustave Monod (0950644J),19,1,4,0,4,0,2,0
Epinal,Claude Gellee (0880020U),7,0,4,0,4,0,2,0
Evry,Parc Des Loges (0911251R),9,1,6,1,6,1,2,0
FES,MOULAY IDRISS (99926711),2,0,0,0,0,0,0,0
Fontainebleau,Francois Ier (0770927P),13,2,4,1,4,1,1,0
Forbach,Jean Moulin (0570029X),20,7,4,0,4,0,1,0
Fort-De-France,Bellevue (9720003W),8,2,3,0,2,0,1,0
Grenoble,Champollion (0380027Y),51,10,37,8,34,8,12,4
Jarville-La-Malgrange,La Malgrange (0541986R),4,2,0,0,0,0,0,0
La Flèche,Prytanee National Militaire (0720896H),13,2,4,0,4,0,1,0
La Rochelle,Jean Dautet (0170028N),10,2,1,0,1,0,0,0
La Roche-Sur-Yon,Saint Joseph (0850083D),2,0,0,0,0,0,0,0
Le Havre,François 1er (0760052U),21,4,4,1,4,1,2,1
Le Mans,Montesquieu (0720029R),10,2,2,1,2,1,1,1
Le Raincy,Albert Schweitzer (0930830X),29,3,10,0,9,0,1,0
Lens,Condorcet (0620108F),8,0,2,0,2,0,0,0
Lille,Faidherbe (0590119J),86,17,53,8,46,8,9,2
Limoges,Lycée Gay-Lussac (0870015U),18,5,4,0,4,0,1,0
Lorient,Dupuy De Lôme (0560025Y),12,2,2,0,2,0,1,0
Lyon,Aux Lazaristes (0690522T),34,6,20,3,20,3,9,2
Lyon,Jean Perrin (0690082P),13,2,6,0,4,0,0,0
Lyon,La Martiniere Monplaisir (0692866R),45,8,25,4,24,4,6,0
Lyon,Lycée du Parc (0690026D),130,33,94,22,83,17,21,2
Mantes-La-Jolie,Saint Exupéry (0782539L),6,1,3,0,2,0,1,0
Marseille,Notre Dame De Sion (0131341M),25,3,6,0,5,0,0,0
Marseille,Thiers (0130040Y),99,26,59,17,56,16,18,1
Maubeuge,Notre-Dame De Grace (0592916Z),4,0,0,0,0,0,0,0
Melun,Jacques Amyot (0770933W),10,0,3,0,3,0,0,0
Metz,Fabert (0570054Z),57,14,30,9,28,8,7,2
Montpellier,Joffre (0340038G),66,5,44,2,41,2,16,1
Montpellier,Notre Dame De La Merci (0340881Y),12,0,2,0,1,0,0,0
Mulhouse,Lyçée Albert Schweitzer (0680031P),39,10,10,0,6,0,2,0
Nancy,Henri Poincaré (0540038Y),60,11,37,6,31,6,7,3
Nantes,Lycée CLEMENCEAU (0440021J),57,10,47,9,41,9,16,5
Nantes,St Stanislas (0440163N),19,4,6,0,4,0,2,0
Neuilly-Sur-Seine,Louis Pasteur (0920142E),73,24,57,19,54,17,26,11
Nice,Massena (0060030A),66,20,45,15,40,12,14,2
Nimes,Alphonse DAUDET (0300021K),21,7,10,4,9,4,1,1
Nimes,Emmanuel d'Alzon (0300080Z),5,1,0,0,0,0,0,0
Ollioules,Saint Joseph (0830098F),1,0,0,0,0,0,0,0
Orléans,Pothier (0450049J),67,11,40,7,34,6,13,2
Orléans,Saint Charles (0450110A),1,0,1,0,1,0,1,0
Orsay,Blaise Pascal (0910626L),46,11,39,9,37,9,16,5
Paris 4e,Charlemagne (0750652B),71,16,53,10,44,6,18,2
Paris 5e,Henri IV (0750654D),74,19,63,17,59,17,15,3
Paris 5e,Louis Le Grand (0750655E),166,54,144,42,133,39,34,13
Paris 6e,Fénelon (0750660K),56,16,38,8,37,8,17,3
Paris 6e,Saint-Louis (0750658H),185,63,132,44,123,41,44,19
Paris 6e,Stanislas (0753840S),92,14,72,10,70,9,26,4
Paris 8e,Chaptal (0750663N),78,15,57,10,50,9,18,1
Paris 8e,Fénelon Sainte-Marie (0753873C),44,6,22,3,21,3,7,2
Paris 9e,Condorcet (0750667T),74,17,57,11,56,10,25,5
Paris 9e,Jacques Decour (0750668U),23,3,9,0,9,0,1,0
Paris 12e,Paul Valery (0750679F),24,5,5,0,5,0,1,0
Paris 13e,Ecole Nationale Chimie Physique Biologie (0750685M),14,4,7,1,7,1,2,1
Paris 15e,Buffon (0750693W),26,3,12,2,12,2,8,1
Paris 16e,Claude Bernard (0750698B),16,4,5,2,5,2,3,1
Paris 16e,Janson De Sailly (0750699C),140,36,111,24,108,23,36,7
Pau,Louis Barthou (0640055M),20,3,10,2,9,2,2,0
Perpignan,Lycée François Arago (0660010C),16,3,12,1,11,1,3,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),14,4,1,0,1,0,0,0
Poitiers,Camille Guérin (0860035W),62,9,38,5,34,4,12,0
Pontoise,Camille Pissarro (0950649P),19,6,11,4,11,4,5,2
