ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),4,0,0,0,0,0,0,0
Paris 15e,Lycée Buffon (0750693W),8,3,1,0,0,0,0,0
Paris 17e,Lycée Carnot (0750704H),5,2,0,0,0,0,0,0
Paris 5e,Lycée Lavoisier (0750656F),11,2,0,0,0,0,0,0
Paris 6e,Lycée Fénelon (0750660K),26,7,7,3,1,0,0,0
Paris 8e,Lycée Chaptal (0750663N),26,6,5,1,5,1,4,1
Paris 9e,Lycée Condorcet (0750667T),8,3,0,0,0,0,0,0
Pau Cedex,Lycée Louis Barthou (0640055M),8,1,1,0,0,0,0,0
Périgueux Cedex,Lycée Bertran de Born (0240024W),2,1,0,0,0,0,0,0
Perpignan,Lycée François Arago (0660010C),2,1,0,0,0,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),1,0,0,0,0,0,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),11,2,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),6,1,1,0,1,0,0,0
Rennes,Lycée privé Assomption (0350778F),5,1,0,0,0,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),16,4,0,0,0,0,0,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),34,3,9,0,6,0,3,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),4,1,0,0,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),3,0,1,0,0,0,0,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),9,3,0,0,0,0,0,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),3,1,0,0,0,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),27,8,3,1,3,1,1,1
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),9,2,1,0,1,0,1,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),5,1,2,0,1,0,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),41,15,9,3,8,3,5,2
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),1,0,0,0,0,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),32,9,7,4,3,2,2,1
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),2,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),3,1,0,0,0,0,0,0
Toulouse,Lycée Bellevue (0310038Y),18,2,2,0,1,0,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),4,1,0,0,0,0,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),40,15,14,3,13,2,8,1
Tours Cedex 1,Lycée Descartes (0370035M),10,2,3,0,2,0,0,0
Tunis,IPEST (99926211),20,7,2,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),13,2,1,0,0,0,0,0
Vanves Cedex,Lycée Michelet (0920149M),15,6,5,1,4,1,4,1
Versailles Cedex,Lycée Hoche (0782562L),64,20,25,6,19,6,11,3
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),116,34,82,24,75,19,47,8
