ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),52,35,38,25,22,15,9,4
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),15,9,9,4,7,3,2,0
Angers,Lycée Angers le Fresne (0490946M),13,7,12,6,6,2,4,0
Arras,Lycée Robespierre (0620006V),14,8,9,4,8,3,3,0
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),7,5,6,4,6,4,3,1
Besançon,Lycée Victor Hugo (0250007X),13,8,9,8,6,5,4,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),49,33,42,30,30,23,7,5
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),19,11,13,6,10,6,2,1
Caen Cedex 4,Lycée Malherbe (0140013N),73,48,69,46,30,22,6,2
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),18,11,17,11,7,4,4,2
Dijon,Lycée Carnot (0210015C),6,3,6,3,3,1,2,0
Douai,Lycée Albert Chatelet (0590063Y),27,16,19,8,12,5,5,2
DUCOS,Lycée Polyvalent Centre Sud (9720825P),1,1,1,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),10,9,9,8,6,6,3,3
Grenoble Cedex 1,Lycée Champollion (0380027Y),39,28,37,28,19,17,6,6
La Mulatière,Lycée Assomption Bellevue (0690539L),20,14,14,9,6,4,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),19,6,9,2,6,2,3,0
Le Tampon,Lycée Roland Garros (9740002J),16,11,12,8,6,4,2,1
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),24,14,24,14,10,4,4,1
Lille Cedex,Lycée Faidherbe (0590119J),59,40,52,37,17,12,8,6
Limoges,Lycée Léonard Limosin (0870016V),15,8,2,2,1,1,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),15,10,11,8,9,7,5,3
Lyon Cedex 06,Lycée du Parc (0690026D),47,39,42,34,17,16,8,7
Marseille Cedex 1,Lycée Thiers (0130040Y),70,47,63,42,38,23,16,7
Metz Cedex 1,Lycée Georges de La Tour (0572757M),17,15,12,10,6,5,1,1
Montpellier Cedex 2,Lycée Joffre (0340038G),21,14,20,13,11,7,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),46,29,37,24,27,15,10,5
Nantes Cedex 1,Externat des Enfants Nantais (0440160K),15,8,8,4,4,3,1,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),13,6,12,5,6,2,1,0
Nice Cedex 1,Lycée Massena (0060030A),17,13,12,9,10,7,1,1
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),31,25,22,19,14,13,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),16,11,15,10,15,10,7,3
Paris Cedex 05,Lycée Henri IV (0750654D),24,15,24,15,11,6,1,0
Paris Cedex 06,Lycée Saint-Louis (0750658H),47,35,42,31,26,20,3,2
Paris Cedex 16,Lycée Janson de Sailly (0750699C),27,17,25,17,15,13,1,1
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),3,2,0,0,0,0,0,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),14,8,6,3,5,2,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),21,14,18,13,13,10,1,1
Paris 6e,Lycée Fénelon (0750660K),43,35,39,31,26,20,6,4
Paris 8e,Lycée Chaptal (0750663N),36,22,22,12,19,10,5,3
Pau Cedex,Lycée Louis Barthou (0640055M),14,9,12,8,7,5,5,4
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),18,13,3,2,2,1,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),35,21,29,18,16,12,3,2
Reims Cedex 2,Lycée Clémenceau (0510031G),30,18,26,15,12,5,3,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),62,42,56,37,31,22,10,8
Rouen Cedex,Lycée Pierre Corneille (0760090K),30,18,30,18,5,4,1,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),31,19,19,10,6,3,1,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),72,42,51,26,23,14,8,6
Sceaux Cedex,Lycée Lakanal (0920145H),57,36,43,27,27,16,9,3
Strasbourg,Lycée Jean Rostand (0670084C),13,10,12,10,5,4,0,0
Toulouse Cedex,Lycée Ozenne (0310047H),14,10,13,10,6,4,2,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),12,8,10,6,6,2,0,0
Tours Cedex 1,Lycée Descartes (0370035M),3,3,2,2,2,2,2,2
Versailles Cedex,Lycée Hoche (0782562L),25,16,21,14,19,14,1,1
Versailles Cedex,Lycée Sainte Geneviève (0783053V),42,27,42,27,15,11,1,0
