ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),2,1,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),59,20,51,17,42,15,5,1
La Flèche Cedex,Prytanée National Militaire (0720896H),10,1,7,1,6,1,1,0
La Mulatière,Lycée Assomption Bellevue (0690539L),13,5,3,0,2,0,0,0
Le Havre,Lycée François 1er (0760052U),10,2,5,2,4,2,1,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),35,8,27,6,20,4,6,3
Le Raincy,Lycée Albert Schweitzer (0930830X),16,7,3,3,3,3,2,2
Lille Cedex,Lycée Faidherbe (0590119J),70,22,54,18,48,17,20,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),37,15,19,7,14,4,8,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),30,12,23,7,19,6,7,3
Lyon,Lycée aux Lazaristes (0690522T),30,14,28,13,27,12,6,4
Lyon,Lycée Jean Perrin (0690082P),21,8,17,5,11,3,3,2
Lyon,Lycée La Martinière Monplaisir (0692866R),64,22,50,14,47,13,14,3
Lyon Cedex 06,Lycée du Parc (0690026D),104,33,97,30,92,30,22,7
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),78,24,67,20,58,16,12,2
Melun Cedex,Lycée Jacques Amyot (0770933W),26,3,10,1,9,1,1,0
Metz Cedex 1,Lycée Fabert (0570054Z),61,12,46,9,33,7,10,3
Monastir,I.P.E.I (99949911),1,1,0,0,0,0,0,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),16,6,10,4,7,4,2,2
Montpellier Cedex 2,Lycée Joffre (0340038G),56,21,43,18,36,15,4,2
Mulhouse,Lycée Albert Schweitzer (0680031P),9,2,5,1,1,0,0,0
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),49,17,34,14,24,10,7,2
Nantes,Lycée Saint Stanislas (0440163N),29,5,14,2,8,2,4,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),67,26,57,21,44,19,11,5
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),78,33,76,32,70,30,21,8
Nice Cedex 1,Lycée Massena (0060030A),80,30,71,24,57,19,12,5
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),14,9,7,4,3,1,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),33,12,17,6,12,4,1,1
Orsay,Lycée Blaise Pascal (0910626L),32,14,30,12,27,10,10,3
Paris,Lycée Saint-Louis (0750658H),149,57,140,51,127,48,38,13
Paris,Lycée Honoré De Balzac (0750705J),17,1,3,0,3,0,0,0
Paris,Lycée Janson de Sailly (0750699C),111,43,88,38,78,33,16,8
Paris 4e,Lycée Charlemagne (0750652B),62,22,49,15,45,15,14,5
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),31,10,28,8,27,8,6,0
Paris Cedex 03,Lycée Turgot (0750647W),21,8,9,5,5,3,1,1
Paris Cedex 05,Lycée Henri IV (0750654D),40,17,40,17,37,16,5,4
Paris Cedex 05,Lycée Louis Le Grand (0750655E),114,36,110,35,104,34,16,6
Paris Cedex 06,Lycée Stanislas (0753840S),85,31,83,31,81,31,17,7
Paris Cedex 09,Lycée Jacques Decour (0750668U),35,12,26,7,17,5,5,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),32,12,10,5,7,3,1,0
Paris 15e,Lycée Buffon (0750693W),28,11,19,7,17,5,2,1
Paris 17e,Lycée Carnot (0750704H),27,7,15,4,13,4,4,2
Paris 5e,Lycée Lavoisier (0750656F),45,15,15,6,12,6,5,1
Paris 6e,Lycée Fénelon (0750660K),42,15,39,14,37,14,9,3
Paris 8e,Lycée Chaptal (0750663N),63,23,53,16,50,15,9,3
Paris 9e,Lycée Condorcet (0750667T),25,9,17,7,16,7,8,4
Pau Cedex,Lycée Louis Barthou (0640055M),54,24,27,12,19,5,5,0
Périgueux Cedex,Lycée Bertran de Born (0240024W),8,1,4,0,2,0,0,0
Perpignan,Lycée François Arago (0660010C),28,12,6,1,5,1,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),14,7,4,2,3,1,2,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),25,11,13,4,13,4,4,1
Quimper,Lycée Auguste Brizeux (0290069T),10,2,2,1,2,1,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),43,13,27,6,20,4,10,3
Rennes,Lycée privé Assomption (0350778F),25,6,13,4,7,2,2,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),69,20,62,17,53,14,18,3
Rouen Cedex,Lycée Pierre Corneille (0760090K),71,21,56,16,49,14,13,4
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),16,3,11,1,9,1,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),12,3,3,1,2,1,0,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),56,12,35,7,23,3,11,1
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),29,16,17,9,15,7,5,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),10,0,6,0,4,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),81,21,68,18,59,16,15,2
Saint-Nazaire,Lycée Aristide Briand (0440069L),10,0,5,0,4,0,1,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),13,2,7,1,5,1,0,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),13,4,4,1,3,0,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),20,9,14,5,11,3,2,0
Sceaux Cedex,Lycée Lakanal (0920145H),75,27,70,27,63,25,15,5
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),34,10,12,4,11,4,1,1
Strasbourg Cedex,Lycée Kleber (0670080Y),52,23,40,15,36,15,9,3
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),15,3,3,1,2,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),10,3,3,2,2,2,0,0
Toulouse,Lycée Bellevue (0310038Y),32,9,28,7,20,6,6,0
Toulouse,Lycée Déodat de Séverac (0310044E),30,11,15,7,11,6,3,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),83,22,69,18,64,18,23,6
Tours Cedex 1,Lycée Descartes (0370035M),50,19,34,13,27,9,10,4
Troyes,Lycée Chrestien De Troyes (0100022V),7,2,3,1,1,0,1,0
Tulle,Lycée Edmond Perrier (0190032G),12,2,6,1,4,0,0,0
Tunis,IPEST (99926211),35,20,22,12,21,11,12,6
Valence Cedex,Lycée Camille Vernet (0260035X),5,1,3,0,2,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),63,15,49,14,34,8,3,0
Vanves Cedex,Lycée Michelet (0920149M),32,16,30,15,30,15,6,3
Versailles Cedex,Lycée Hoche (0782562L),74,22,67,20,62,19,20,6
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),132,34,130,33,127,33,23,5
