ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Vauvenargues (0130003H),38,6,28,3,26,2,12,1
Ajaccio,Laetitia Bonaparte (6200002H),14,3,5,1,3,1,2,1
Angers,Chevrollier (0490003M),39,2,35,2,34,2,22,2
ARGONAY,Lycée Louis Lachenal (0740006E),29,2,15,0,15,0,6,0
Armentières,Gustave Eiffel (0590011S),37,3,12,0,10,0,4,0
Aubervilliers,Le Corbusier (0930117X),13,0,0,0,0,0,0,0
Avignon,Philippe de Girard (0840005Z),23,2,10,1,10,1,4,0
Baie-Mahault,Charles Coeffin (9711032V),16,6,1,1,1,1,0,0
Belfort,Raoul Follereau (0900004R),22,1,17,1,17,1,10,0
Besançon,Jules Haag (0250011B),17,0,10,0,9,0,5,0
Bordeaux,Gustave Eiffel (0330028B),84,11,53,4,49,4,34,3
Brest,La Croix Rouge (0290335G),24,1,14,0,13,0,7,0
Brest,Vauban (0290012F),39,4,23,1,18,1,7,1
Cachan,Gustave Eiffel (0940111K),31,4,22,3,20,2,9,0
Caen,Jules Dumont d'Urville (0142131R),24,1,17,1,15,1,5,0
Châlons-en-Champagne,Etienne Oehmichen (0510007F),14,0,6,0,6,0,1,0
Chalon-Sur-Saône,Nicephore Niepce (0710012C),23,0,11,0,8,0,6,0
Champagne-Sur-Seine,La Fayette (0770920G),23,2,10,0,7,0,6,0
Champigny-Sur-Marne,Langevin-Wallon (0940113M),29,3,12,1,12,1,4,0
Clichy,Newton-Enrea (0920136Y),28,5,4,1,4,1,4,1
Cluny,Lycée La Prat's (0710023P),17,3,8,2,8,2,5,0
Dijon,Gustave Eiffel (0211033J),20,3,11,3,10,2,5,0
Dunkerque,De L'Europe (0590072H),9,1,4,0,4,0,1,0
Grenoble,Vaucanson (0380033E),65,4,35,2,34,2,17,1
Le Havre,Robert Schuman (0760058A),15,1,8,1,7,1,4,1
Le Mans,Gabriel Touchard (0720033V),27,0,21,0,18,0,6,0
Lille,Cesar Baggio (0590121L),40,2,22,2,20,2,15,2
Limoges,LycéeTurgot (0870056N),23,2,20,1,20,1,11,0
Lyon,La Martiniere Monplaisir (0692866R),78,10,59,8,50,7,27,4
Marseille,Jean Perrin (0130053M),76,6,62,5,58,4,43,3
Massy,Parc de Vilgenis (0910727W),30,1,15,0,14,0,5,0
Meaux,Pierre De Coubertin (0770931U),6,2,0,0,0,0,0,0
Metz,Louis De Cormontaigne (0573227Y),41,1,19,0,15,0,10,0
MONASTIR,I.P.E.I (99949911),2,0,0,0,0,0,0,0
Montluçon,Paul Constans (0030026M),21,2,11,1,11,1,5,0
Montpellier,Lycée Jean Mermoz (0340042L),28,1,20,1,19,1,5,0
Nancy,Henri Loritz (0540042C),38,4,27,1,27,1,15,1
Nantes,Livet (0440029T),55,1,39,1,36,1,25,1
Nevers,Jules Renard (0580031U),21,3,15,2,12,1,5,1
Nice,LGT Les Eucalyptus (0060075Z),66,3,48,1,47,1,32,1
Nimes,Dhuoda (0300026R),29,2,12,1,9,0,3,0
Nogent sur Oise,Marie Curie (0600020W),37,1,25,1,24,1,10,0
Nouméa,J.Garnier (9830003L),12,8,11,7,9,5,2,0
Orléans,Benjamin Franklin (0450051L),33,1,15,0,14,0,6,0
Paris 8e,Chaptal (0750663N),42,2,29,0,28,0,19,0
Paris 11e,Dorian (0750676C),22,4,8,1,8,1,2,0
Paris 11e,Voltaire (0750675B),34,9,13,1,13,1,9,1
Paris 14e,Raspail (0750691U),70,6,35,3,33,3,20,2
Paris 16e,Jean-Baptiste Say (0750700D),39,3,38,3,38,3,21,1
Poitiers,Louis Armand (0860037Y),15,2,6,1,5,1,0,0
Reims,Franklin ROOSEVELT (0510034K),23,0,11,0,10,0,4,0
Rennes,Joliot-Curie (0350029S),42,3,37,2,33,1,24,1
Rouen,Blaise Pascal (0760095R),23,1,13,1,13,1,6,0
SAINT DENIS,LYCEE LISLET-GEOFFROY (9740054R),8,1,0,0,0,0,0,0
Saint-Etienne,Etienne Mimard (0420046X),43,2,27,1,22,1,10,1
Saint-Sylvain-D'Anjou,St Julien La Baronnerie (0490888Z),23,3,13,1,11,1,3,0
Strasbourg,Louis Couffignal (0670085D),31,3,13,2,11,2,4,1
Tarbes,Jean Dupuy (0650027B),26,1,15,1,15,1,8,0
Thiers,Jean Zay (0630069H),19,3,15,1,12,1,4,1
Toulon,Lycée Rouvière (0830056K),20,0,13,0,10,0,6,0
Toulouse,Déodat de Séverac (0310044E),34,3,30,2,29,2,18,1
Toulouse,Saint-Joseph (0311145B),1,0,0,0,0,0,0,0
TUNIS,IPEI El Manar (99951211),7,0,0,0,0,0,0,0
Valenciennes,Du Hainaut (0590223X),27,4,1,0,0,0,0,0
Vannes,Alain Rene Lesage (0560051B),28,2,25,2,23,2,10,0
Versailles,Jules Ferry (0782565P),55,5,28,2,25,2,5,0
Vierzon,Lycée Henri Brisson (0180036S),12,0,7,0,4,0,1,0
Voiron,Ferdinand BUISSON (0380092U),21,2,12,0,12,0,4,0
