ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),6,1,2,0,2,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),35,14,15,4,13,4,3,1
Albi,Lycée Laperouse (0810006S),5,3,2,1,1,1,1,1
Amiens,Lycée Louis Thuillier (0800009A),17,5,7,3,7,3,1,0
Angers,Lycée Henri Bergson (0491966W),11,5,3,1,3,1,0,0
Annecy,Lycée Berthollet (0740003B),45,12,17,6,17,6,3,2
Antony,Lycée Sainte Marie (0920904H),5,0,3,0,3,0,2,0
Arras,Lycée Robespierre (0620006V),4,2,0,0,0,0,0,0
Avignon,Lycée St Joseph (0840072X),23,9,5,3,5,3,0,0
Balma,Lycée Saliège (0312408Z),75,18,43,6,33,4,12,1
Bayonne,Lycée René Cassin (0640010N),19,5,9,1,5,1,1,0
Belfort,Lycée Condorcet (0900002N),2,0,0,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),34,16,13,4,12,4,5,0
Bizerte,IPEIB (16200011),1,0,0,0,0,0,0,0
Bordeaux,Lycée Camille Jullian (0330023W),16,6,9,3,6,3,2,1
Bordeaux,Lycée Michel Montaigne (0330021U),53,24,27,13,20,9,4,2
Bourg-En-Bresse,Lycée Lalande (0010013J),29,10,0,0,0,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),1,1,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),31,8,11,3,9,3,7,2
Brest,Lycée Sainte Anne (0290338K),12,5,0,0,0,0,0,0
Caen,Lycée Privé Sainte-Marie (0141164P),11,3,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),45,11,19,3,10,1,5,0
CASABLANCA,Lycée El Miza Center (99928411),1,0,1,0,1,0,0,0
Chartres,Lycée Marceau (0280007F),18,4,4,0,4,0,1,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),25,8,15,4,10,4,3,1
Compiègne,Lycée Pierre d'Ailly (0600014P),11,4,1,0,1,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),9,1,3,0,3,0,1,0
Dijon,Lycée Carnot (0210015C),32,5,10,1,9,1,6,1
Douai,Lycée Albert Chatelet (0590063Y),15,5,2,0,2,0,1,0
Dunkerque,Lycée Jean Bart (0590071G),4,2,3,2,1,1,1,1
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),5,2,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),9,2,1,1,1,1,1,1
Fontainebleau,Lycée Francois 1er (0770927P),15,6,3,0,3,0,1,0
Fort-De-France,Lycée Bellevue (9720003W),8,5,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),72,25,38,15,27,13,2,0
La Flèche,Prytanée National Militaire (0720896H),6,0,3,0,2,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),3,1,1,0,0,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),4,3,0,0,0,0,0,0
La Roche-Sur-Yon,Pierre Mendes-France (0850025R),1,0,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),2,1,1,0,1,0,1,0
