ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),2,0,0,0,0,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),2,0,1,0,0,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),13,3,4,1,3,0,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),11,1,6,1,2,0,1,0
Albi,Lycée Laperouse (0810006S),16,6,7,3,4,0,1,0
AMIENS,Lycée Louis Thuillier (0800009A),16,2,5,0,2,0,2,0
Angers,Lycée Henri Bergson (0491966W),17,2,10,2,9,2,3,0
Angers,Lycée Saint-Martin (0490824E),20,2,6,0,3,0,0,0
Annecy,Lycée Berthollet (0740003B),29,3,25,3,18,3,5,0
Argenteuil,Lycée Jean Jaurès (0950641F),5,0,0,0,0,0,0,0
Arras,Lycée Robespierre (0620006V),12,1,6,0,2,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),10,4,3,2,3,2,1,1
Avignon,Lycée Frédéric Mistral (0840003X),41,12,12,4,9,3,3,2
Balma,Lycée Saliège (0312408Z),42,8,29,6,17,4,5,1
Belfort,Lycée Condorcet (0900002N),9,0,5,0,1,0,1,0
BESANCON,Lycée Victor Hugo (0250007X),36,4,25,3,18,3,3,1
Bordeaux,Lycée Gustave Eiffel (0330028B),76,21,45,11,28,7,6,1
Bordeaux,Lycée Michel Montaigne (0330021U),69,14,63,12,44,7,14,3
Brest,Lycée Naval (0290063L),24,3,5,0,5,0,0,0
Brest,Lycée Sainte Anne (0290338K),16,3,4,0,2,0,1,0
Brest,Lycée Vauban (0290012F),32,7,16,2,10,2,6,2
Caen,Lycée Victor Hugo (0142059M),24,2,10,0,7,0,1,0
Cannes,Lycée Stanislas (0060673Z),21,7,15,5,12,4,3,0
Casablanca,Etablissement El Bilia (99696011),3,1,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),11,0,1,0,1,0,1,0
Casablanca,Lycée Mohamed V (99926411),5,3,3,0,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),24,8,6,4,3,3,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),19,4,9,1,6,1,3,1
