ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),10,4,3,0,1,0,0,0
Agadir,Groupe scolaire Al Qalam (99693001),24,9,17,4,9,3,5,2
Agadir,Lycée Reda Slaoui (99926811),4,2,1,0,1,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),14,2,13,2,12,2,1,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),28,6,27,6,24,6,4,1
AMIENS,Lycée Louis Thuillier (0800009A),42,7,35,6,33,5,8,1
Angers,Lycée Henri Bergson (0491966W),14,7,11,6,10,6,0,0
Angoulême,Lycée Guez De Balzac (0160002R),21,7,19,6,14,4,5,2
Annecy,Lycée Berthollet (0740003B),29,11,27,11,22,9,5,2
Antony,Lycée Sainte Marie (0920904H),29,3,29,3,28,3,9,1
Arras,Lycée Robespierre (0620006V),11,2,7,0,5,0,2,0
Autun,Lycée Militaire National (0711064W),11,0,9,0,6,0,0,0
Beni-Mella,Lycée Technique Mohamed V (99929811),1,0,1,0,1,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),26,7,25,7,23,7,4,2
Bitche,Lycée Saint Augustin (0570194B),1,0,0,0,0,0,0,0
Bizerte,IPEIB (16200011),2,1,0,0,0,0,0,0
Blois,Lycée Dessaignes (0410002E),26,10,26,10,21,9,7,3
Bordeaux,Lycée Camille Jullian (0330023W),19,6,16,5,11,5,2,1
Bordeaux,Lycée Michel Montaigne (0330021U),36,11,29,9,23,6,5,2
Boulogne-Sur-Mer,Lycée Mariette (0622949U),28,6,23,4,16,3,8,2
Bourg-En-Bresse,Lycée Lalande (0010013J),37,6,35,6,30,6,16,4
Bourges,Lycée Alain-Fournier (0180005H),28,10,23,9,18,6,8,2
Bressuire,Lycée Saint Joseph (0790080H),2,2,2,2,1,1,0,0
Brest,Lycée de Kerichen (0290007A),34,10,32,9,27,8,5,4
Brest,Lycée Naval (0290063L),7,2,6,1,6,1,1,0
Brest,Lycée Sainte Anne (0290338K),17,3,14,3,14,3,0,0
Caen,Lycée Malherbe (0140013N),57,13,50,13,43,10,14,2
Casablanca,Centre privé GALILEE (99927511),52,20,27,14,16,11,9,6
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),22,6,15,4,10,3,7,2
Casablanca,Etablissement El Bilia (99696011),11,2,6,1,4,0,2,0
Casablanca,Groupe scolaire La Résidence (3500055H),31,8,13,4,5,1,4,0
Casablanca,Lycée Al Khansa (3500050C),16,5,4,3,2,2,0,0
Casablanca,Lycée Mohamed V (99926411),35,7,25,5,18,4,7,1
Chambéry,Lycée Vaugelas (0730013T),22,5,16,4,15,4,5,2
