ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),17,12,5,3,4,2,3,1
Amiens,Lycée Louis Thuillier (0800009A),26,15,37,23,22,13,8,3
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),10,4,11,6,7,3,0,0
Angers,Lycée Angers le Fresne (0490946M),12,8,11,8,10,8,5,4
Arras,Lycée Robespierre (0620006V),18,10,15,9,10,5,4,1
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),3,1,3,3,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),19,12,25,16,14,9,7,5
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),22,16,25,18,14,8,3,1
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),21,17,20,15,15,13,3,3
Caen,Lycée Malherbe (0140013N),31,20,48,27,20,13,5,4
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),10,4,6,4,3,2,0,0
Dijon,Lycée Carnot (0210015C),13,6,14,5,8,4,3,1
Douai,Lycée Albert Chatelet (0590063Y),21,11,14,5,10,3,3,0
Evreux,Faculté des Sciences et des Techniques (E0012),3,3,1,1,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),7,3,6,5,5,4,1,1
Grenoble Cedex 1,Lycée Champollion (0380027Y),27,21,26,19,16,12,4,2
La Mulatière,Lycée Assomption Bellevue (0690539L),10,8,19,16,4,3,2,2
Le Raincy,Lycée Albert Schweitzer (0930830X),15,10,11,9,9,7,1,1
Le Tampon,Lycée Roland Garros (9740002J),11,7,16,12,13,10,7,6
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),5,4,6,5,3,2,2,1
Lille,Lycée Faidherbe (0590119J),28,19,43,30,11,5,2,1
Lyon,Lycée La Martinière Monplaisir (0692866R),7,1,11,5,8,4,1,0
Lyon Cedex 06,Lycée du Parc (0690026D),24,17,31,23,16,12,6,5
Marseille Cedex 1,Lycée Thiers (0130040Y),29,21,38,33,21,18,7,5
Metz,Lycée Georges de La Tour (0572757M),16,12,14,9,7,4,5,3
Montpellier Cedex 2,Lycée Joffre (0340038G),7,3,11,6,6,3,2,1
Nancy,Lycée Henri Poincaré (0540038Y),17,13,24,19,14,9,8,5
Nantes Cedex 1,Externat des Enfants Nantais (0440160K),19,12,17,11,8,5,1,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),13,10,23,17,13,10,1,0
Nice,Lycée Massena (0060030A),6,5,18,15,12,10,1,0
Nimes,Lycée Emmanuel d'Alzon (0300080Z),13,8,17,8,7,3,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),5,3,7,4,4,3,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),9,7,24,16,12,11,0,0
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),3,2,2,0,2,0,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),19,16,23,19,19,16,7,4
Paris 16e,Lycée Janson de Sailly (0750699C),30,20,51,37,27,21,2,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),16,11,16,12,14,10,2,1
Paris 6e,Lycée Fénelon (0750660K),14,8,24,16,13,8,4,1
Paris 6e,Lycée Saint-Louis (0750658H),15,11,49,36,20,13,6,2
Paris 8e,Lycée Chaptal (0750663N),29,18,19,14,15,10,5,3
Pau,Lycée Louis Barthou (0640055M),6,3,8,6,6,5,1,1
Poitiers,Lycée Camille Guérin (0860035W),28,13,27,16,16,9,7,4
Reims,Lycée Clémenceau (0510031G),23,16,24,16,11,6,4,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),42,28,56,35,31,17,11,6
Rouen,Lycée Pierre Corneille (0760090K),27,18,39,28,14,9,2,0
Saint-Etienne,Lycée Claude Fauriel (0420041S),13,7,18,9,8,4,4,2
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),59,38,51,34,24,14,5,1
Sceaux Cedex,Lycée Lakanal (0920145H),32,23,44,33,29,24,5,4
Strasbourg,Lycée Jean Rostand (0670084C),14,10,16,12,9,6,6,3
Toulouse Cedex,Lycée Ozenne (0310047H),9,4,13,7,7,5,2,2
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),14,9,14,6,7,4,1,0
Tours Cedex 1,Lycée Descartes (0370035M),1,1,6,4,4,2,2,0
Versailles,Lycée Hoche (0782562L),21,15,53,33,36,25,10,7
Versailles,Lycée Sainte Geneviève (0783053V),21,16,43,28,6,3,1,1
