ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),12,3,3,0,3,0,0,0
Agadir,Lycée Reda Slaoui (99926811),63,21,40,10,26,8,11,4
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),30,7,29,7,21,6,6,1
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),32,10,28,9,23,7,13,5
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),52,9,36,3,29,2,14,2
Angers Cedex 01,Lycée Henri Bergson (0491966W),29,6,24,6,18,4,6,1
Annecy Cedex,Lycée Berthollet (0740003B),54,9,52,7,44,7,13,3
Antony,Lycée Sainte Marie (0920904H),37,9,29,6,25,6,11,2
Arras,Lycée Robespierre (0620006V),15,2,7,0,7,0,2,0
Autun Cedex,Lycée Militaire National (0711064W),19,1,14,0,8,0,6,0
Benguérir,LYDEX (L0081),44,11,43,10,39,10,16,4
Beni-Mellal,DAY PREPAS (L0038),15,6,1,0,0,0,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),17,3,10,2,6,2,1,0
Besançon,Lycée Victor Hugo (0250007X),75,17,62,15,53,14,18,4
Bizerte,IPEIB (16200011),1,0,0,0,0,0,0,0
Blois Cedex,Lycée Dessaignes (0410002E),29,7,14,3,11,3,6,3
Bordeaux Cedex,Institution Sainte Marie Grand Lebrun (0331503E),19,6,14,5,8,4,2,2
Bordeaux Cedex,Lycée Camille Jullian (0330023W),37,9,33,9,28,7,10,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),97,30,92,30,80,26,23,3
Boulogne-Sur-Mer Cedex,Lycée Mariette (0622949U),25,5,10,3,3,0,1,0
Bourg-En-Bresse,Lycée Lalande (0010013J),26,8,10,3,7,2,1,0
Bourges,Lycée Alain-Fournier (0180005H),19,3,7,0,4,0,1,0
Brest,Lycée Naval (0290063L),28,4,23,4,19,3,6,2
Brest,Lycée Sainte Anne (0290338K),17,7,11,5,8,3,2,2
Brest Cedex 2,Lycée de Kerichen (0290007A),59,13,56,13,47,13,12,1
Caen Cedex 4,Lycée Malherbe (0140013N),107,26,85,23,73,18,28,6
Cannes Cedex,Lycée Stanislas (0060673Z),15,5,11,4,8,4,3,2
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),45,16,5,0,3,0,2,0
Casablanca,ELBILIA SUP (99696011),12,4,3,1,1,0,1,0
Casablanca,ESG Prépas (E0005),19,7,4,0,3,0,0,0
Casablanca,ESTEM (E0004),11,0,3,0,3,0,2,0
Casablanca,Groupe scolaire La Résidence (3500055H),33,11,10,3,8,2,4,2
Casablanca,Lycée Al Khansaa (3500050C),55,20,27,7,18,2,8,0
Casablanca,Lycée Mohamed V (99926411),84,32,62,23,44,18,24,7
Castres,Lycée Borde Basse (0810959C),22,6,22,6,19,6,8,3
Chambéry,Lycée Vaugelas (0730013T),36,9,20,3,16,1,5,0
Chartres,Lycée Marceau (0280007F),34,9,16,3,9,2,3,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),37,8,31,8,27,7,18,5
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),21,5,13,3,8,2,1,0
Clermont-Ferrand,Lycée La Fayette (0630021F),22,5,21,4,19,4,9,1
