ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),25,4,24,4,23,4,17,3
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),15,1,9,0,3,0,2,0
Amiens,Lycée Edouard Branly (0801327H),18,1,13,1,2,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),11,1,1,0,0,0,0,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),28,2,26,2,6,1,1,1
Cachan,Lycée Gustave Eiffel (0940111K),25,1,18,1,4,0,0,0
Chambery,Lycée Monge (0730016W),22,0,19,0,5,0,1,0
Clermont-Ferrand,Lycée La Fayette (0630021F),22,1,18,0,10,0,2,0
Colmar,Lycée Blaise Pascal (0680010S),13,1,10,1,8,1,7,1
Dijon,Lycée Gustave Eiffel (0211033J),19,0,16,0,9,0,4,0
Fort-De-France,Lycée Pointe des Nègres (9720004X),9,0,1,0,0,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),35,2,25,2,15,1,7,1
Lorient,Lycée St Joseph Lorient (0560181T),20,1,18,1,4,0,2,0
Lyon,Lycée Edouard Branly (0690128P),21,2,14,1,6,0,2,0
Marseille,Lycée Antonin Artaud (0132733A),24,0,22,0,11,0,6,0
Metz,Lycée Louis Vincent (0570058D),12,0,5,0,2,0,1,0
MOHAMMEDIA,LNTA (99927711),12,1,2,0,2,0,0,0
Montbéliard,Lycée Viette (0250032Z),20,0,13,0,6,0,2,0
OUJDA,Lycée Omar Ben Abdelaziz (99927611),7,0,4,0,1,0,0,0
Paris,Lycée Raspail (0750691U),37,4,24,3,11,1,8,1
Pau,Lycée Saint-Cricq (0640057P),12,1,5,0,4,0,1,0
RABAT,ENSET de Rabat (99947611),2,0,0,0,0,0,0,0
Rueil-Malmaison,Lycée Richelieu (0920799U),28,3,27,3,20,2,15,2
SAFI,Lycée Technique Al Khawarizmi (99929411),11,1,1,0,0,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),17,2,8,2,3,0,2,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),29,0,22,0,11,0,6,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),30,0,19,0,11,0,2,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),10,0,8,0,4,0,4,0
Toulon,Lycée Rouvière (0830056K),27,3,21,2,13,1,6,0
Tourcoing,Lycée Colbert (0590214M),26,3,15,1,5,0,3,0
Troyes,Lycée Les Lombards (0100025Y),21,0,18,0,7,0,4,0
Valenciennes,Lycée Du Hainaut (0590223X),19,1,10,1,3,0,2,0
