ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),70,19,46,13,33,10,14,4
Saint-Nazaire,Lycée Aristide Briand (0440069L),10,3,5,2,4,2,1,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),8,1,5,1,3,1,1,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),5,0,0,0,0,0,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),22,6,7,0,4,0,3,0
Sceaux Cedex,Lycée Lakanal (0920145H),75,26,68,24,63,22,30,10
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),22,5,6,1,5,1,2,0
Strasbourg Cedex,Lycée Kleber (0670080Y),60,26,38,14,32,12,13,4
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),9,4,1,0,1,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),18,5,9,1,5,0,5,0
Toulouse,Lycée Bellevue (0310038Y),36,10,18,5,11,2,3,1
Toulouse,Lycée Déodat de Séverac (0310044E),17,7,8,3,6,3,2,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),77,26,64,19,58,18,14,6
Tours Cedex 1,Lycée Descartes (0370035M),22,5,12,2,8,1,3,0
Troyes,Lycée Chrestien De Troyes (0100022V),10,4,1,0,0,0,0,0
Tulle,Lycée Edmond Perrier (0190032G),7,1,4,0,4,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),1,1,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),61,17,44,9,30,5,11,1
Vanves Cedex,Lycée Michelet (0920149M),32,6,30,5,23,4,4,1
Versailles Cedex,Lycée Hoche (0782562L),82,22,82,22,77,20,32,11
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),139,34,136,34,135,34,46,11
