ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),91,19,60,16,54,15,5,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,1,13,1,10,0,1,0
Angers Cedex 01,Lycée Chevrollier (0490003M),36,3,26,1,24,1,5,0
Armentières,Lycée Gustave Eiffel (0590011S),41,4,26,0,26,0,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),10,2,2,0,1,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),16,2,1,0,1,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),28,4,11,1,8,1,3,0
Besançon,Lycée Jules Haag (0250011B),31,3,10,1,9,1,2,0
Bordeaux,Lycée Gustave Eiffel (0330028B),91,20,73,17,67,16,6,1
Brest,Lycée La Croix Rouge (0290335G),29,2,10,0,9,0,4,0
Brest Cedex 2,Lycée Vauban (0290012F),40,6,22,0,20,0,6,0
Cachan,Lycée Gustave Eiffel (0940111K),41,8,39,8,39,8,5,1
Caen,Lycée Jules Dumont d'Urville (0142131R),27,0,17,0,16,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),11,0,3,0,1,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),18,2,3,0,2,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),11,0,5,0,4,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),30,4,15,2,15,2,0,0
Cluny,Lycée La Prat's (0710023P),25,3,18,3,16,3,3,0
Dijon,Lycée Gustave Eiffel (0211033J),40,2,17,1,15,1,6,1
Dunkerque,Lycée De L'Europe (0590072H),18,0,2,0,2,0,1,0
Gabes,ISSATG (99951112),1,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),58,10,28,2,26,2,8,1
Le Havre,Lycée Robert Schuman (0760058A),21,1,5,0,5,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),28,1,18,0,17,0,2,0
Lille,Lycée César Baggio (0590121L),68,10,24,2,23,2,5,0
Limoges,Lycée Turgot (0870056N),36,5,24,3,23,3,2,0
Lyon,Lycée aux Lazaristes (0690522T),4,0,3,0,1,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),87,12,73,9,68,7,7,0
Marseille,Lycée Jean Perrin (0130053M),79,8,50,4,50,4,3,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),17,0,5,0,5,0,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),8,0,1,0,1,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),18,3,6,0,6,0,2,0
Monastir,I.P.E.I (99949911),2,0,0,0,0,0,0,0
Montauban,Lycée Bourdelle (0820021C),26,3,12,0,10,0,4,0
Montluçon,Lycée Paul Constans (0030026M),22,2,8,0,7,0,1,0
Montpellier,Lycée Jean Mermoz (0340042L),36,5,21,3,21,3,1,0
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),40,3,26,1,25,1,5,0
Nantes,Lycée Eugène Livet (0440029T),79,9,66,7,64,7,8,0
Nevers,Lycée Jules Renard (0580031U),21,2,15,1,15,1,3,0
Nice,Lycée Les Eucalyptus (0060075Z),66,6,27,1,17,1,2,1
Nimes,Lycée Dhuoda (0300026R),36,3,15,1,13,0,3,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),44,2,36,2,36,2,4,0
Nouméa,Lycée Jules Garnier (9830003L),24,3,13,2,13,2,3,0
Orléans,Lycée Benjamin Franklin (0450051L),25,1,8,1,6,1,0,0
Paris,Lycée Raspail (0750691U),78,11,43,2,42,2,6,0
Paris,Lycée Voltaire (0750675B),29,4,15,2,12,1,1,0
Paris 11e,Lycée Dorian (0750676C),28,8,14,4,13,4,2,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),18,5,18,5,18,5,1,1
Paris 8e,Lycée Chaptal (0750663N),44,10,42,10,41,10,2,0
Poitiers,Lycée Louis Armand (0860037Y),22,3,4,1,3,1,0,0
Pringy,Lycée Louis Lachenal (0740006E),36,5,36,5,34,5,4,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),31,3,17,1,14,1,2,1
Rennes,Lycée Joliot-Curie (0350029S),40,4,29,4,28,4,2,0
Rouen,Lycée Blaise Pascal (0760095R),33,6,14,1,13,1,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),28,5,26,5,26,5,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),38,6,22,2,20,1,4,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),17,5,10,3,9,3,1,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),17,1,1,0,1,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),50,6,22,4,19,4,3,0
Tarbes,Lycée Jean Dupuy (0650027B),24,5,12,2,8,1,0,0
Thiers,Lycée Jean Zay (0630069H),21,1,8,0,6,0,1,0
Toulon,Lycée Rouvière (0830056K),29,4,20,4,19,4,5,1
Toulouse,Lycée Déodat de Séverac (0310044E),44,5,36,3,36,3,12,0
Toulouse,Lycée Saint-Joseph (0311145B),3,1,1,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),47,8,37,7,33,6,4,1
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),29,2,18,2,16,2,4,0
Versailles,Lycée Jules Ferry (0782565P),74,7,64,5,64,5,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),31,7,31,7,31,7,1,0
Voiron,Lycée Ferdinand Buisson (0380092U),37,4,17,1,16,1,4,0
