ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),47,5,34,4,30,4,16,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),26,13,13,7,12,6,3,3
Angers,Lycée Chevrollier (0490003M),41,2,29,0,27,0,18,0
Argonay,Lycée Louis Lachenal (0740006E),44,1,24,1,23,1,9,1
Armentières,Lycée Gustave Eiffel (0590011S),30,1,16,1,14,1,8,0
Aubervilliers,Lycée Le Corbusier (0930117X),22,4,2,0,1,0,1,0
Avignon,Lycée Philippe de Girard (0840005Z),22,2,4,1,2,0,1,0
Belfort,Lycée Raoul Follereau (0900004R),32,3,12,1,12,1,7,0
Besançon,Lycée Jules Haag (0250011B),29,3,17,2,14,2,10,2
Bordeaux,Lycée Gustave Eiffel (0330028B),94,13,75,11,67,11,33,3
Brest,Lycée La Croix Rouge (0290335G),24,2,16,0,14,0,6,0
Brest,Lycée Vauban (0290012F),28,1,14,0,13,0,5,0
Cachan,Lycée Gustave Eiffel (0940111K),36,4,33,4,32,4,23,4
Caen,Lycée Jules Dumont d'Urville (0142131R),27,5,10,1,10,1,2,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),23,2,10,1,6,1,2,1
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),24,6,10,3,10,3,4,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),22,1,7,0,6,0,3,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),29,5,4,0,4,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),18,0,4,0,4,0,1,0
Cluny,Lycée La Prat's (0710023P),39,7,13,2,10,1,7,1
Dijon,Lycée Gustave Eiffel (0211033J),31,3,15,2,12,0,6,0
Dunkerque,Lycée De L'Europe (0590072H),18,2,9,0,9,0,3,0
Grenoble,Lycée Vaucanson (0380033E),77,4,26,1,24,1,12,1
Le Havre,Lycée Robert Schuman (0760058A),18,2,8,0,7,0,4,0
Le Mans,Lycée Gabriel Touchard (0720033V),27,5,23,5,20,3,13,1
Les Abymes,Lycée Charles Coeffin (9710004C),23,1,3,0,1,0,0,0
Lille,Lycée César Baggio (0590121L),39,5,13,0,11,0,6,0
Limoges,Lycée Turgot (0870056N),32,4,23,1,23,1,14,1
Lyon,Lycée La Martinière Monplaisir (0692866R),72,6,46,2,46,2,24,0
Marseille,Lycée Jean Perrin (0130053M),74,12,51,6,48,5,27,1
Massy,Lycée Parc de Vilgenis (0910727W),24,4,10,2,8,2,2,1
Meaux,Lycée Pierre de Coubertin (0770931U),16,2,7,1,7,1,5,1
Metz,Lycée Louis De Cormontaigne (0573227Y),33,3,12,1,11,1,6,1
Montluçon,Lycée Paul Constans (0030026M),19,1,9,0,6,0,2,0
Montpellier,Lycée Jean Mermoz (0340042L),42,5,35,5,32,3,12,1
Nancy,Lycée Henri Loritz (0540042C),35,2,16,1,13,1,8,0
Nantes,Lycée Eugène Livet (0440029T),77,7,59,7,54,7,28,4
Nevers,Lycée Jules Renard (0580031U),26,2,15,2,14,2,7,1
Nice,Lycée Les Eucalyptus (0060075Z),61,7,35,5,27,4,13,2
Nimes,Lycée Dhuoda (0300026R),35,1,19,0,17,0,9,0
Nogent sur Oise,Lycée Marie Curie (0600020W),41,7,32,5,31,5,23,4
Nouméa,Lycée Jules Garnier (9830003L),15,4,12,2,12,2,7,1
Orléans,Lycée Benjamin Franklin (0450051L),37,0,15,0,14,0,5,0
Paris,Lycée Raspail (0750691U),73,15,34,2,29,2,14,1
Paris,Lycée Voltaire (0750675B),33,8,8,1,7,1,4,1
Paris 8e,Lycée Chaptal (0750663N),38,2,31,2,31,2,18,2
Paris 11e,Lycée Dorian (0750676C),32,3,13,0,12,0,8,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),42,5,42,5,42,5,12,5
Poitiers,Lycée Louis Armand (0860037Y),25,4,10,2,8,2,3,1
Reims,Lycée F. Roosevelt (0510034K),32,3,11,1,9,1,2,1
Rennes,Lycée Joliot-Curie (0350029S),40,5,23,2,22,2,12,0
Rouen,Lycée Blaise Pascal (0760095R),28,1,7,1,7,1,2,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),20,2,6,1,5,1,5,1
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),14,1,5,0,4,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),34,1,16,1,16,1,7,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),19,3,11,3,11,3,5,2
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),56,2,14,0,14,0,8,0
Tarbes,Lycée Jean Dupuy (0650027B),38,6,10,0,10,0,5,0
Thiers,Lycée Jean Zay (0630069H),23,2,12,0,12,0,1,0
Toulon,Lycée Rouvière (0830056K),34,6,28,5,26,5,15,2
Toulouse,Lycée Déodat de Séverac (0310044E),39,6,26,3,25,3,13,2
Tours,Lycée J. de Vaucanson (0371418R),18,2,14,2,12,2,7,1
Tunis,IPEI El Manar (99951211),4,1,0,0,0,0,0,0
Tunis,Université de Tunis (35900002),1,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),21,3,2,0,2,0,2,0
Vannes,Lycée Alain René Lesage (0560051B),27,2,22,1,21,1,12,0
Versailles,Lycée Jules Ferry (0782565P),84,7,49,3,48,3,24,2
Voiron,Lycée Ferdinand Buisson (0380092U),20,6,10,2,9,2,4,1
