ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),27,9,26,9,24,8,11,2
Agadir,Groupe scolaire Al Qalam (99693001),5,3,2,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),3,2,0,0,0,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),40,10,39,9,36,8,15,5
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),16,7,12,6,11,6,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),7,1,5,0,5,0,2,0
Albi,Lycée Laperouse (0810006S),25,6,24,6,22,6,7,0
Amiens,Lycée Louis Thuillier (0800009A),27,7,16,3,12,2,2,1
Angers,Lycée Henri Bergson (0491966W),43,8,37,6,36,6,15,4
Angers,Lycée Saint-Martin (0490824E),22,3,19,3,17,2,9,1
Annecy,Lycée Berthollet (0740003B),28,7,25,6,23,6,1,0
Antony,Lycée Sainte Marie (0920904H),17,0,15,0,14,0,7,0
Argenteuil,Lycée Jean Jaurès (0950641F),15,4,12,4,12,4,7,2
Arras,Lycée Robespierre (0620006V),19,3,10,2,6,1,1,0
Auxerre,Lycée Jacques Amyot (0890003V),20,8,16,7,13,6,5,1
Avignon,Lycée Frédéric Mistral (0840003X),43,13,33,10,25,9,13,4
Balma,Lycée Saliège (0312408Z),31,5,26,4,23,4,2,0
Belfort,Lycée Condorcet (0900002N),5,3,2,1,1,0,0,0
Besançon,Lycée Victor Hugo (0250007X),36,12,32,12,27,10,13,6
Bordeaux,Lycée Gustave Eiffel (0330028B),61,11,44,7,43,7,13,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),65,18,53,16,48,15,10,2
Brest,Lycée Naval (0290063L),13,2,6,1,5,1,0,0
Brest,Lycée Sainte Anne (0290338K),19,4,14,4,11,3,8,2
Brest,Lycée Vauban (0290012F),46,13,40,13,35,12,8,3
Caen,Lycée Victor Hugo (0142059M),44,8,35,7,26,6,15,3
Cannes,Lycée Stanislas (0060673Z),28,11,26,10,22,9,12,6
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),2,0,2,0,0,0,0,0
Casablanca,ELBILIA SUP (99696011),5,0,1,0,1,0,1,0
Casablanca,Groupe scolaire La Résidence (3500055H),26,5,13,2,11,2,5,1
Casablanca,Lycée Mohamed V (99926411),10,5,6,4,1,0,1,0
Chambéry,Lycée Vaugelas (0730013T),23,6,20,5,18,5,6,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),39,8,35,7,31,6,9,0
Clermont-Ferrand,Lycée La Fayette (0630021F),34,6,27,4,24,3,11,1
Dijon,Lycée Carnot (0210015C),14,3,10,3,9,3,2,0
Dijon,Lycée Gustave Eiffel (0211033J),36,5,32,4,26,4,11,3
Douai,Lycée Albert Chatelet (0590063Y),44,6,41,6,36,5,5,0
Dunkerque,Lycée Jean Bart (0590071G),34,12,27,9,24,9,13,6
Evreux,Lycée Aristide Briand (0270016W),38,10,29,10,28,10,14,6
Evry,Lycée Parc des Loges (0911251R),15,5,10,4,9,3,2,1
Fès,Lycée Moulay Idriss (99926711),3,0,1,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),43,7,35,6,30,4,9,1
Fort-De-France Cedex,Lycée de Bellevue (9720003W),22,12,21,12,21,12,15,9
Grenoble Cedex 1,Lycée Champollion (0380027Y),65,9,57,8,52,7,9,1
Guelmim,Lycée Bab Essahra (L0041),1,0,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),13,2,8,1,7,1,3,1
La Rochelle,Lycée Jean Dautet (0170028N),16,4,8,3,6,2,2,0
Le Mans,Lycée Montesquieu (0720029R),39,12,30,9,25,8,10,2
Le Raincy,Lycée Albert Schweitzer (0930830X),33,5,30,5,23,5,13,4
Lens,Lycée Condorcet (0620108F),16,5,11,3,7,2,3,1
Lille,Lycée Catholique Saint Pierre (0593117T),2,1,1,1,1,1,0,0
Lille,Lycée César Baggio (0590121L),55,11,40,8,30,6,12,2
Lille,Lycée Faidherbe (0590119J),34,7,24,4,21,4,5,0
Limoges Cedex,Lycée Gay-Lussac (0870015U),35,5,32,5,30,5,12,2
Lorient,Lycée Dupuy De Lôme (0560025Y),28,2,23,2,18,2,5,0
Lyon,Lycée aux Lazaristes (0690522T),18,8,14,8,14,8,3,1
Lyon,Lycée Jean Perrin (0690082P),33,10,30,10,29,9,6,4
Lyon,Lycée La Martinière Monplaisir (0692866R),62,13,52,12,50,12,23,7
Lyon Cedex 06,Lycée du Parc (0690026D),32,7,25,5,22,5,4,0
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),3,0,3,0,3,0,2,0
Marseille,Lycée Jean Perrin (0130053M),45,12,35,12,28,8,5,1
Marseille Cedex 1,Lycée Thiers (0130040Y),42,9,34,7,32,6,16,2
Meaux,Lycée Henri Moissan (0770930T),25,4,19,2,12,1,8,1
Metz,Lycée Fabert (0570054Z),33,7,21,3,19,1,4,0
Metz,Lycée Louis De Cormontaigne (0573227Y),15,1,13,1,9,1,2,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),66,15,62,13,53,12,15,3
Montreuil,Lycée Jean Jaurès (0930121B),8,3,4,2,2,2,0,0
Mulhouse,Lycée Albert Schweitzer (0680031P),19,2,14,1,9,1,4,0
Nancy,Lycée Henri Loritz (0540042C),73,20,55,16,45,13,10,2
Nancy,Lycée Henri Poincaré (0540038Y),20,5,18,4,16,3,4,1
Nantes,Lycée Saint Stanislas (0440163N),37,14,33,13,31,12,18,7
Nantes Cedex 1,Lycée Clémenceau (0440021J),102,30,88,27,82,26,18,4
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),43,8,37,7,35,5,9,1
Nice,Lycée Les Eucalyptus (0060075Z),26,2,18,2,12,2,4,0
Nice,Lycée Massena (0060030A),50,9,41,9,36,8,9,4
Nimes Cedex,Lycée Alphonse Daudet (0300021K),47,14,46,14,40,11,16,2
Nouméa,Lycée Jules Garnier (9830003L),7,1,7,1,7,1,2,0
Orléans Cedex 1,Lycée Pothier (0450049J),85,21,79,21,69,17,15,4
Orsay,Lycée Blaise Pascal (0910626L),39,10,37,10,32,9,8,4
Paris,Lycée Raspail (0750691U),39,10,33,7,30,7,11,1
