ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Fontainebleau,Lycée François 1er (0770927P),26,6,17,2,15,1,6,1
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),26,14,7,5,7,5,3,1
Gabes,ISSATG (99951112),1,0,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),77,25,75,25,69,25,43,17
La Flèche Cedex,Prytanée National Militaire (0720896H),22,2,14,0,10,0,4,0
La Mulatière,Lycée Assomption Bellevue (0690539L),20,11,14,8,7,2,2,1
La Rochelle,Lycée Jean Dautet (0170028N),21,5,7,2,7,2,3,1
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),4,1,4,1,3,1,2,1
Le Havre Cedex,Lycée François 1er (0760052U),15,9,13,7,13,7,4,2
Le Mans Cedex 01,Lycée Montesquieu (0720029R),42,15,33,13,29,11,12,6
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),15,4,9,1,9,1,5,1
Le Raincy,Lycée Albert Schweitzer (0930830X),16,5,5,0,3,0,1,0
Lille Cedex,Lycée Faidherbe (0590119J),68,21,65,20,61,19,24,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),41,18,39,17,35,15,21,6
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),23,9,14,5,14,5,4,1
Lyon,Lycée aux Lazaristes (0690522T),23,11,20,10,20,10,1,1
Lyon,Lycée Jean Perrin (0690082P),30,13,28,13,23,12,14,7
Lyon,Lycée La Martinière Monplaisir (0692866R),61,22,58,20,53,16,27,10
Lyon Cedex 06,Lycée du Parc (0690026D),114,45,107,43,83,33,23,11
Lyon Cedex 1,Institution des Chartreux (0690564N),3,0,3,0,0,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),82,31,76,31,68,30,23,8
Melun Cedex,Lycée Jacques Amyot (0770933W),34,14,22,11,17,10,12,6
Metz Cedex 1,Lycée Fabert (0570054Z),66,25,62,24,52,23,25,11
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),19,6,17,6,17,6,5,2
Montpellier Cedex 2,Lycée Joffre (0340038G),68,26,59,22,52,18,14,5
Mulhouse,Lycée Albert Schweitzer (0680031P),28,14,18,10,15,8,10,7
Nancy Cedex,Lycée Henri Poincaré (0540038Y),78,18,71,15,63,14,28,7
Nantes,Lycée Saint Stanislas (0440163N),21,7,10,4,9,4,5,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),62,21,60,20,51,19,18,7
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),82,24,79,23,64,21,10,2
Nice Cedex 1,Lycée Massena (0060030A),76,28,57,23,47,20,15,7
Nimes Cedex,Lycée Alphonse Daudet (0300021K),33,18,20,12,11,7,1,1
Orléans,Lycée Saint Charles (0450110A),3,0,1,0,1,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),59,20,46,17,41,15,18,11
Orsay,Lycée Blaise Pascal (0910626L),35,15,30,13,30,13,12,6
Paris 4e,Lycée Charlemagne (0750652B),73,28,61,25,56,24,21,9
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,9,34,9,30,8,4,0
Paris Cedex 03,Lycée Turgot (0750647W),47,18,13,4,9,4,2,1
Paris Cedex 05,Lycée Henri IV (0750654D),15,6,6,4,6,4,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),67,28,55,23,41,20,1,0
Paris Cedex 06,Lycée Saint-Louis (0750658H),180,87,162,80,145,75,52,35
Paris Cedex 06,Lycée Stanislas (0753840S),67,24,48,18,41,17,6,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),37,16,31,15,27,13,7,5
Paris Cedex 16,Lycée Janson de Sailly (0750699C),127,37,117,36,91,32,25,9
Paris Cedex 17,Lycée Honoré De Balzac (0750705J),30,15,22,12,17,10,3,3
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),38,16,21,9,15,7,6,1
Paris 15e,Lycée Buffon (0750693W),41,10,37,8,34,8,10,3
Paris 17e,Lycée Carnot (0750704H),25,10,19,9,15,9,5,2
Paris 4e,IPESUP (0753144K),11,3,11,3,10,3,2,0
Paris 5e,Lycée Lavoisier (0750656F),42,19,28,11,24,9,6,2
Paris 6e,Lycée Fénelon (0750660K),38,12,35,12,31,12,6,3
Paris 8e,Lycée Chaptal (0750663N),75,26,72,24,64,24,25,10
Paris 9e,Lycée Condorcet (0750667T),37,13,28,10,19,8,7,2
Pau Cedex,Lycée Louis Barthou (0640055M),60,22,55,19,45,16,27,10
Périgueux Cedex,Lycée Bertran de Born (0240024W),35,10,18,5,15,4,7,2
Perpignan,Lycée François Arago (0660010C),33,7,23,4,20,4,11,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),22,12,16,11,14,10,8,6
Poitiers Cedex,Lycée Camille Guérin (0860035W),49,18,39,14,34,13,21,10
Provins Cedex,Internat d'Excellence de Sourdun (0772737G),5,1,3,1,3,1,1,1
Quimper,Lycée Auguste Brizeux (0290069T),24,7,12,5,10,5,3,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),61,22,49,20,38,14,15,6
Rennes,Lycée privé Assomption (0350778F),14,3,8,3,7,3,1,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),79,24,75,23,67,22,38,16
Rouen Cedex,Lycée Pierre Corneille (0760090K),86,23,76,20,73,20,31,11
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),14,6,14,6,12,4,6,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),24,13,14,9,11,6,5,3
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),63,29,47,22,42,22,21,10
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),18,4,14,3,13,3,3,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),17,2,16,1,13,1,6,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),84,27,68,23,58,21,17,9
Saint-Nazaire,Lycée Aristide Briand (0440069L),31,9,30,9,25,6,16,4
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),11,0,8,0,5,0,3,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),29,7,8,2,6,1,3,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),44,23,33,18,31,16,9,4
Sceaux Cedex,Lycée Lakanal (0920145H),97,34,93,32,81,29,21,9
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),42,18,23,10,18,8,8,4
Strasbourg Cedex,Lycée Kleber (0670080Y),67,25,63,25,58,24,23,9
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),13,4,6,2,5,1,2,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),50,18,28,10,25,9,13,5
Toulouse,Lycée Bellevue (0310038Y),33,9,32,8,31,8,15,5
Toulouse,Lycée Déodat de Séverac (0310044E),43,14,32,10,31,9,15,7
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),83,24,80,24,76,24,29,9
Tourcoing,Lycée Gambetta (0590212K),11,3,5,1,1,0,0,0
Tours Cedex 1,Lycée Descartes (0370035M),72,24,46,17,43,16,14,5
Troyes,Lycée Chrestien De Troyes (0100022V),15,4,10,2,4,1,2,0
Tulle,Lycée Edmond Perrier (0190032G),21,8,18,7,16,6,5,2
Tunis,I.P.E.I.T (99922211),3,1,0,0,0,0,0,0
Tunis,IPEST (99926211),24,19,22,17,17,14,6,4
Valence Cedex,Lycée Camille Vernet (0260035X),15,6,9,3,8,3,4,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),93,30,65,19,57,15,23,6
Vanves Cedex,Lycée Michelet (0920149M),36,12,36,12,36,12,14,7
Versailles Cedex,Lycée Hoche (0782562L),72,28,70,28,62,28,15,8
Versailles Cedex,Lycée Sainte Geneviève (0783053V),142,44,136,43,84,31,3,3
