ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),33,7,26,6,20,5,9,3
Orléans Cedex 1,Lycée Pothier (0450049J),65,18,41,11,37,10,16,3
Orsay,Lycée Blaise Pascal (0910626L),37,11,36,11,34,11,9,1
Paris,Lycée Saint-Louis (0750658H),159,79,151,76,132,70,25,17
Paris,Lycée Honoré De Balzac (0750705J),26,6,9,2,7,2,4,1
Paris,Lycée Janson de Sailly (0750699C),107,33,88,27,76,23,19,6
Paris 4e,Lycée Charlemagne (0750652B),63,18,55,17,44,14,16,7
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),35,10,34,10,28,8,10,2
Paris Cedex 03,Lycée Turgot (0750647W),39,12,24,5,18,3,6,0
Paris Cedex 05,Lycée Henri IV (0750654D),10,3,9,2,4,1,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),69,42,51,30,40,27,3,1
Paris Cedex 06,Lycée Stanislas (0753840S),64,21,43,15,36,12,4,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),46,16,43,16,38,15,19,5
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),33,16,25,13,21,11,14,8
Paris 15e,Lycée Buffon (0750693W),37,12,33,12,28,11,13,4
Paris 17e,Lycée Carnot (0750704H),33,15,28,14,22,11,10,7
Paris 5e,Lycée Lavoisier (0750656F),37,7,17,5,14,3,8,1
Paris 6e,Lycée Fénelon (0750660K),37,19,35,19,28,16,5,5
Paris 8e,Lycée Chaptal (0750663N),80,30,68,27,55,25,15,9
Paris 9e,Lycée Condorcet (0750667T),28,13,19,8,17,7,5,1
Pau Cedex,Lycée Louis Barthou (0640055M),59,28,45,21,39,21,26,16
Périgueux Cedex,Lycée Bertran de Born (0240024W),31,9,19,5,14,4,5,3
Perpignan,Lycée François Arago (0660010C),22,9,10,4,8,4,4,1
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),29,14,14,6,11,5,3,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),26,12,20,10,16,9,9,5
Quimper,Lycée Auguste Brizeux (0290069T),20,8,10,4,8,4,3,2
Reims Cedex,Lycée Franklin Roosevelt (0510034K),64,25,52,19,43,16,26,10
Rennes,Lycée privé Assomption (0350778F),28,12,21,9,16,5,8,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),71,29,66,28,63,28,24,10
Rouen Cedex,Lycée Pierre Corneille (0760090K),71,21,61,19,56,18,26,10
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),18,9,17,9,15,9,9,7
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),21,12,8,5,7,5,2,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),61,23,56,20,52,19,35,12
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),26,10,17,8,13,7,3,3
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),15,4,14,3,14,3,9,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),73,21,71,21,66,19,26,9
Saint-Nazaire,Lycée Aristide Briand (0440069L),26,9,22,9,19,7,12,4
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),16,2,7,1,4,0,0,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),27,6,15,3,12,3,4,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),35,14,26,9,26,9,14,9
Sceaux Cedex,Lycée Lakanal (0920145H),71,26,69,26,60,24,17,5
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),32,11,21,8,18,8,8,3
Strasbourg Cedex,Lycée Kleber (0670080Y),81,42,70,37,65,35,31,20
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),25,10,14,5,10,4,7,4
Toulon Cedex,Lycée Dumont D'Urville (0830053G),44,18,26,10,24,8,7,3
Toulouse,Lycée Bellevue (0310038Y),38,12,33,9,33,9,9,4
Toulouse,Lycée Déodat de Séverac (0310044E),43,17,36,15,34,14,26,10
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),84,30,80,27,74,26,17,6
Tours Cedex 1,Lycée Descartes (0370035M),69,30,57,24,48,20,24,16
Troyes,Lycée Chrestien De Troyes (0100022V),20,10,9,4,5,3,1,0
Tulle,Lycée Edmond Perrier (0190032G),21,7,17,4,16,3,5,1
Tunis,IPEST (99926211),29,7,27,6,26,5,9,2
Valence Cedex,Lycée Camille Vernet (0260035X),11,6,9,5,7,4,4,3
Valenciennes Cedex,Lycée Henri Wallon (0590221V),82,24,72,24,61,21,25,11
Vanves Cedex,Lycée Michelet (0920149M),32,6,32,6,32,6,9,4
Versailles Cedex,Lycée Hoche (0782562L),56,18,53,18,49,16,4,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),130,34,128,34,91,24,4,0
