ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),50,6,48,6,47,6,4,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),13,4,7,2,4,1,2,0
Angers,Lycée Chevrollier (0490003M),23,0,22,0,20,0,3,0
Armentières,Lycée Gustave Eiffel (0590011S),35,2,26,1,19,1,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),21,0,5,0,4,0,1,0
Avignon,Lycée Philippe de Girard (0840005Z),20,2,6,1,5,1,2,0
Baie-Mahault,Lycée Charles Coeffin (9711032V),17,4,2,1,2,1,1,0
Belfort,Lycée Raoul Follereau (0900004R),16,2,10,0,8,0,0,0
Besançon,Lycée Jules Haag (0250011B),23,2,10,1,6,1,1,0
Bordeaux,Lycée Gustave Eiffel (0330028B),73,13,62,12,54,11,4,1
Brest,Lycée La Croix Rouge (0290335G),18,2,11,0,10,0,2,0
Brest,Lycée Vauban (0290012F),26,1,16,1,16,1,5,0
Cachan,Lycée Gustave Eiffel (0940111K),26,7,25,7,25,7,4,0
Caen,Lycée Jules Dumont d'Urville (0142131R),25,1,15,0,12,0,4,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),11,0,5,0,5,0,3,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),19,4,13,3,11,3,5,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),25,2,11,1,11,1,4,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),25,1,10,1,9,1,1,1
Clichy,Lycée Newton-Enrea (0920136Y),30,5,9,0,7,0,0,0
Cluny,Lycée La Prat's (0710023P),21,1,11,0,11,0,2,0
Dijon,Lycée Gustave Eiffel (0211033J),23,2,15,2,14,2,5,0
Dunkerque,Lycée De L'Europe (0590072H),23,4,6,1,4,1,3,0
Grenoble,Lycée Vaucanson (0380033E),65,3,37,2,36,2,15,0
Le Havre,Lycée Robert Schuman (0760058A),15,0,8,0,8,0,0,0
Le Mans,Lycée Gabriel Touchard (0720033V),27,1,17,0,15,0,2,0
Lille,Lycée César Baggio (0590121L),29,1,20,1,13,1,3,0
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),22,3,20,2,20,2,4,1
Lyon,Lycée La Martiniere Monplaisir (0692866R),70,7,47,6,41,6,10,3
Marseille,Lycée Jean Perrin (0130053M),69,7,54,6,47,5,7,1
Massy,Lycée Parc de Vilgenis (0910727W),20,1,6,1,4,1,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),17,2,5,0,4,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),24,1,16,1,8,1,2,0
Montluçon,Lycée Paul Constans (0030026M),21,5,17,2,12,2,1,0
Montpellier,Lycée Jean Mermoz (0340042L),32,4,25,4,21,4,2,1
Nancy,Lycée Henri Loritz (0540042C),35,2,28,1,17,1,4,1
Nantes,Lycée Eugène Livet (0440029T),61,3,55,2,52,2,10,0
Nevers,Lycée Jules Renard (0580031U),26,2,20,2,17,2,6,0
Nice,LGT Les Eucalyptus (0060075Z),59,11,31,3,24,3,4,1
Nimes,Lycée Dhuoda (0300026R),35,2,22,2,20,2,3,0
Nogent sur Oise,Lycée Marie Curie (0600020W),38,4,36,4,33,4,7,0
NOUMEA,Lycée Jules Garnier (9830003L),14,6,12,6,10,5,1,0
Orléans,Lycée Benjamin Franklin (0450051L),34,3,19,2,19,2,3,1
Paris,Lycée Raspail (0750691U),66,2,36,1,28,0,4,0
Paris,Lycée Voltaire (0750675B),38,9,8,2,7,2,1,1
Paris 8e,Lycée Chaptal (0750663N),35,2,30,1,17,0,3,0
Paris 11e,Lycée Dorian (0750676C),26,4,16,3,16,3,4,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),23,3,23,3,19,1,0,0
Poitiers,Lycée Louis Armand (0860037Y),27,4,15,2,15,2,1,0
Pringy,Lycée Louis Lachenal (0740006E),27,2,20,2,18,2,6,1
Reims,Lycée F. Roosevelt (0510034K),22,1,8,0,8,0,1,0
Rennes,Lycée Joliot-Curie (0350029S),31,2,28,2,22,2,2,0
Rouen,Lycée Blaise Pascal (0760095R),29,2,9,0,9,0,4,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),14,2,2,0,2,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),28,0,18,0,15,0,1,0
Saint-Sylvain-D'Anjou,Lycée St Julien La Baronnerie (0490888Z),16,1,13,1,11,1,5,0
SFAX,IPEIS (99951111),1,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),36,2,24,1,19,1,5,1
Tarbes,Lycée Jean Dupuy (0650027B),23,1,7,0,7,0,0,0
Thiers,Lycée Jean Zay (0630069H),23,4,14,0,14,0,3,0
Toulon,Lycée Rouvière (0830056K),28,2,15,1,14,1,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),31,2,26,1,23,1,3,0
TUNIS,IPEI El Manar (99951211),7,1,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),21,5,3,1,2,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),24,2,21,2,19,1,5,1
Versailles,Lycée Jules Ferry (0782565P),73,8,36,1,34,1,6,0
Vierzon,Lycée Henri Brisson (0180036S),8,2,1,0,1,0,0,0
Voiron,Lycée Ferdinand Buisson (0380092U),26,4,19,3,17,3,5,1
