ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Casablanca,Groupe scolaire La Résidence (3500055H),18,3,10,2,9,2,7,2
Casablanca,Lycée Al Khansaa (3500050C),8,2,7,2,6,2,3,1
Casablanca,Lycée Mohamed V (99926411),13,2,7,0,4,0,0,0
Castres,Lycée Borde Basse (0810959C),18,7,17,7,16,7,3,2
Chambéry,Lycée Vaugelas (0730013T),25,8,21,8,20,7,15,4
Chartres,Lycée Marceau (0280007F),34,7,30,7,27,6,17,5
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),24,2,21,2,17,2,7,0
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),17,4,15,4,14,4,10,2
Clermont-Ferrand,Lycée La Fayette (0630021F),23,4,23,4,20,3,5,2
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),40,12,24,10,20,8,4,0
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),32,7,25,7,18,5,7,3
Dijon,Lycée Carnot (0210015C),61,18,54,17,48,15,15,3
Douai,Lycée Albert Chatelet (0590063Y),31,11,30,11,15,7,3,1
Dunkerque Cedex,Lycée Jean Bart (0590071G),13,3,11,3,8,3,5,2
Enghien-Les-Bains,Lycée Gustave Monod (0952196W),20,3,19,3,16,1,7,0
Epinal,Lycée Claude Gellee (0880020U),22,3,22,3,18,1,6,0
Errachidia,Lycée Ibn Tahir (99929511),1,0,0,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),29,7,27,6,26,6,18,5
Fès,CAP-GE ALKHYYAM (99694011),5,2,0,0,0,0,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),5,2,4,2,4,2,4,2
Fès,Etablissement Al Cachy (99695011),42,16,29,13,18,9,13,6
Fontainebleau,Lycée François 1er (0770927P),21,6,20,6,17,6,8,4
Forbach,Lycée Jean Moulin (0570029X),13,0,7,0,6,0,2,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),18,6,13,5,12,5,8,3
Grenoble Cedex 1,Lycée Champollion (0380027Y),36,11,31,11,31,11,4,3
Kenitra,Lycée Mohamed VI (99948211),10,5,8,4,5,2,4,1
La Flèche Cedex,Prytanée National Militaire (0720896H),14,1,12,0,9,0,2,0
La Rochelle,Lycée Jean Dautet (0170028N),11,6,10,5,8,4,3,2
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),17,4,17,4,16,4,8,3
Le Havre,Lycée François 1er (0760052U),35,5,33,5,29,5,15,3
Le Mans Cedex 01,Lycée Montesquieu (0720029R),16,6,14,5,14,5,4,2
Le Raincy,Lycée Albert Schweitzer (0930830X),38,11,34,10,32,9,15,6
Libreville,Lycée LEON MBA (99928511),37,6,24,3,19,3,10,2
Lille Cedex,Lycée Faidherbe (0590119J),65,17,53,15,51,14,13,3
Limoges Cedex,Lycée Gay-Lussac (0870015U),25,6,22,6,18,4,6,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),14,7,10,6,9,5,5,2
Lyon,Lycée aux Lazaristes (0690522T),6,2,3,0,3,0,1,0
Lyon,Lycée Jean Perrin (0690082P),20,5,17,4,17,4,7,2
Lyon,Lycée La Martinière Monplaisir (0692866R),22,6,17,4,15,4,5,2
Lyon Cedex 06,Lycée du Parc (0690026D),23,5,11,4,10,3,1,0
Lyon Cedex 1,Institution des Chartreux (0690564N),4,3,3,2,3,2,1,1
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),22,4,21,4,19,3,8,1
Marrakech,CPGE privée Koutoubia-Prépas (99697011),3,0,1,0,1,0,0,0
Marrakech,Ibn Ghazi (L0057),3,0,2,0,1,0,1,0
Marrakech,Marrakech Prépas (99926814),1,1,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),2,2,0,0,0,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),31,5,25,5,18,4,10,2
Marseille Cedex 1,Lycée Thiers (0130040Y),47,16,37,14,35,13,5,4
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),9,1,6,1,3,1,1,0
Meknès,CARNOT PREPAS (L0006),12,2,7,1,6,1,3,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),5,3,5,3,4,2,1,0
Meknès,Prépa-Sup Ibn Ghazi El Meknassi (99901121),22,11,22,11,12,7,10,6
Melun Cedex,Lycée Jacques Amyot (0770933W),32,5,28,5,25,5,6,1
Metz Cedex 1,Lycée Fabert (0570054Z),32,8,31,8,25,6,7,1
Mohammedia,Lycée Omar Khayyam - Mohammadia (99928911),9,3,3,1,1,0,1,0
Mohammedia,Lycée Technique - Mohammadia (99927711),8,2,6,1,5,1,2,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),20,4,14,3,12,2,3,0
Montpellier Cedex 2,Lycée Joffre (0340038G),20,7,12,5,12,5,0,0
Mulhouse,Lycée Albert Schweitzer (0680031P),29,9,20,6,15,3,5,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),18,4,16,4,16,4,3,2
Nantes,Lycée Saint Stanislas (0440163N),16,2,8,1,7,1,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),7,0,3,0,2,0,0,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),15,5,12,5,10,4,2,1
Nice Cedex 1,Lycée Massena (0060030A),36,7,31,7,27,7,7,3
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),25,9,21,7,20,7,5,1
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),31,3,23,2,15,2,8,2
Orléans,Lycée Saint Charles (0450110A),12,1,9,1,6,1,3,0
Orléans Cedex 1,Lycée Pothier (0450049J),85,14,67,12,52,7,18,4
Orsay,Lycée Blaise Pascal (0910626L),2,0,2,0,2,0,0,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),3,1,2,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),6,0,2,0,1,0,1,0
Paris,ECOLE GEORGES GUSDORF (0755589T),1,0,0,0,0,0,0,0
Paris,Lycée Saint-Louis (0750658H),37,14,19,9,17,9,2,2
Paris,Lycée Janson de Sailly (0750699C),63,26,55,24,48,22,17,4
Paris 4e,Lycée Charlemagne (0750652B),29,4,23,3,23,3,3,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),38,8,36,8,36,8,14,5
Paris Cedex 05,Lycée Henri IV (0750654D),11,4,3,2,1,1,1,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),15,6,9,4,9,4,3,2
Paris Cedex 06,Lycée Stanislas (0753840S),14,3,7,3,7,3,0,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),20,1,16,1,12,1,7,1
Paris Cedex 12,Lycée Paul Valery (0750679F),18,3,15,3,11,3,4,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),29,8,23,8,22,8,7,3
Paris 15e,Lycée Buffon (0750693W),20,2,18,2,14,2,5,0
Paris 16e,Lycée Claude Bernard (0750698B),24,7,19,6,16,5,10,5
Paris 6e,Lycée Fénelon (0750660K),39,8,34,6,34,6,8,1
Paris 8e,Lycée Chaptal (0750663N),52,16,48,16,44,15,5,2
Paris 9e,Lycée Condorcet (0750667T),36,13,30,11,29,11,9,3
Pau Cedex,Lycée Louis Barthou (0640055M),30,4,27,3,22,2,2,0
Perpignan,Lycée François Arago (0660010C),20,5,17,5,14,4,4,1
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),25,7,22,7,21,6,10,6
Poitiers Cedex,Lycée Camille Guérin (0860035W),40,7,31,6,23,5,5,1
Pontoise,Lycée Camille Pissarro (0950649P),15,2,13,2,13,2,11,1
Rabat,Lycée Ibn Al Ghazi (99951011),52,18,35,14,24,8,17,6
Rabat,Lycée Moulay Youssef (99926611),12,4,7,2,7,2,4,2
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),28,9,10,3,7,1,4,0
Reims Cedex 2,Lycée Clémenceau (0510031G),62,18,57,15,43,11,6,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),24,5,22,5,20,4,2,0
Roubaix,Lycée privé Saint Rémi (0592921E),32,8,28,7,19,4,15,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),22,4,16,3,15,3,6,0
Safi,Lycée Moulay Abdellah (99929411),1,1,1,1,0,0,0,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),9,2,6,2,5,1,0,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),11,1,10,1,10,1,6,1
Saint-Denis,Lycée Paul Eluard (0930125F),11,2,9,2,8,2,6,2
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),18,9,18,9,14,7,4,2
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),44,17,35,12,34,11,10,3
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),15,7,14,7,13,7,2,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,1,0,1,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),17,5,17,5,16,5,3,2
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),21,3,16,1,11,1,7,1
Sale,Collège Selmane Al-Farissi (L0002),6,2,2,0,1,0,1,0
Sale,Université Internationale de Rabat (U0010),9,4,7,4,7,4,3,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),24,2,22,2,20,2,4,0
Sceaux Cedex,Lycée Lakanal (0920145H),19,5,17,5,17,5,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),38,7,30,7,26,6,11,2
Strasbourg Cedex,Lycée Kleber (0670080Y),64,21,51,19,47,18,6,4
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),14,7,11,5,10,4,6,3
Tanger,Lycée Al Bayrouni (99901131),5,3,2,1,2,1,0,0
Tanger,Lycée Moulay Hassan (99926911),11,6,8,3,5,2,4,2
Toulon Cedex,Lycée Dumont D'Urville (0830053G),19,6,18,6,14,3,7,2
Toulouse,Lycée Bellevue (0310038Y),26,6,26,6,25,6,5,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),32,10,25,9,17,5,3,2
Tours Cedex 1,Lycée Descartes (0370035M),36,7,28,5,24,4,3,1
Troyes,Lycée Chrestien De Troyes (0100022V),23,7,18,4,14,4,5,2
Tunis,Esprit-prépa (L0042),3,2,3,2,2,2,1,1
Tunis,I.P.E.I.T (99922211),1,0,1,0,1,0,1,0
Tunis,l'Ecole Polytechnique Internationale Privée : POLYTECH INTL (L0079),8,1,1,0,1,0,1,0
Tunis,Université Libre de Tunis (U0020),1,0,0,0,0,0,0,0
Tunis,POLYTECH CENTRALE (L0072),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),23,3,18,3,16,2,9,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),64,17,56,16,45,11,16,4
Vannes,Lycée Alain René Lesage (0560051B),16,0,14,0,14,0,6,0
Vanves Cedex,Lycée Michelet (0920149M),13,2,12,2,12,2,3,1
Versailles Cedex,Lycée Hoche (0782562L),15,10,9,7,9,7,2,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),18,3,16,3,16,3,6,0
