ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),33,5,6,1,6,1,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),18,5,5,1,4,1,1,0
Angers,Lycée Chevrollier (0490003M),39,1,12,0,10,0,3,0
Argonay,Lycée Louis Lachenal (0740006E),21,2,7,0,5,0,4,0
Armentières,Lycée Gustave Eiffel (0590011S),19,0,6,0,5,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),9,1,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),17,0,1,0,1,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),16,2,4,0,3,0,0,0
Besançon,Lycée Jules Haag (0250011B),5,1,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),71,9,10,2,6,0,3,0
Brest,Lycée La Croix Rouge (0290335G),17,0,4,0,2,0,2,0
Brest,Lycée Vauban (0290012F),15,0,1,0,0,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),27,4,5,1,4,1,4,1
Caen,Lycée Jules Dumont d'Urville (0142131R),13,7,3,2,2,1,1,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),12,1,0,0,0,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),11,0,0,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),14,1,1,0,1,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),19,4,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),15,1,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),18,1,4,0,2,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),23,1,2,0,2,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),8,1,3,0,3,0,0,0
Grenoble,Lycée Vaucanson (0380033E),45,10,11,2,8,1,3,1
