ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),13,2,0,0,0,0,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),15,5,2,0,2,0,0,0
Angers,Lycée Chevrollier (0490003M),9,0,3,0,3,0,0,0
Argonay,Lycée Louis Lachenal (0740006E),14,0,6,0,6,0,0,0
Armentières,Lycée Gustave Eiffel (0590011S),6,1,1,1,1,1,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),1,0,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),6,0,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),7,2,0,0,0,0,0,0
Besançon,Lycée Jules Haag (0250011B),5,1,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),38,4,8,1,7,1,3,1
Brest,Lycée La Croix Rouge (0290335G),5,0,1,0,0,0,0,0
Brest,Lycée Vauban (0290012F),10,0,1,0,1,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),20,3,5,1,5,1,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),4,0,0,0,0,0,0,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),2,0,2,0,1,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),3,0,0,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),4,0,1,0,1,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),11,3,1,0,1,0,1,0
Clichy,Lycée Newton-Enrea (0920136Y),2,0,1,0,1,0,0,0
Cluny,Lycée La Prat's (0710023P),9,0,0,0,0,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),4,1,0,0,0,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),4,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),22,1,2,0,2,0,1,0
Le Havre,Lycée Robert Schuman (0760058A),2,0,2,0,2,0,1,0
Le Mans,Lycée Gabriel Touchard (0720033V),5,0,3,0,3,0,0,0
Les Abymes,Lycée Charles Coeffin (9710004C),2,0,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),8,1,1,0,1,0,0,0
Limoges,Lycée Turgot (0870056N),6,0,3,0,2,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),32,3,10,0,10,0,1,0
Marseille,Lycée Jean Perrin (0130053M),21,2,6,1,5,1,0,0
Massy,Lycée Parc de Vilgenis (0910727W),5,1,0,0,0,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),6,0,2,0,2,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),7,0,1,0,1,0,0,0
Montluçon,Lycée Paul Constans (0030026M),6,0,0,0,0,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),19,3,7,0,7,0,1,0
Nancy,Lycée Henri Loritz (0540042C),16,1,1,0,1,0,0,0
Nantes,Lycée Eugène Livet (0440029T),23,5,6,1,6,1,0,0
Nevers,Lycée Jules Renard (0580031U),3,0,0,0,0,0,0,0
Nice,Lycée Les Eucalyptus (0060075Z),14,0,1,0,1,0,0,0
Nimes,Lycée Dhuoda (0300026R),22,0,3,0,3,0,0,0
Nogent sur Oise,Lycée Marie Curie (0600020W),18,2,6,0,6,0,0,0
Nouméa,Lycée Jules Garnier (9830003L),12,4,3,2,3,2,0,0
Orléans,Lycée Benjamin Franklin (0450051L),4,0,1,0,1,0,0,0
Paris,Lycée Raspail (0750691U),19,1,2,0,2,0,0,0
Paris,Lycée Voltaire (0750675B),12,2,0,0,0,0,0,0
Paris 8e,Lycée Chaptal (0750663N),26,2,4,0,2,0,0,0
Paris 11e,Lycée Dorian (0750676C),7,0,0,0,0,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),36,3,29,1,29,1,8,0
Poitiers,Lycée Louis Armand (0860037Y),4,1,0,0,0,0,0,0
Reims,Lycée F. Roosevelt (0510034K),10,1,2,1,2,1,0,0
Rennes,Lycée Joliot-Curie (0350029S),16,2,1,0,1,0,1,0
Rouen,Lycée Blaise Pascal (0760095R),3,0,0,0,0,0,0,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),5,1,1,0,1,0,0,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),2,0,0,0,0,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),8,1,1,0,1,0,1,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),7,3,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),8,0,0,0,0,0,0,0
Tarbes,Lycée Jean Dupuy (0650027B),5,2,1,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),3,0,0,0,0,0,0,0
Toulon,Lycée Rouvière (0830056K),14,4,2,0,2,0,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),12,3,5,0,5,0,2,0
Tours,Lycée J. de Vaucanson (0371418R),2,0,1,0,1,0,0,0
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Tunis,Université de Tunis (35900002),1,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),8,1,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),5,0,2,0,2,0,0,0
Versailles,Lycée Jules Ferry (0782565P),29,0,6,0,6,0,1,0
Voiron,Lycée Ferdinand Buisson (0380092U),10,2,1,0,1,0,1,0
