ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Les Ulis,Lycée L'Essouriau (0911492C),31,4,29,3,25,3,12,1
Lille,Lycée Catholique Saint Pierre (0593117T),1,0,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),50,14,32,10,20,6,8,1
Lille Cedex,Lycée Faidherbe (0590119J),41,4,41,4,33,4,2,0
Limoges Cedex,Lycée Gay-Lussac (0870015U),43,11,39,9,29,6,19,5
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),39,13,34,11,30,9,10,0
Lyon,Lycée aux Lazaristes (0690522T),19,6,13,4,12,3,1,0
Lyon,Lycée Jean Perrin (0690082P),39,12,32,10,27,9,15,6
Lyon,Lycée La Martinière Monplaisir (0692866R),76,16,70,14,60,13,27,8
Lyon Cedex 06,Lycée du Parc (0690026D),54,16,46,15,40,13,11,2
Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,1,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),6,2,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),37,10,5,0,4,0,1,0
Marseille,Lycée Jean Perrin (0130053M),44,14,30,9,24,8,8,2
Marseille Cedex 1,Lycée Thiers (0130040Y),44,8,44,8,39,8,7,1
Meaux,Lycée Henri Moissan (0770930T),24,7,14,4,10,3,2,1
Meknès,Lycée Omar Ibn Al Khattab (99928611),21,6,3,0,2,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),27,6,18,5,14,4,7,1
Metz Cedex 1,Lycée Fabert (0570054Z),33,5,32,4,27,4,9,3
Montferrier / Lez,Lycée Saint-Joseph Pierre Rouge (0341521U),10,1,2,0,2,0,2,0
Montigny-Les-Metz Cedex 1,Lycée Jean XXIII (0572341K),1,1,1,1,1,1,1,1
Montpellier Cedex 2,Lycée Joffre (0340038G),67,12,59,9,58,9,12,5
Montreuil,Lycée Condorcet (0930122C),23,3,5,1,3,0,3,0
Mulhouse,Lycée Albert Schweitzer (0680031P),36,4,23,2,20,2,6,0
Nancy,Lycée Henri Loritz (0540042C),73,4,59,3,52,2,18,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),30,12,22,10,21,9,5,2
Nantes,Lycée Saint Stanislas (0440163N),37,9,31,9,26,6,9,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),125,26,115,25,110,25,25,7
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),34,9,32,8,28,8,3,2
Nice,Lycée Les Eucalyptus (0060075Z),42,10,28,8,17,2,6,0
Nice Cedex 1,Lycée Massena (0060030A),42,16,37,13,32,10,11,3
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),42,8,36,5,32,4,11,2
Nouméa,Lycée Jules Garnier (9830003L),19,8,17,7,14,6,4,2
Ollioules,Lycée Saint Joseph (0830098F),7,2,1,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),76,15,54,11,45,10,14,2
Orsay,Lycée Blaise Pascal (0910626L),46,13,45,13,44,12,4,0
Paris,Lycée Raspail (0750691U),19,3,9,0,7,0,2,0
Paris,Lycée Saint-Louis (0750658H),202,68,187,63,161,56,16,5
Paris,Lycée Janson de Sailly (0750699C),89,23,81,20,65,16,9,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),36,6,32,6,28,6,4,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),30,7,29,7,17,6,0,0
Paris Cedex 06,Lycée Stanislas (0753840S),77,19,64,16,48,12,2,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),79,15,53,7,42,7,9,1
Paris Cedex 12,Lycée Paul Valéry (0750679F),42,6,18,2,14,2,8,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),36,11,17,4,16,4,5,2
Paris 15e,Lycée Buffon (0750693W),35,10,25,7,19,4,5,0
Paris 16e,Lycée Claude Bernard (0750698B),69,13,45,7,40,6,7,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),25,4,21,4,20,4,2,0
Paris 8e,Lycée Chaptal (0750663N),91,25,78,21,63,16,8,2
Paris 9e,Lycée Condorcet (0750667T),41,6,39,6,26,5,4,2
Pau Cedex,Lycée Louis Barthou (0640055M),31,12,26,10,19,8,10,4
Perpignan,Lycée François Arago (0660010C),40,17,31,12,29,12,11,4
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),18,3,3,1,2,0,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),42,10,28,8,24,6,12,4
Quimper,Lycée Auguste Brizeux (0290069T),24,3,16,3,11,1,4,0
Rabat,Lycée Ibn Al Ghazi (99951011),30,10,8,2,2,0,2,0
Rabat,Lycée Moulay Youssef (99926611),20,12,2,1,1,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),73,13,46,8,26,4,5,1
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),21,6,5,2,3,2,1,1
Rennes,Lycée Joliot-Curie (0350029S),39,10,37,10,36,9,15,3
Rennes,Lycée privé Assomption (0350778F),23,2,16,1,11,1,2,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),77,20,74,20,72,20,15,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),44,9,35,9,35,9,8,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),37,11,24,9,22,9,8,4
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),42,10,39,8,31,4,11,1
Saint-Denis,Lycée Paul Eluard (0930125F),16,3,5,1,3,1,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),31,4,17,2,10,1,6,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),27,6,18,2,14,1,4,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),23,5,10,2,10,2,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),30,7,28,6,26,6,9,3
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),24,6,14,4,12,3,5,2
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),89,20,79,20,63,17,9,0
Sceaux Cedex,Lycée Lakanal (0920145H),24,4,24,4,22,4,1,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),34,9,25,6,23,6,5,0
Strasbourg,Lycée Louis Couffignal (0670085D),29,7,16,4,14,3,8,1
Strasbourg,Lycée Ort (0671636P),18,4,11,2,7,2,3,0
Strasbourg Cedex,Lycée Kleber (0670080Y),119,39,108,34,98,30,31,9
Tanger,Lycée Moulay Hassan (99926911),17,7,5,1,4,1,3,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),35,5,25,3,23,2,10,0
Toulouse,Lycée Bellevue (0310038Y),43,11,39,10,38,10,12,3
Toulouse,Lycée Déodat de Séverac (0310044E),45,9,42,9,40,9,20,6
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),34,10,29,7,22,5,2,0
Tours Cedex 1,Lycée Descartes (0370035M),80,16,77,16,73,14,26,6
Troyes,Lycée Chrestien De Troyes (0100022V),36,8,13,3,6,1,2,0
Tunis,IPEST (99926211),2,0,2,0,2,0,0,0
Tunis,Université Libre de Tunis (U0020),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),22,8,8,2,5,1,3,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),41,4,36,4,27,3,13,0
Vanves Cedex,Lycée Michelet (0920149M),39,11,37,11,36,11,10,5
Versailles,Lycée Jules Ferry (0782565P),23,8,17,5,15,5,4,0
Versailles Cedex,Lycée Hoche (0782562L),17,8,16,8,12,5,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),4,0,4,0,3,0,1,0
