ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris Cedex 09,Lycée Jacques Decour (0750668U),25,11,23,10,20,8,9,1
Paris Cedex 16,Lycée Janson de Sailly (0750699C),85,32,72,29,68,27,19,8
Paris Cedex 17,Lycée Honoré De Balzac (0750705J),27,15,27,15,27,15,17,8
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),38,16,30,14,25,13,8,5
Paris 15e,Lycée Buffon (0750693W),29,7,25,6,23,6,9,3
Paris 17e,Lycée Carnot (0750704H),24,10,21,10,21,10,13,5
Paris 4e,IPESUP (0753144K),11,3,10,3,10,3,4,1
Paris 5e,Lycée Lavoisier (0750656F),39,18,37,18,32,15,13,6
Paris 6e,Lycée Fénelon (0750660K),27,7,13,3,12,3,3,0
Paris 8e,Lycée Chaptal (0750663N),58,24,54,23,50,22,7,2
Paris 9e,Lycée Condorcet (0750667T),28,11,25,11,19,8,8,3
Pau Cedex,Lycée Louis Barthou (0640055M),48,17,38,12,33,10,6,2
Périgueux Cedex,Lycée Bertran de Born (0240024W),32,9,22,6,15,5,6,2
Perpignan,Lycée François Arago (0660010C),31,8,27,8,26,7,11,3
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),22,12,21,12,18,12,8,5
Poitiers Cedex,Lycée Camille Guérin (0860035W),40,17,38,16,32,15,6,3
Provins Cedex,Internat d'Excellence de Sourdun (0772737G),5,1,4,1,4,1,3,0
Quimper,Lycée Auguste Brizeux (0290069T),23,6,17,5,10,4,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),37,16,30,13,23,11,11,5
Rennes,Lycée privé Assomption (0350778F),11,3,7,1,5,1,3,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),32,12,28,11,23,10,9,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),43,16,37,14,34,13,8,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),14,6,14,6,12,5,2,2
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),24,13,21,12,17,9,8,3
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),53,27,43,20,41,19,9,6
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),17,4,16,4,15,4,6,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),3,1,3,1,3,1,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),54,19,40,15,35,11,6,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),27,9,25,9,23,8,7,2
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),8,0,6,0,5,0,3,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),26,7,10,2,7,2,4,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),22,12,16,9,15,9,4,3
Sceaux Cedex,Lycée Lakanal (0920145H),59,24,50,21,50,21,11,5
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),39,18,33,16,27,12,14,6
Strasbourg Cedex,Lycée Kleber (0670080Y),39,18,37,18,32,17,13,9
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),13,4,11,3,8,2,3,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),42,17,36,17,29,16,12,6
Toulouse,Lycée Bellevue (0310038Y),10,4,5,1,5,1,2,1
Toulouse,Lycée Déodat de Séverac (0310044E),39,14,33,13,29,11,7,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),33,13,21,10,21,10,4,1
Tourcoing,Lycée Gambetta (0590212K),11,2,8,2,5,2,3,1
Tours Cedex 1,Lycée Descartes (0370035M),48,18,39,15,31,12,9,3
Troyes,Lycée Chrestien De Troyes (0100022V),13,2,10,1,8,1,5,1
Tulle,Lycée Edmond Perrier (0190032G),19,8,19,8,14,6,2,0
Tunis,IPEST (99926211),1,0,1,0,1,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),14,6,14,6,13,6,8,6
Valenciennes Cedex,Lycée Henri Wallon (0590221V),70,25,59,23,51,21,19,10
Vanves Cedex,Lycée Michelet (0920149M),23,9,22,9,22,9,4,0
Versailles Cedex,Lycée Hoche (0782562L),37,10,33,10,33,10,7,2
Versailles Cedex,Lycée Sainte Geneviève (0783053V),37,19,28,16,27,16,4,3
