ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),1,0,0,0,0,0,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),3,2,0,0,0,0,0,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),3,1,0,0,0,0,0,0
Angers,Lycée Saint-Martin (0490824E),1,0,0,0,0,0,0,0
Annecy Cedex,Lycée Berthollet (0740003B),6,0,2,0,2,0,1,0
Antony,Lycée Sainte Marie (0920904H),1,0,0,0,0,0,0,0
Argenteuil,Lycée Jean Jaurès (0950641F),7,1,0,0,0,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),5,1,0,0,0,0,0,0
Avignon Cedex,Lycée Frédéric Mistral (0840003X),2,1,0,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),1,0,0,0,0,0,0,0
Belfort,Lycée Condorcet (0900002N),3,0,2,0,2,0,2,0
Besançon,Lycée Victor Hugo (0250007X),1,0,1,0,1,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),6,1,3,1,3,1,0,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),30,7,16,4,12,4,4,0
Brest,Lycée Sainte Anne (0290338K),1,0,0,0,0,0,0,0
Brest Cedex 2,Lycée Vauban (0290012F),3,0,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),2,0,1,0,1,0,0,0
Cannes Cedex,Lycée Stanislas (0060673Z),3,0,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),11,6,0,0,0,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),4,1,1,0,1,0,1,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),8,3,3,1,3,1,0,0
Dijon,Lycée Carnot (0210015C),9,2,2,1,1,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),2,0,0,0,0,0,0,0
Douai,Lycée Albert Chatelet (0590063Y),5,1,2,0,1,0,0,0
Evreux,Lycée Aristide Briand (0270016W),3,1,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),3,0,0,0,0,0,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),1,0,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),25,5,3,0,3,0,1,0
La Flèche Cedex,Prytanée National Militaire (0720896H),3,0,0,0,0,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),2,0,0,0,0,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),1,0,0,0,0,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),1,0,0,0,0,0,0,0
Les Ulis,Lycée L'Essouriau (0911492C),1,0,1,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),10,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),25,3,15,1,13,1,1,0
Limoges Cedex,Lycée Gay-Lussac (0870015U),14,4,2,0,2,0,1,0
Lyon,Lycée aux Lazaristes (0690522T),20,7,15,4,12,4,6,4
Lyon,Lycée Jean Perrin (0690082P),5,1,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),7,0,2,0,2,0,0,0
Lyon Cedex 06,Lycée du Parc (0690026D),28,7,15,3,15,3,1,0
Marseille Cedex 1,Lycée Thiers (0130040Y),24,5,6,1,4,0,2,0
Marseille Cedex 10,Lycée Jean Perrin (0130053M),7,2,1,0,1,0,1,0
Meaux,Lycée Henri Moissan (0770930T),1,0,1,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),1,1,1,1,1,1,1,1
Metz Cedex 1,Lycée Fabert (0570054Z),2,0,1,0,1,0,1,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),44,10,7,1,7,1,0,0
Montreuil,Lycée Condorcet (0930122C),3,1,0,0,0,0,0,0
Mulhouse,Lycée Albert Schweitzer (0680031P),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),23,6,4,0,2,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),3,1,1,1,1,1,0,0
Nantes,Lycée Saint Stanislas (0440163N),1,1,0,0,0,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),45,10,21,2,20,2,4,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),23,2,6,1,5,1,0,0
Nice,Lycée Les Eucalyptus (0060075Z),3,1,0,0,0,0,0,0
Nice Cedex 1,Lycée Massena (0060030A),8,2,0,0,0,0,0,0
Nimes Cedex,Lycée Alphonse Daudet (0300021K),2,1,0,0,0,0,0,0
Nouméa,Lycée Jules Garnier (9830003L),5,3,2,1,2,1,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),6,2,1,0,1,0,1,0
Orsay,Lycée Blaise Pascal (0910626L),26,2,4,0,4,0,1,0
Paris,Lycée Raspail (0750691U),3,0,0,0,0,0,0,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),26,3,9,1,7,1,1,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),40,7,32,4,29,3,16,2
Paris Cedex 06,Lycée Saint-Louis (0750658H),120,33,39,10,38,10,4,0
Paris Cedex 06,Lycée Stanislas (0753840S),74,15,47,8,46,8,5,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),18,4,1,0,1,0,1,0
Paris Cedex 12,Lycée Paul Valery (0750679F),4,2,0,0,0,0,0,0
Paris Cedex 16,Lycée Janson de Sailly (0750699C),48,12,7,2,7,2,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),3,0,0,0,0,0,0,0
Paris 15e,Lycée Buffon (0750693W),8,0,1,0,1,0,0,0
Paris 16e,Lycée Claude Bernard (0750698B),18,4,2,0,2,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),18,3,1,0,1,0,0,0
Paris 8e,Lycée Chaptal (0750663N),24,4,7,2,7,2,2,0
Paris 9e,Lycée Condorcet (0750667T),35,7,11,2,9,2,2,1
Pau Cedex,Lycée Louis Barthou (0640055M),3,0,0,0,0,0,0,0
Perpignan,Lycée François Arago (0660010C),5,0,0,0,0,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),5,0,0,0,0,0,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),3,0,1,0,1,0,1,0
Quimper,Lycée Auguste Brizeux (0290069T),2,0,0,0,0,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),19,2,0,0,0,0,0,0
Rabat,Lycée Moulay Youssef (99926611),4,1,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),4,0,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),3,0,0,0,0,0,0,0
Rennes,Lycée privé Assomption (0350778F),3,1,0,0,0,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),5,2,1,0,1,0,1,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),13,3,2,1,2,1,1,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),4,1,0,0,0,0,0,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),1,0,0,0,0,0,0,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),3,1,1,0,1,0,0,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,0,0,0,0,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),5,2,0,0,0,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),61,11,9,0,9,0,2,0
Sceaux Cedex,Lycée Lakanal (0920145H),25,5,10,0,10,0,2,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),6,0,1,0,1,0,1,0
Strasbourg,Lycée Louis Couffignal (0670085D),2,0,0,0,0,0,0,0
Strasbourg,Lycée Ort (0671636P),7,2,0,0,0,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),22,1,3,0,3,0,2,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),4,0,1,0,1,0,1,0
Toulouse,Lycée Bellevue (0310038Y),10,3,1,0,1,0,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),13,3,1,0,0,0,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),42,12,25,3,14,3,5,1
Tours Cedex 1,Lycée Descartes (0370035M),10,1,5,0,4,0,1,0
Troyes,Lycée Chrestien De Troyes (0100022V),2,0,0,0,0,0,0,0
Tunis,IPEST (99926211),8,4,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),10,0,3,0,3,0,0,0
Vanves Cedex,Lycée Michelet (0920149M),9,0,1,0,1,0,0,0
Versailles Cedex,Lycée Hoche (0782562L),38,12,34,10,34,10,10,3
Versailles Cedex,Lycée Sainte Geneviève (0783053V),37,6,31,5,30,4,13,0
