ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),1,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),8,3,3,1,2,1,1,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),18,5,3,0,1,0,0,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),36,7,19,5,12,3,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),10,3,4,1,2,1,0,0
Albi,Lycée Laperouse (0810006S),10,1,1,0,0,0,0,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),3,0,0,0,0,0,0,0
Angers,Lycée Saint-Martin (0490824E),15,0,4,0,1,0,0,0
Angers Cedex 01,Lycée Henri Bergson (0491966W),7,0,2,0,2,0,1,0
Annecy Cedex,Lycée Berthollet (0740003B),31,3,24,1,18,1,7,1
Annonay,Lycée Saint Denis (0071126L),1,0,0,0,0,0,0,0
Antony,Lycée Sainte Marie (0920904H),29,5,10,1,7,0,3,0
Argenteuil,Lycée Jean Jaurès (0950641F),15,3,3,0,2,0,0,0
Arras,Lycée Robespierre (0620006V),12,0,3,0,1,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),12,0,3,0,3,0,1,0
Avignon Cedex,Lycée Frédéric Mistral (0840003X),20,2,3,2,2,1,1,1
Balma,Lycée Saliège (0312408Z),17,2,10,1,8,1,1,0
Belfort,Lycée Condorcet (0900002N),5,0,2,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),13,2,5,1,4,1,1,0
Bordeaux,Lycée Gustave Eiffel (0330028B),79,16,42,8,30,4,17,2
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),74,19,61,18,55,16,20,3
Brest,Lycée Naval (0290063L),28,6,19,2,17,2,6,1
Brest,Lycée Sainte Anne (0290338K),5,0,2,0,0,0,0,0
Brest Cedex 2,Lycée Vauban (0290012F),21,2,3,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),26,4,13,1,4,0,2,0
Cannes Cedex,Lycée Stanislas (0060673Z),26,9,7,2,5,2,2,2
Casablanca,ELBILIA SUP (99696011),6,1,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),22,11,0,0,0,0,0,0
Casablanca,Lycée Mohamed V (99926411),8,4,0,0,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),5,1,2,0,0,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),26,5,8,2,5,2,1,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),26,4,13,2,11,2,1,0
Dijon,Lycée Carnot (0210015C),32,5,14,2,10,2,2,2
Dijon,Lycée Gustave Eiffel (0211033J),17,3,6,2,2,0,0,0
Douai,Lycée Albert Chatelet (0590063Y),32,8,21,6,12,5,4,3
Dunkerque Cedex,Lycée Jean Bart (0590071G),6,1,0,0,0,0,0,0
El Jadida,Lycée Errazi (99927011),1,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),16,2,3,0,3,0,1,0
Evry,Lycée Parc des Loges (0911251R),14,2,4,1,2,0,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),1,0,0,0,0,0,0,0
Fès,Etablissement Al Cachy (99695011),1,0,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),17,5,9,3,4,2,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),5,0,1,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),73,12,45,8,37,8,18,2
Kenitra,Lycée Mohamed VI (99948211),5,2,0,0,0,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),38,6,15,2,11,1,1,0
La Rochelle,Lycée Jean Dautet (0170028N),7,0,3,0,1,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),20,2,4,0,4,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),13,2,4,0,0,0,0,0
Les Ulis,Lycée L'Essouriau (0911492C),15,0,4,0,4,0,2,0
Lille,Lycée César Baggio (0590121L),28,3,15,3,11,3,5,2
Lille Cedex,Lycée Faidherbe (0590119J),37,6,36,6,33,6,13,3
Limoges Cedex,Lycée Gay-Lussac (0870015U),25,3,9,2,6,2,3,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),10,1,6,0,5,0,1,0
Lyon,Lycée aux Lazaristes (0690522T),33,16,30,15,29,14,17,6
Lyon,Lycée Jean Perrin (0690082P),8,2,1,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),55,9,37,5,31,4,6,0
