ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),5,3,1,0,1,0,1,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),20,3,13,1,11,1,6,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),68,26,26,8,16,4,4,1
Albi,Lycée Laperouse (0810006S),13,11,0,0,0,0,0,0
Amiens,Lycée Louis Thuillier (0800009A),14,4,7,2,5,2,2,1
Angers,Lycée Henri Bergson (0491966W),19,6,2,1,1,0,0,0
Annecy,Lycée Berthollet (0740003B),34,11,11,5,9,4,5,1
Antony,Lycée Sainte Marie (0920904H),29,6,10,1,9,1,2,0
Arras,Lycée Robespierre (0620006V),4,0,4,0,3,0,1,0
Avignon,Lycée Saint Joseph (0840072X),5,1,1,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),55,11,25,3,17,2,7,2
Bayonne,Lycée René Cassin (0640010N),12,1,4,0,3,0,1,0
Belfort,Lycée Condorcet (0900002N),2,1,1,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),16,7,7,2,3,1,1,1
Bordeaux Cedex,Lycée Camille Jullian (0330023W),17,5,10,3,1,0,0,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),66,20,48,13,37,7,14,3
Bourg-En-Bresse,Lycée Lalande (0010013J),3,0,1,0,0,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),1,0,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),11,4,0,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),30,12,6,0,3,0,1,0
Caen,Lycée Privé Sainte-Marie (0141164P),5,0,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),32,10,10,2,6,2,2,1
Chartres,Lycée Marceau (0280007F),8,1,2,0,1,0,0,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),46,20,22,8,12,2,3,0
Compiègne,Lycée Pierre d'Ailly (0600014P),1,0,0,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),30,13,16,4,11,3,3,1
Douai,Lycée Albert Chatelet (0590063Y),14,4,3,1,0,0,0,0
Dunkerque,Lycée Jean Bart (0590071G),2,0,2,0,2,0,2,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),4,1,2,1,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),18,8,3,2,3,2,0,0
Fontainebleau,Lycée François 1er (0770927P),14,3,3,0,0,0,0,0
Fort-De-France Cedex,Lycée de Bellevue (9720003W),4,0,2,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),69,21,41,14,33,10,14,2
La Flèche,Prytanée National Militaire (0720896H),20,5,9,2,7,2,2,0
La Mulatière,Lycée Assomption Bellevue (0690539L),6,4,1,0,1,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),1,0,0,0,0,0,0,0
La Tronche Cedex,ITEC Boisfleury (0381675P),2,1,2,1,2,1,0,0
Le Havre,Lycée François 1er (0760052U),1,0,1,0,1,0,1,0
Le Mans,Lycée Montesquieu (0720029R),33,12,9,1,3,0,2,0
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),1,1,0,0,0,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),16,2,5,1,1,0,0,0
Lille,Lycée Catholique Saint Pierre (0593117T),1,1,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),49,15,27,5,19,3,9,0
Limoges Cedex,Lycée Gay-Lussac (0870015U),8,0,5,0,5,0,2,0
Lorient,Lycée Dupuy De Lôme (0560025Y),6,1,1,0,1,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),53,20,49,17,45,14,9,5
Lyon,Lycée Jean Perrin (0690082P),10,1,4,1,1,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),47,19,22,6,18,4,5,1
Lyon Cedex 06,Lycée du Parc (0690026D),112,37,86,24,64,19,22,6
Marseille Cedex 1,Lycée Thiers (0130040Y),69,25,49,14,43,11,10,4
Melun Cedex,Lycée Jacques Amyot (0770933W),16,3,5,1,5,1,3,0
Metz,Lycée Fabert (0570054Z),43,11,21,5,12,2,5,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),7,1,2,1,1,1,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),63,22,31,9,24,7,7,4
Mulhouse,Lycée Albert Schweitzer (0680031P),3,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),38,16,23,7,17,6,5,3
Nantes,Lycée Saint Stanislas (0440163N),11,3,1,0,1,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),54,19,19,5,13,3,3,2
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),62,24,42,14,33,10,13,4
Nice,Lycée Massena (0060030A),44,13,28,7,20,3,9,1
Nimes Cedex,Lycée Alphonse Daudet (0300021K),3,0,0,0,0,0,0,0
Orléans,Lycée Saint Charles (0450110A),1,1,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),22,6,6,1,4,1,2,0
Orsay,Lycée Blaise Pascal (0910626L),25,4,10,0,7,0,3,0
Paris 4e,Lycée Charlemagne (0750652B),70,24,35,9,22,7,8,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,12,28,10,14,6,4,1
Paris Cedex 03,Lycée Turgot (0750647W),15,7,2,1,1,1,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),44,9,43,8,38,7,13,3
Paris Cedex 05,Lycée Louis Le Grand (0750655E),120,37,107,32,98,27,23,7
Paris Cedex 06,Lycée Stanislas (0753840S),98,30,90,28,83,26,34,12
Paris Cedex 09,Lycée Jacques Decour (0750668U),30,6,20,2,10,2,2,0
Paris Cedex 17,Lycée Honoré De Balzac (0750705J),15,5,2,0,2,0,0,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),8,2,1,0,1,0,0,0
Paris 15e,Lycée Buffon (0750693W),24,7,10,3,8,2,2,1
Paris 16e,Lycée Janson de Sailly (0750699C),113,34,78,23,58,17,24,7
Paris 17e,Lycée Carnot (0750704H),15,5,5,1,2,0,0,0
Paris 4e,IPESUP (0753144K),13,3,9,1,6,0,4,0
Paris 5e,Lycée Lavoisier (0750656F),44,21,9,3,8,2,0,0
Paris 6e,Lycée Fénelon (0750660K),35,17,24,13,17,10,5,4
Paris 6e,Lycée Saint-Louis (0750658H),176,79,120,51,102,43,36,12
Paris 8e,Lycée Chaptal (0750663N),55,20,26,7,16,4,6,3
Paris 9e,Lycée Condorcet (0750667T),38,22,15,10,7,5,3,1
Pau,Lycée Louis Barthou (0640055M),52,13,15,3,11,2,3,1
Périgueux Cedex,Lycée Bertran de Born (0240024W),13,3,4,0,2,0,0,0
Perpignan,Lycée François Arago (0660010C),17,6,1,0,1,0,0,0
Poitiers,Lycée Camille Guérin (0860035W),27,10,3,2,2,1,1,0
