ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),9,5,2,1,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),13,4,5,1,4,1,3,1
Aix-En-Provence,Lycée Vauvenargues (0130003H),46,12,39,12,33,10,14,4
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),41,6,40,6,34,4,17,2
Ajaccio,Lycée Laetitia Bonaparte (6200002H),12,3,11,2,8,2,2,1
Albi,Lycée Laperouse (0810006S),24,6,18,6,17,6,5,1
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),28,3,11,2,10,2,3,0
Angers,Lycée Saint-Martin (0490824E),18,4,9,2,6,1,3,1
Angers Cedex 01,Lycée Henri Bergson (0491966W),29,5,23,5,19,4,4,0
Annecy Cedex,Lycée Berthollet (0740003B),23,3,21,3,20,3,6,1
Annonay,Lycée Saint Denis (0071126L),6,0,1,0,1,0,0,0
Antony,Lycée Sainte Marie (0920904H),24,5,14,1,12,0,4,0
Argenteuil,Lycée Jean Jaurès (0950641F),20,4,8,2,4,1,3,1
Arras,Lycée Robespierre (0620006V),34,6,18,2,13,2,3,0
Auxerre,Lycée Jacques Amyot (0890003V),13,4,11,3,8,1,4,1
Avignon Cedex,Lycée Frédéric Mistral (0840003X),40,5,14,4,12,4,5,1
Balma,Lycée Saliège (0312408Z),36,5,30,3,27,2,13,0
Belfort,Lycée Condorcet (0900002N),19,0,19,0,10,0,6,0
Besançon,Lycée Victor Hugo (0250007X),35,11,34,11,33,11,23,7
Bordeaux,Lycée Gustave Eiffel (0330028B),89,12,77,12,68,11,28,5
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),80,22,73,21,66,18,18,5
Brest,Lycée Naval (0290063L),25,5,10,2,9,2,2,0
Brest,Lycée Sainte Anne (0290338K),15,1,7,1,5,0,3,0
Brest Cedex 2,Lycée Vauban (0290012F),45,14,36,13,32,10,19,7
