ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),14,3,6,2,3,0,1,0
Albi,Lycée Louis Rascol (0810004P),32,7,30,6,29,5,15,3
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),23,2,23,2,19,0,7,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),14,0,11,0,10,0,10,0
Aubervilliers,Lycée Le Corbusier (0930117X),8,1,7,1,7,1,4,1
Beni-Mellal,Lycée Technique Mohamed V (99929811),7,0,4,0,3,0,0,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),26,0,26,0,25,0,16,0
Cachan,Lycée Gustave Eiffel (0940111K),28,4,24,2,19,2,5,0
Cannes Cedex,Lycée Jules Ferry (0060014H),29,3,26,2,24,2,19,1
Chambéry,Lycée Monge (0730016W),18,1,14,1,13,1,6,0
Clermont-Ferrand,Lycée La Fayette (0630021F),19,2,19,2,16,2,12,2
Colmar,Lycée Blaise Pascal (0680010S),19,1,19,1,15,1,6,0
Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),17,0,12,0,8,0,3,0
Dijon,Lycée Gustave Eiffel (0211033J),42,1,37,1,27,0,8,0
Fort-De-France,Lycée Joseph Gaillard (9720004X),20,3,2,0,2,0,0,0
Haguenau,Lycée Alphonse Heinrich (0671509B),5,0,5,0,5,0,2,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),37,1,31,1,29,1,14,0
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),4,0,3,0,3,0,2,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),20,1,13,1,11,1,8,0
Lorient,Lycée Saint Joseph Lorient (0560181T),36,4,33,4,27,3,14,1
Lyon,Lycée aux Lazaristes (0690522T),32,5,28,5,22,3,5,1
Lyon,Lycée Edouard Branly (0690128P),26,2,22,1,17,1,8,1
Marseille,Lycée Antonin Artaud (0132733A),15,0,13,0,12,0,8,0
Meaux,Lycée Pierre de Coubertin (0770931U),19,0,18,0,18,0,5,0
Metz,Lycée Louis Vincent (0570058D),21,2,20,2,16,2,8,1
Mohammedia,Lycée Technique - Mohammadia (99927711),24,4,9,1,7,1,1,0
Montbéliard,Lycée Viette (0250032Z),26,1,20,0,13,0,8,0
Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),16,0,15,0,13,0,8,0
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),8,0,3,0,2,0,0,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),4,1,2,0,2,0,1,0
Paris,Lycée Raspail (0750691U),38,5,29,3,26,3,12,1
Paris 6e,Lycée Saint-Nicolas (0754025T),25,4,21,3,20,3,5,1
Pau,Lycée Saint-Cricq (0640057P),33,3,23,2,18,2,11,1
Rueil-Malmaison,Lycée Richelieu (0920799U),31,2,26,2,26,2,8,2
Safi,Lycée Moulay Abdellah (99929411),34,5,23,2,14,2,6,1
Saint-Benoit,Lycée Amiral Pierre Bouvet (9740471U),20,1,16,1,14,1,8,1
Saint-Brieuc,Lycée Chaptal (0220058U),26,0,23,0,15,0,6,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),17,1,11,1,8,1,1,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),29,1,23,1,22,1,16,0
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),23,1,20,0,17,0,6,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),36,4,19,1,13,0,3,0
Sale,Collège Selmane Al-Farissi (L0002),9,1,6,1,1,0,1,0
Settat,Centre des classes préparatoires Settat (E0003),11,2,4,2,1,0,0,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),39,5,29,4,17,2,7,1
Toulon,Lycée Rouvière (0830056K),19,3,17,3,15,3,4,2
Tourcoing,Lycée Colbert (0590214M),18,5,14,3,9,3,4,2
Troyes,Lycée Les Lombards (0100025Y),26,0,21,0,15,0,7,0
Valenciennes,Lycée Du Hainaut (0590223X),22,1,16,1,10,1,4,0
Versailles,Lycée Jules Ferry (0782565P),26,3,26,3,26,3,16,1
