ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée militaire (0131596P),13,2,11,2,7,1,1,0
Aix-En-Provence,Vauvenargues (0130003H),35,7,33,7,28,6,18,4
Ajaccio,Laetitia Bonaparte (6200002H),6,2,6,2,5,2,1,0
Amiens,Louis Thuillier (0800009A),28,7,25,5,25,5,13,4
Angers,Henri Bergson (0491966W),27,6,24,6,21,6,11,4
Angers,Saint-Martin (0490824E),12,0,10,0,7,0,3,0
Annecy,Lycée Berthollet (0740003B),16,3,12,2,10,2,2,0
Arras,Robespierre (0620006V),32,8,26,7,19,5,10,2
Auxerre,Jacques Amyot (0890003V),33,4,23,2,22,2,12,1
Avignon,Frederic Mistral (0840003X),31,6,25,5,24,5,14,3
Balma,Saliège (0312408Z),30,7,24,7,21,7,7,1
Belfort,Condorcet (0900002N),11,2,10,1,10,1,5,0
Besançon,Victor Hugo (0250007X),27,1,21,1,17,1,10,1
Bordeaux,Gustave Eiffel (0330028B),52,12,43,11,39,10,18,7
Bordeaux,Michel Montaigne (0330021U),51,12,39,8,29,5,5,0
Bourges,Alain-Fournier (0180005H),1,0,1,0,1,0,1,0
Brest,La Croix Rouge (0290335G),5,0,0,0,0,0,0,0
Brest,Lycée naval (0290063L),21,3,16,3,14,3,0,0
Brest,Sainte Anne (0290338K),25,2,23,2,17,2,7,2
Brest,Vauban (0290012F),44,5,43,5,39,4,14,2
Caen,Lycée Privé Sainte-Marie (0141164P),6,0,4,0,3,0,3,0
Caen,Lycée VICTOR HUGO (0142059M),28,7,25,7,23,6,7,2
CASABLANCA,AL MIZA (99928411),10,4,2,0,1,0,1,0
CASABLANCA,ECO SUP GALILEE (99927511),10,6,1,1,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),20,10,10,3,7,3,3,2
CASABLANCA,MOHAMED V (99926411),24,7,16,4,6,1,6,1
Casablanca,El Bilia (99696011),7,0,2,0,0,0,0,0
Chambery,Vaugelas (0730013T),37,7,32,5,28,5,11,1
Champagne-Sur-Seine,La Fayette (0770920G),29,6,22,4,17,3,7,2
Clermont-Ferrand,Blaise Pascal (0630018C),36,6,35,6,29,5,8,2
Clermont-Ferrand,La Fayette (0630021F),26,0,23,0,21,0,5,0
