ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Paul Cezanne (0130002G),12,3,3,1,2,1,2,1
Amiens,Louis Thuillier (0800009A),5,1,1,0,0,0,0,0
Annecy,Lycée Berthollet (0740003B),16,9,3,1,3,1,1,1
Antony,Sainte Marie (0920904H),4,0,0,0,0,0,0,0
Avignon,St Joseph (0840072X),2,0,0,0,0,0,0,0
Balma,Saliège (0312408Z),14,0,4,0,4,0,2,0
Bayonne,Rene Cassin (0640010N),1,0,0,0,0,0,0,0
Belfort,Condorcet (0900002N),1,0,0,0,0,0,0,0
Besançon,Victor Hugo (0250007X),5,1,1,0,1,0,0,0
Bordeaux,Michel Montaigne (0330021U),22,8,3,0,3,0,2,0
Caen,Lycée VICTOR HUGO (0142059M),6,0,1,0,0,0,0,0
Chartres,Marceau (0280007F),2,0,0,0,0,0,0,0
Clermont-Ferrand,Blaise Pascal (0630018C),9,2,3,1,3,1,1,0
Corenc,ITEC Boisfleury Europe (0381675P),2,1,0,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),7,1,0,0,0,0,0,0
Fontainebleau,Francois Ier (0770927P),3,1,0,0,0,0,0,0
Grenoble,Champollion (0380027Y),19,6,10,3,9,2,5,1
La Flèche,Prytanee National Militaire (0720896H),1,0,1,0,0,0,0,0
Le Mans,Montesquieu (0720029R),14,2,6,1,4,1,1,1
Le Raincy,Albert Schweitzer (0930830X),1,0,1,0,1,0,1,0
Lille,Faidherbe (0590119J),17,2,7,0,4,0,1,0
Limoges,Lycée Gay-Lussac (0870015U),7,1,2,0,2,0,0,0
Lyon,Aux Lazaristes (0690522T),24,2,14,1,11,0,3,0
Lyon,Jean Perrin (0690082P),2,0,0,0,0,0,0,0
Lyon,La Martiniere Monplaisir (0692866R),14,5,6,2,5,2,1,1
Lyon,Lycée du Parc (0690026D),89,26,39,8,31,7,18,3
Marseille,Thiers (0130040Y),29,8,12,3,11,3,5,1
Melun,Jacques Amyot (0770933W),3,1,0,0,0,0,0,0
Metz,Fabert (0570054Z),23,10,7,2,7,2,2,1
Montpellier,Joffre (0340038G),23,6,4,1,4,1,1,0
Mulhouse,Lyçée Albert Schweitzer (0680031P),2,0,0,0,0,0,0,0
Nancy,Henri Poincaré (0540038Y),25,9,5,3,4,2,2,1
Nantes,Lycée CLEMENCEAU (0440021J),23,5,9,4,9,4,5,3
