ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),34,5,6,1,6,1,1,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),23,10,3,1,3,1,2,0
Angers,Lycée Chevrollier (0490003M),29,1,8,0,8,0,2,0
Argonay,Lycée Louis Lachenal (0740006E),23,0,7,0,7,0,7,0
Armentières,Lycée Gustave Eiffel (0590011S),17,1,6,1,6,1,1,1
Aubervilliers,Lycée Le Corbusier (0930117X),9,2,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),12,1,1,1,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),17,2,4,1,4,1,1,0
Besançon,Lycée Jules Haag (0250011B),13,1,1,0,1,0,1,0
Bordeaux,Lycée Gustave Eiffel (0330028B),74,9,17,3,12,0,5,0
Brest,Lycée La Croix Rouge (0290335G),13,0,4,0,2,0,1,0
Brest,Lycée Vauban (0290012F),13,0,1,0,0,0,0,0
Cachan,Lycée Gustave Eiffel (0940111K),32,3,13,1,10,1,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),14,4,3,0,3,0,2,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),10,0,3,0,2,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),9,1,1,0,1,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),12,1,1,0,1,0,1,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),16,3,1,0,1,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),5,0,3,0,2,0,1,0
Cluny,Lycée La Prat's (0710023P),17,3,3,0,2,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),15,2,0,0,0,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),9,0,4,0,2,0,0,0
Grenoble,Lycée Vaucanson (0380033E),45,1,7,0,6,0,2,0
Le Havre,Lycée Robert Schuman (0760058A),9,0,3,0,3,0,0,0
Le Mans,Lycée Gabriel Touchard (0720033V),18,4,6,1,6,1,4,1
Les Abymes,Lycée Charles Coeffin (9710004C),6,0,1,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),27,2,2,0,1,0,0,0
Limoges,Lycée Turgot (0870056N),23,3,6,0,4,0,3,0
Lyon,Lycée La Martinière Monplaisir (0692866R),50,6,19,2,14,1,7,0
Marseille,Lycée Jean Perrin (0130053M),59,11,16,4,14,4,5,3
Massy,Lycée Parc de Vilgenis (0910727W),13,2,3,1,3,1,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),11,1,3,1,3,1,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),11,1,1,0,1,0,0,0
Montluçon,Lycée Paul Constans (0030026M),12,0,1,0,1,0,1,0
Montpellier,Lycée Jean Mermoz (0340042L),32,5,11,0,11,0,5,0
Nancy,Lycée Henri Loritz (0540042C),25,2,0,0,0,0,0,0
Nantes,Lycée Eugène Livet (0440029T),62,7,20,1,16,1,6,1
Nevers,Lycée Jules Renard (0580031U),14,1,3,0,2,0,1,0
Nice,Lycée Les Eucalyptus (0060075Z),34,4,6,0,5,0,2,0
Nimes,Lycée Dhuoda (0300026R),25,1,4,0,4,0,1,0
Nogent sur Oise,Lycée Marie Curie (0600020W),35,7,13,1,13,1,5,0
Nouméa,Lycée Jules Garnier (9830003L),15,4,3,2,3,2,1,1
Orléans,Lycée Benjamin Franklin (0450051L),15,0,1,0,1,0,1,0
Paris,Lycée Raspail (0750691U),49,6,7,0,6,0,1,0
Paris,Lycée Voltaire (0750675B),25,4,1,1,1,1,0,0
Paris 8e,Lycée Chaptal (0750663N),34,2,8,1,7,1,2,0
Paris 11e,Lycée Dorian (0750676C),22,2,1,0,1,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,4,31,1,31,1,11,0
Poitiers,Lycée Louis Armand (0860037Y),10,1,0,0,0,0,0,0
Reims,Lycée F. Roosevelt (0510034K),10,0,1,0,1,0,1,0
Rennes,Lycée Joliot-Curie (0350029S),33,4,2,0,2,0,0,0
Rouen,Lycée Blaise Pascal (0760095R),16,1,2,1,1,1,0,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),15,2,1,0,1,0,0,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),4,0,1,0,1,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),18,1,2,0,2,0,0,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),14,3,3,3,2,2,0,0
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),16,0,1,0,0,0,0,0
Tarbes,Lycée Jean Dupuy (0650027B),12,3,1,0,1,0,0,0
Thiers,Lycée Jean Zay (0630069H),13,0,1,0,1,0,1,0
Toulon,Lycée Rouvière (0830056K),23,4,4,0,4,0,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),17,1,5,0,5,0,1,0
Tours,Lycée J. de Vaucanson (0371418R),8,0,3,0,2,0,0,0
Tunis,IPEI El Manar (99951211),2,0,0,0,0,0,0,0
Tunis,Université de Tunis (35900002),1,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),12,2,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),18,2,3,0,3,0,2,0
Versailles,Lycée Jules Ferry (0782565P),70,5,11,0,9,0,2,0
Voiron,Lycée Ferdinand Buisson (0380092U),18,5,4,1,4,1,0,0
