ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Marrakech,Ibn Ghazi (L0057),25,10,12,3,6,1,5,1
Marrakech,Marrakech Prépas (99926814),5,1,1,0,0,0,0,0
Marrakech - Menara,Lycée Ibn Timiya (99926511),6,3,4,2,3,2,1,1
Marseille,Lycée Notre Dame de Sion (0131341M),40,10,30,7,27,6,18,6
Marseille Cedex 1,Lycée Thiers (0130040Y),48,17,39,15,34,13,6,4
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),5,0,0,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),39,18,32,15,18,8,11,6
Meknès,Lycée Omar Ibn Al Khattab (99928611),6,4,4,3,3,2,1,1
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),40,18,37,17,24,10,11,5
Melun Cedex,Lycée Jacques Amyot (0770933W),36,8,34,8,32,8,14,3
Metz Cedex 1,Lycée Fabert (0570054Z),47,11,37,11,35,9,7,2
Mohammedia,Lycée Omar Khayam - Mohammadia (99928911),8,1,2,1,2,1,2,1
Mohammedia,Lycée Technique - Mohammadia (99927711),3,0,3,0,3,0,2,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),21,6,16,6,10,4,1,0
Montpellier Cedex 2,Lycée Joffre (0340038G),24,3,14,2,14,2,3,1
Mulhouse,Lycée Albert Schweitzer (0680031P),40,9,27,6,22,6,10,2
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),25,4,16,3,13,1,1,0
Nantes,Lycée Saint Stanislas (0440163N),10,5,10,5,10,5,3,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),13,6,8,5,6,5,0,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),35,10,30,8,30,8,7,1
Nice Cedex 1,Lycée Massena (0060030A),44,10,30,8,27,7,5,1
Nimes Cedex,Lycée Alphonse Daudet (0300021K),37,9,32,8,23,5,7,2
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),19,4,16,3,14,3,8,1
Orléans,Lycée Saint Charles (0450110A),4,3,3,3,1,1,1,1
Orléans Cedex 1,Lycée Pothier (0450049J),79,19,67,17,55,15,24,4
Orsay,Lycée Blaise Pascal (0910626L),6,2,4,1,3,1,1,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),5,0,2,0,2,0,0,0
Oujda,Médiane Sup (99926815),1,0,0,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),5,2,2,2,2,2,2,2
Paris 4e,Lycée Charlemagne (0750652B),40,12,31,10,27,9,9,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),53,6,48,5,46,5,13,1
Paris Cedex 05,Lycée Henri IV (0750654D),13,2,9,2,9,2,2,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),31,13,21,11,19,10,4,2
Paris Cedex 06,Lycée Saint-Louis (0750658H),68,28,53,28,50,28,10,3
Paris Cedex 06,Lycée Stanislas (0753840S),31,7,25,6,25,6,6,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),31,8,28,8,23,6,14,4
Paris Cedex 12,Lycée Paul Valery (0750679F),18,3,14,3,11,3,4,0
Paris Cedex 16,Lycée Janson de Sailly (0750699C),98,26,77,22,71,21,16,4
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,7,21,6,20,6,8,3
Paris 15e,Lycée Buffon (0750693W),9,3,6,3,6,3,1,0
Paris 16e,Lycée Claude Bernard (0750698B),24,9,23,9,17,8,6,2
Paris 6e,Lycée Fénelon (0750660K),44,9,28,7,25,5,9,1
Paris 8e,Lycée Chaptal (0750663N),47,16,38,13,36,12,15,6
Paris 9e,Lycée Condorcet (0750667T),40,8,26,7,25,7,4,0
Pau Cedex,Lycée Louis Barthou (0640055M),28,7,24,6,19,4,5,1
Perpignan,Lycée François Arago (0660010C),20,2,19,1,18,1,10,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),20,7,19,6,18,6,5,3
Poitiers Cedex,Lycée Camille Guérin (0860035W),26,9,20,9,18,8,5,2
Pontoise,Lycée Camille Pissarro (0950649P),21,2,18,2,16,2,9,1
Rabat,Hight Tech (Azhraa) (99927812),6,2,3,1,2,1,1,1
Rabat,Lycée Ibn Al Ghazi (99951011),104,40,60,21,40,15,23,9
Rabat,Lycée Moulay Youssef (99926611),21,11,11,4,9,3,0,0
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),30,4,8,2,3,0,2,0
Rabat,THALES-PREPAS (99948222),7,3,3,1,2,1,2,1
Reims Cedex 2,Lycée Clémenceau (0510031G),62,12,58,12,49,9,11,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),26,5,24,5,20,5,4,1
Roubaix,Lycée privé Saint Rémi (0592921E),20,9,15,6,12,6,8,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),16,5,16,5,15,5,3,2
Safi,Lycée Moulay Abdellah (99929411),4,1,3,1,2,0,1,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),12,4,11,4,10,3,1,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),13,2,10,0,6,0,2,0
Saint-Denis,Lycée Paul Eluard (0930125F),9,2,7,2,6,2,5,2
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),28,14,25,14,23,12,12,7
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),51,6,35,5,24,3,3,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),18,7,16,5,16,5,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),3,0,3,0,3,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),34,9,23,7,20,7,3,0
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),6,0,4,0,3,0,2,0
Sale,Collège Selmane Al-Farissi (L0002),6,0,5,0,4,0,1,0
Sale - Rabat,Université Internationale de Rabat (U0010),9,4,7,3,6,3,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),25,4,21,4,20,3,10,2
Sceaux Cedex,Lycée Lakanal (0920145H),26,8,25,8,24,7,9,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),58,11,46,7,39,5,21,5
Strasbourg Cedex,Lycée Kleber (0670080Y),82,25,70,23,66,23,17,8
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),11,5,6,2,5,2,4,2
Tanger,Lycée Al Bayrouni (99901131),12,1,10,1,9,1,9,1
Tanger,Lycée Moulay Hassan (99926911),14,8,12,7,11,6,7,2
Toulon Cedex,Lycée Dumont D'Urville (0830053G),21,3,18,3,9,3,4,2
Toulouse,Lycée Bellevue (0310038Y),20,7,17,5,17,5,5,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),41,16,25,10,25,10,5,3
Tours Cedex 1,Lycée Descartes (0370035M),43,10,40,10,40,10,15,6
Troyes,Lycée Chrestien De Troyes (0100022V),12,2,9,2,8,2,4,1
Tunis,Esprit-prépa (L0042),27,9,17,5,16,5,9,4
Tunis,IPEI El Manar (99951211),3,0,1,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),2,0,0,0,0,0,0,0
Tunis,IPEST (99926211),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),15,4,10,2,9,2,8,2
Valenciennes Cedex,Lycée Henri Wallon (0590221V),76,9,67,7,52,5,22,1
Vannes,Lycée Alain René Lesage (0560051B),9,1,9,1,9,1,1,0
Vanves Cedex,Lycée Michelet (0920149M),21,6,19,6,17,6,3,0
Versailles Cedex,Lycée Hoche (0782562L),19,7,17,6,15,6,2,2
Versailles Cedex,Lycée Sainte Geneviève (0783053V),30,13,28,12,28,12,6,2
