ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),45,3,38,2,35,2,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),24,6,13,1,13,1,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),38,3,32,0,32,0,5,0
Armentières,Lycée Gustave Eiffel (0590011S),52,10,30,6,25,5,8,1
Aubervilliers,Lycée Le Corbusier (0930117X),14,1,6,1,4,0,1,0
Avignon,Lycée Philippe de Girard (0840005Z),30,4,10,1,9,1,3,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),28,2,5,0,3,0,1,0
Belfort,Lycée Raoul Follereau (0900004R),26,2,10,1,9,1,0,0
Besançon,Lycée Jules Haag (0250011B),36,4,21,2,19,2,5,0
Bordeaux,Lycée Gustave Eiffel (0330028B),90,13,75,8,71,7,6,1
Brest,Lycée La Croix Rouge (0290335G),32,4,18,2,14,1,1,1
Brest Cedex 2,Lycée Vauban (0290012F),27,2,16,1,15,1,4,0
Cachan,Lycée Gustave Eiffel (0940111K),32,3,27,3,26,3,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),20,1,8,0,6,0,2,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),12,0,8,0,6,0,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),16,4,7,3,6,2,3,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),18,4,2,1,2,1,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),13,2,4,0,4,0,1,0
Clichy,Lycée Newton-Enrea (0920136Y),20,1,4,0,4,0,0,0
Cluny,Lycée La Prat's (0710023P),23,3,13,1,13,1,2,0
Dijon,Lycée Gustave Eiffel (0211033J),39,4,17,1,13,1,3,0
Dunkerque,Lycée De L'Europe (0590072H),19,2,3,0,2,0,1,0
Gabes,IPEIG (99951112),1,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),69,8,40,3,34,2,4,0
Le Havre,Lycée Robert Schuman (0760058A),20,5,9,1,9,1,1,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),31,1,29,1,29,1,5,0
Lille,Lycée César Baggio (0590121L),57,10,18,1,16,1,0,0
Limoges,Lycée Turgot (0870056N),32,4,21,3,21,3,1,1
Lyon,Lycée aux Lazaristes (0690522T),1,1,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),92,14,80,11,73,9,7,1
Marseille Cedex 10,Lycée Jean Perrin (0130053M),69,11,45,8,41,8,4,1
Massy Cedex,Lycée Parc de Vilgenis (0910727W),17,4,7,2,6,2,2,1
Meaux,Lycée Pierre de Coubertin (0770931U),19,1,4,0,2,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),22,1,14,1,13,1,0,0
Montluçon,Lycée Paul Constans (0030026M),22,4,16,4,13,2,3,0
Montpellier,Lycée Jean Mermoz (0340042L),45,7,38,5,38,5,2,0
Nancy,Lycée Henri Loritz (0540042C),40,6,32,6,30,5,4,1
Nantes,Lycée Eugène Livet (0440029T),78,6,64,4,63,4,6,1
Nevers,Lycée Jules Renard (0580031U),30,6,17,5,15,4,3,1
Nice,Lycée Les Eucalyptus (0060075Z),57,7,29,0,26,0,2,0
Nimes,Lycée Dhuoda (0300026R),35,3,23,1,18,1,3,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),41,7,32,6,32,6,3,0
Nouméa,Lycée Jules Garnier (9830003L),20,5,17,4,16,3,2,0
Orléans,Lycée Benjamin Franklin (0450051L),28,1,14,0,14,0,0,0
Paris,Lycée Raspail (0750691U),64,15,33,5,32,5,4,1
Paris,Lycée Voltaire (0750675B),32,5,10,0,9,0,1,0
Paris 11e,Lycée Dorian (0750676C),29,4,23,4,22,4,2,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),29,4,29,4,29,4,0,0
Paris 8e,Lycée Chaptal (0750663N),36,6,35,5,35,5,2,0
Poitiers,Lycée Louis Armand (0860037Y),20,3,7,1,5,0,2,0
Pringy,Lycée Louis Lachenal (0740006E),31,3,19,2,18,2,3,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),19,4,10,2,10,2,3,1
Rennes,Lycée Joliot-Curie (0350029S),39,1,31,0,31,0,2,0
Rouen,Lycée Blaise Pascal (0760095R),22,1,6,0,6,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),22,3,11,0,10,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),45,9,23,3,23,3,5,0
Saint-Sebastien-Sur-Loire,Lycée Saint Joseph La Joliverie (0441653H),1,0,1,0,1,0,1,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),14,9,7,6,6,5,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),23,2,2,0,2,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),45,1,23,0,22,0,3,0
Tarbes,Lycée Jean Dupuy (0650027B),19,2,6,1,5,1,2,0
Thiers,Lycée Jean Zay (0630069H),16,1,6,0,6,0,0,0
Toulon,Lycée Rouvière (0830056K),31,6,24,4,22,4,5,0
Toulouse,Lycée Déodat de Séverac (0310044E),42,6,30,4,28,4,2,0
Tours,Lycée J. de Vaucanson (0371418R),27,4,18,2,17,2,3,1
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
