ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),34,4,25,1,15,0,12,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),35,6,25,5,20,3,8,3
Ajaccio,Lycée Laetitia Bonaparte (6200002H),11,5,6,2,5,1,0,0
Amiens,Lycée Louis Thuillier (0800009A),31,5,9,1,8,0,5,0
Angers,Lycée Henri Bergson (0491966W),31,5,18,3,14,1,7,1
Angers,Lycée Saint-Martin (0490824E),25,1,21,1,20,1,13,0
Annecy,Lycée Berthollet (0740003B),21,2,21,2,19,2,9,2
Arras,Lycée Robespierre (0620006V),34,7,18,3,9,2,5,0
Aubervilliers,Lycée Le Corbusier (0930117X),2,0,1,0,0,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),29,6,5,1,4,1,1,0
Avignon,Lycée Frédéric Mistral (0840003X),35,5,14,1,11,1,5,0
Balma,Lycée Saliège (0312408Z),42,8,30,7,28,7,8,1
Belfort,Lycée Condorcet (0900002N),12,2,6,1,5,0,2,0
Besançon,Lycée Victor Hugo (0250007X),36,5,28,5,25,5,13,3
Bordeaux,Lycée Gustave Eiffel (0330028B),83,19,58,13,51,12,25,6
Bordeaux,Lycée Michel Montaigne (0330021U),69,12,57,7,51,6,14,1
Brest,Lycée La Croix Rouge (0290335G),2,0,1,0,1,0,1,0
Brest,Lycée Naval (0290063L),34,2,28,2,22,2,14,1
Brest,Lycée Sainte Anne (0290338K),23,3,10,0,9,0,6,0
Brest,Lycée Vauban (0290012F),40,8,33,6,27,4,16,2
Caen,Lycée Privé Sainte-Marie (0141164P),7,0,1,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),30,1,25,1,22,1,12,0
CASABLANCA,ECO SUP GALILEE (99927511),4,2,1,0,0,0,0,0
CASABLANCA,Etablissement Al Bilia (99696011),6,2,0,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),11,4,0,0,0,0,0,0
CASABLANCA,Lycée Mohamed V (99926411),25,8,5,1,1,0,0,0
CASABLANCA,Lycée El Miza Center (99928411),2,1,0,0,0,0,0,0
Chambery,Lycée Vaugelas (0730013T),30,3,18,3,13,2,8,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),24,3,12,2,9,1,7,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),32,1,28,1,28,1,9,0
Clermont-Ferrand,Lycée La Fayette (0630021F),27,2,17,0,14,0,4,0
Dijon,Lycée Carnot (0210015C),33,2,30,2,29,2,11,1
Dijon,Lycée Gustave Eiffel (0211033J),35,4,17,1,11,1,6,1
Douai,Lycée Albert Chatelet (0590063Y),41,4,34,3,27,2,3,0
Dunkerque,Lycée Jean Bart (0590071G),23,6,11,2,9,2,5,1
Evreux,Lycée Aristide Briand (0270016W),43,4,21,2,19,2,11,1
Fort-De-France,Lycée Bellevue (9720003W),32,10,18,6,14,3,5,3
Grenoble,Lycée Champollion (0380027Y),82,21,71,18,59,16,27,6
La Flèche,Prytanée National Militaire (0720896H),33,2,26,1,24,1,16,0
La Rochelle,Lycée Jean Dautet (0170028N),27,3,9,1,6,1,1,1
Le Mans,Lycée Montesquieu (0720029R),39,11,33,9,30,8,17,2
Le Raincy,Lycée Albert Schweitzer (0930830X),23,4,11,1,9,0,5,0
Lille,Lycée César Baggio (0590121L),53,9,18,3,14,3,6,1
Lille,Lycée Faidherbe (0590119J),28,2,28,2,19,2,2,1
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Gay-Lussac (0870015U),55,9,36,6,32,6,9,1
Lorient,Lycée Dupuy De Lôme (0560025Y),30,2,20,0,17,0,8,0
Lyon,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Lyon,Lycée du Parc (0690026D),37,8,36,8,29,7,2,0
Lyon,Lycée Jean Perrin (0690082P),36,8,20,6,15,4,9,3
Lyon,Lycée La Martiniere Monplaisir (0692866R),84,20,81,20,80,20,42,11
Lyon,Lycée Aux Lazaristes (0690522T),43,12,42,11,35,9,7,2
MARRAKECH,Lycée Ibnou Taimiya (99926511),15,4,2,0,1,0,1,0
Marseille,Lycée Jean Perrin (0130053M),44,11,37,8,37,8,21,5
Marseille,Lycée Thiers (0130040Y),28,5,26,5,24,4,5,1
Meaux,Lycée Henri Moissan (0770930T),21,2,10,1,9,1,3,0
Metz,Lycée Fabert (0570054Z),33,5,29,4,23,4,5,1
Montpellier,Lycée Joffre (0340038G),96,19,75,14,64,14,13,4
Mulhouse,Lycée Albert Schweitzer (0680031P),38,8,26,5,22,3,6,0
Nancy,Lycée Henri Loritz (0540042C),79,15,45,7,40,6,13,3
Nantes,Lycée Clémenceau (0440021J),101,27,87,23,76,21,25,3
Nice,LGT Les Eucalyptus (0060075Z),42,9,24,6,13,5,4,1
Nice,Lycée Massena (0060030A),46,12,42,10,37,10,14,3
Nimes,Lycée Alphonse Daudet (0300021K),41,10,17,3,13,3,4,1
NOUMEA,Lycée Jules Garnier (9830003L),9,3,8,3,7,2,2,1
Ollioules,Lycée Saint Joseph (0830098F),3,0,0,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),77,14,61,12,56,12,19,2
Orsay,Lycée Blaise Pascal (0910626L),46,13,45,13,42,13,8,3
Paris,Lycée Jacques Decour (0750668U),82,18,51,10,45,9,14,3
Paris,Lycée Janson de Sailly (0750699C),93,23,72,17,54,12,13,4
Paris,Lycée Paul Valery (0750679F),37,10,15,4,11,2,4,1
Paris,Lycée Raspail (0750691U),39,8,30,6,28,6,10,3
Paris,Lycée Stanislas (0753840S),25,1,20,1,10,1,2,0
Paris 5e,Lycée Louis Le Grand (0750655E),42,15,40,15,16,7,1,0
Paris 6e,Lycée Saint-Louis (0750658H),176,63,166,62,134,54,23,10
Paris 8e,Lycée Chaptal (0750663N),84,13,64,8,60,7,12,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),36,6,35,6,31,6,3,2
Paris 9e,Lycée Condorcet (0750667T),37,5,35,5,24,3,3,2
Paris 13e,ENCPB (0750685M),43,12,24,7,21,6,12,3
Paris 15e,Lycée Buffon (0750693W),53,13,33,4,26,3,14,1
Paris 15e,URANIE (9750011N),18,4,15,3,13,2,3,0
Paris 16e,Lycée Claude Bernard (0750698B),33,6,20,4,13,2,6,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,11,33,11,27,10,4,2
Pau,Lycée Louis Barthou (0640055M),35,8,21,7,15,5,7,2
Perpignan,Lycée François Arago (0660010C),37,6,26,3,18,2,3,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),26,4,8,0,5,0,1,0
Poitiers,Lycée Camille Guérin (0860035W),38,10,25,6,20,4,6,2
Quimper,Lycée Auguste Brizeux (0290069T),33,8,23,8,18,6,7,2
Reims,Lycée F. Roosevelt (0510034K),99,29,56,14,40,9,17,2
Rennes,Lycée Chateaubriand (0350710G),64,12,57,11,45,8,21,2
Rennes,Lycée Joliot-Curie (0350029S),37,6,31,4,29,4,10,0
Rennes,Lycée privé Assomption (0350778F),8,1,2,0,2,0,0,0
Rouen,Lycée Pierre Corneille (0760090K),34,3,32,3,28,3,9,1
Saint-Brieuc,Lycée Francois Rabelais (0220056S),34,6,27,4,25,3,11,1
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),35,9,26,5,21,5,16,4
Saint-Denis,Lycée Paul Eluard (0930125F),17,3,1,0,0,0,0,0
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),36,9,24,6,22,6,8,4
Saint-Etienne,Lycée Etienne Mimard (0420046X),43,10,29,6,26,6,9,3
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),32,7,21,5,18,3,8,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),30,4,22,1,20,1,14,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),36,6,18,2,13,2,5,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),82,19,76,19,55,17,13,2
Sceaux,Lycée Lakanal (0920145H),27,4,27,4,23,4,4,1
Strasbourg,Lycée Kleber (0670080Y),73,13,58,13,53,12,21,4
Strasbourg,Lycée Louis Couffignal (0670085D),30,7,17,6,12,5,3,1
Strasbourg,ORT (0671636P),17,3,8,1,5,0,0,0
TANGER,Centre Pédagogique Régional (99926911),13,0,3,0,1,0,0,0
Toulon,Lycée Dumont D'Urville (0830053G),37,6,29,5,24,3,10,2
Toulouse,Lycée Bellevue (0310038Y),41,8,32,5,28,5,17,3
Toulouse,Lycée Déodat de Séverac (0310044E),40,6,29,4,26,2,11,1
Toulouse,Lycée Pierre de Fermat (0310036W),37,9,35,9,26,7,3,0
Toulouse,Lycée Saint-Joseph (0311145B),1,0,0,0,0,0,0,0
Tours,Lycée Descartes (0370035M),60,14,54,11,51,10,24,8
Tours,Lycée J. de Vaucanson (0371418R),48,7,26,1,18,1,10,0
Troyes,Lycée Chrestien De Troyes (0100022V),26,5,19,4,18,3,10,1
Valbonne,C.I.V. Valbonne (0061642C),34,6,31,6,30,6,9,3
Valenciennes,Lycée Henri Wallon (0590221V),42,5,38,4,34,4,10,2
Vanves,Lycée Michelet (0920149M),35,8,32,6,32,6,12,1
Versailles,Lycée Hoche (0782562L),26,4,24,4,19,4,2,0
Versailles,Lycée Jules Ferry (0782565P),33,6,26,5,25,5,7,1
Versailles,Lycée Sainte Geneviève (0783053V),6,1,6,1,6,1,1,0
