ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),18,6,6,2,4,1,1,0
Agadir,Groupe scolaire Al Qalam (99693001),1,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),4,0,1,0,0,0,0,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),19,1,11,1,5,0,3,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),12,2,6,1,2,1,0,0
Amiens,Lycée Louis Thuillier (0800009A),29,6,16,3,11,2,6,1
Angers,Lycée Henri Bergson (0491966W),22,3,10,2,5,1,1,0
Angoulême Cedex,Lycée Guez De Balzac (0160002R),16,3,5,0,4,0,2,0
Annecy,Lycée Berthollet (0740003B),34,4,16,2,13,1,7,0
Antony,Lycée Sainte Marie (0920904H),23,2,16,1,16,1,4,0
Arras,Lycée Robespierre (0620006V),8,1,2,0,2,0,2,0
Autun,Lycée Militaire National (0711064W),12,0,4,0,2,0,0,0
Besançon,Lycée Victor Hugo (0250007X),49,7,27,4,17,2,9,2
Blois Cedex,Lycée Dessaignes (0410002E),7,4,2,0,1,0,0,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),22,7,13,3,9,3,0,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),100,23,72,15,51,8,23,4
Boulogne-Sur-Mer,Lycée Mariette (0622949U),14,6,3,0,0,0,0,0
Bourg-En-Bresse,Lycée Lalande (0010013J),9,0,2,0,2,0,1,0
Bourges,Lycée Alain-Fournier (0180005H),11,2,1,0,1,0,0,0
Brest,Lycée Naval (0290063L),25,5,12,4,8,4,3,2
Brest,Lycée Sainte Anne (0290338K),4,0,1,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),37,4,24,2,20,2,10,1
Caen,Lycée Malherbe (0140013N),72,14,36,5,25,4,12,2
Casablanca,Centre privé GALILEE (99927511),20,7,0,0,0,0,0,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),4,0,0,0,0,0,0,0
Casablanca,ELBILIA SUP (99696011),2,0,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),4,2,0,0,0,0,0,0
Casablanca,Lycée Al Khansa (3500050C),7,3,1,0,1,0,1,0
Casablanca,Lycée Mohamed V (99926411),4,1,2,1,1,1,0,0
Castres,Lycée Borde Basse (0810959C),12,3,6,2,5,1,1,0
Chambéry,Lycée Vaugelas (0730013T),6,2,2,0,2,0,0,0
Chartres,Lycée Marceau (0280007F),14,3,8,2,7,2,5,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),23,6,13,3,9,2,1,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),68,11,52,8,41,7,19,5
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),7,0,2,0,2,0,1,0
Clermont-Ferrand,Lycée La Fayette (0630021F),7,1,3,0,1,0,0,0
Compiègne,Lycée Pierre d'Ailly (0600014P),1,0,1,0,1,0,0,0
Dijon,Lycée Carnot (0210015C),57,7,37,3,26,2,8,0
Douai,Lycée Albert Chatelet (0590063Y),9,1,3,0,2,0,1,0
Dunkerque,Lycée Jean Bart (0590071G),12,1,5,0,4,0,4,0
El Jadida,classes préparatoires Ibn Younes (L0007),1,0,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),18,3,6,2,4,1,1,0
Epinal,Lycée Claude Gellee (0880020U),13,0,9,0,5,0,2,0
Errachidia,Lycée Ibn Taher (99929511),2,0,0,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),20,4,4,1,3,1,0,0
Fès,Etablissement Al Cachy (99695011),13,5,1,0,1,0,0,0
Fès,Institution Marie Curie (99926812),4,1,0,0,0,0,0,0
Fès,Lycée Moulay Idriss (99926711),7,2,1,0,0,0,0,0
Fès,Prépas Al Khayyam (99694011),5,1,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),14,3,7,3,6,2,4,0
Forbach,Lycée Jean Moulin (0570029X),10,5,2,0,1,0,1,0
Fort-De-France Cedex,Lycée de Bellevue (9720003W),3,2,2,2,1,1,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),79,12,52,7,43,5,17,1
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),5,3,1,1,1,1,0,0
Kenitra,Lycée Abdelmalek Essaâdi (99948211),5,2,0,0,0,0,0,0
Khouribga,Centre Ibn Abdoun (99699011),2,1,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),40,1,22,1,19,1,9,1
La Rochelle,Lycée Jean Dautet (0170028N),6,0,1,0,1,0,1,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),1,0,0,0,0,0,0,0
La Tronche Cedex,ITEC Boisfleury (0381675P),2,1,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),17,3,8,1,7,1,1,0
Le Mans,Lycée Montesquieu (0720029R),11,1,5,1,4,1,3,0
Le Raincy,Lycée Albert Schweitzer (0930830X),37,6,22,4,14,3,3,0
Lens,Lycée Condorcet (0620108F),3,2,1,1,1,1,0,0
Lille,Lycée Faidherbe (0590119J),115,29,83,17,60,12,24,4
Limoges Cedex,Lycée Gay-Lussac (0870015U),9,1,3,0,0,0,0,0
Lorient,Lycée Dupuy De Lôme (0560025Y),12,2,6,0,3,0,1,0
Lyon,Lycée aux Lazaristes (0690522T),39,10,35,10,32,9,13,6
Lyon,Lycée Jean Perrin (0690082P),15,3,1,1,1,1,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),71,15,44,9,29,4,10,2
Lyon Cedex 06,Lycée du Parc (0690026D),133,27,109,23,89,19,30,8
Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,0,0,0,0,0,0
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),7,2,1,1,1,1,0,0
Marrakech,Ibn Ghazi (L0057),4,0,0,0,0,0,0,0
Marrakech,Lycée Ibnou Taimiya (99926511),4,0,0,0,0,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),21,2,3,0,2,0,1,0
Marseille Cedex 1,Lycée Thiers (0130040Y),103,16,70,7,57,7,17,2
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),7,0,0,0,0,0,0,0
Meknès,Lycée Omar Ibn El Khattab (99928611),4,2,0,0,0,0,0,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),1,0,0,0,0,0,0,0
Melun Cedex,Lycée Jacques Amyot (0770933W),18,1,10,0,9,0,2,0
Metz,Lycée Fabert (0570054Z),43,5,26,3,12,2,7,1
Mohammedia,LNTA (99927711),1,0,0,0,0,0,0,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),9,3,3,2,1,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),77,17,50,11,41,11,15,2
Mulhouse,Lycée Albert Schweitzer (0680031P),26,3,14,1,9,1,2,0
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),58,14,41,7,33,6,9,2
Nantes,Lycée Saint Stanislas (0440163N),20,4,7,1,2,1,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),72,14,49,10,40,7,14,1
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),76,20,53,15,45,12,22,4
Nice,Lycée Massena (0060030A),73,10,47,6,37,2,10,2
Nimes,Lycée Emmanuel d'Alzon (0300080Z),3,1,0,0,0,0,0,0
Nimes Cedex,Lycée Alphonse Daudet (0300021K),46,10,17,4,4,0,3,0
Orléans,Lycée Saint Charles (0450110A),3,0,1,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),69,9,49,5,43,4,16,2
Orsay,Lycée Blaise Pascal (0910626L),39,3,30,2,27,2,11,1
Oujda,Lycée Omar Ben Abdelaziz (99927611),1,0,0,0,0,0,0,0
Oujda,Médiane Sup (99926815),1,0,0,0,0,0,0,0
Paris 4e,Lycée Charlemagne (0750652B),90,14,80,14,68,12,23,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),61,12,32,6,25,4,9,1
Paris Cedex 05,Lycée Henri IV (0750654D),78,19,60,15,49,12,10,3
Paris Cedex 05,Lycée Louis Le Grand (0750655E),178,53,152,42,120,37,39,12
Paris Cedex 06,Lycée Stanislas (0753840S),76,7,74,6,66,6,23,2
Paris Cedex 09,Lycée Jacques Decour (0750668U),25,6,16,3,5,2,1,0
Paris Cedex 12,Lycée Paul Valery (0750679F),16,1,5,0,0,0,0,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),19,2,10,1,6,1,1,0
Paris 15e,Lycée Buffon (0750693W),30,5,25,3,19,3,4,0
Paris 16e,Lycée Claude Bernard (0750698B),13,7,6,5,5,5,2,2
Paris 16e,Lycée Janson de Sailly (0750699C),158,51,110,28,83,18,31,6
Paris 6e,Lycée Fénelon (0750660K),69,15,40,9,29,6,11,2
Paris 6e,Lycée Saint-Louis (0750658H),163,44,130,32,98,22,34,9
Paris 8e,Lycée Chaptal (0750663N),80,14,36,4,19,1,7,1
Paris 9e,Lycée Condorcet (0750667T),81,22,63,13,50,9,25,6
Pau,Lycée Louis Barthou (0640055M),16,4,11,2,7,1,4,0
Perpignan,Lycée François Arago (0660010C),17,6,8,2,7,2,3,1
Poitiers,Lycée Camille Guérin (0860035W),44,10,25,4,15,3,11,3
Pontoise,Lycée Camille Pissarro (0950649P),13,0,2,0,0,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),28,9,6,4,4,2,0,0
Rabat,Lycée Moulay Youssef (99926611),24,5,4,1,1,1,0,0
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),10,3,0,0,0,0,0,0
Reims,Lycée Clémenceau (0510031G),35,6,21,5,16,5,7,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),93,19,66,11,53,7,18,4
Roubaix,Lycée privé Saint Rémi (0592921E),11,3,1,1,1,1,1,1
Rouen,Lycée Pierre Corneille (0760090K),67,9,51,7,39,4,13,1
Safi,Lycée Technique Al Khawarizmi (99929411),2,1,0,0,0,0,0,0
Saint-Brieuc,Lycée Francois Rabelais (0220056S),17,5,10,4,5,2,2,1
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),17,3,6,1,4,1,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),6,0,0,0,0,0,0,0
Sainte-Clotilde Cedex,Lycée Leconte de Lisle (9740001H),26,5,17,3,7,0,1,0
Saint-Etienne,Lycée Claude Fauriel (0420041S),37,6,23,3,10,1,4,1
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),18,5,13,5,13,5,5,3
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),12,1,9,1,7,1,2,1
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),49,12,35,9,23,8,10,3
Sale,Centre Selmane el Farissi (L0002),6,3,0,0,0,0,0,0
Sale,Université Internationale de Rabat (U0010),14,5,1,0,1,0,0,0
Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),33,6,15,1,13,1,5,0
Sceaux Cedex,Lycée Lakanal (0920145H),34,8,24,5,15,3,4,2
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),22,5,13,2,9,2,2,0
Strasbourg,Lycée Kleber (0670080Y),111,30,77,18,66,17,33,10
Tanger,Centre Pédagogique Régional (99926911),12,4,0,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),2,1,0,0,0,0,0,0
Toulon,Lycée Dumont D'Urville (0830053G),14,2,4,1,0,0,0,0
Toulouse,Lycée Bellevue (0310038Y),29,4,13,2,6,2,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),123,27,110,25,87,19,37,6
Tours Cedex 1,Lycée Descartes (0370035M),58,15,34,5,25,4,11,1
Troyes,Lycée Chrestien De Troyes (0100022V),4,1,1,0,0,0,0,0
Tunis,Esprit-prépa (L0042),9,4,4,3,3,2,2,1
Tunis,IPEI El Manar (99951211),3,2,1,0,1,0,1,0
Tunis,I.P.E.I.T (99922211),3,0,0,0,0,0,0,0
Valence,Lycée Camille Vernet (0260035X),2,0,0,0,0,0,0,0
Valenciennes,Lycée Henri Wallon (0590221V),77,11,49,2,36,1,14,0
Vannes,Lycée Alain René Lesage (0560051B),16,2,6,0,5,0,1,0
