ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),62,9,22,1,22,1,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,10,5,2,5,2,2,1
Angers Cedex 01,Lycée Chevrollier (0490003M),31,6,7,0,7,0,1,0
Armentières,Lycée Gustave Eiffel (0590011S),30,3,10,0,10,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),12,4,0,0,0,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),10,3,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),7,0,2,0,2,0,1,0
Besançon,Lycée Jules Haag (0250011B),7,2,0,0,0,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),63,10,32,4,31,4,7,0
Brest,Lycée La Croix Rouge (0290335G),10,1,1,0,1,0,0,0
Brest Cedex 2,Lycée Vauban (0290012F),7,0,2,0,2,0,0,0
Cachan,Lycée Polyvalent de Cachan (0940580V),38,7,11,3,11,3,3,1
Caen,Lycée Jules Dumont d'Urville (0142131R),12,0,4,0,4,0,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),7,2,3,1,3,1,1,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),10,2,0,0,0,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),15,2,1,0,1,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),13,0,5,0,5,0,0,0
Cluny,Lycée La Prat's (0710023P),12,0,5,0,4,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),24,2,4,0,4,0,1,0
Dunkerque,Lycée De L'Europe (0590072H),3,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),28,2,11,0,11,0,5,0
Le Havre,Lycée Robert Schuman (0760058A),10,0,0,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),10,0,5,0,5,0,1,0
Lille,Lycée César Baggio (0590121L),40,7,2,0,2,0,0,0
Limoges,Lycée Turgot (0870056N),19,1,5,1,5,1,0,0
Lyon,Lycée aux Lazaristes (0690522T),6,2,1,0,1,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),55,9,26,2,26,2,5,1
Marseille,Lycée Jean Perrin (0130053M),53,5,7,0,7,0,1,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),16,4,1,0,1,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),13,3,1,0,1,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),3,1,0,0,0,0,0,0
Montauban,Lycée Bourdelle (0820021C),15,0,2,0,2,0,0,0
Montluçon,Lycée Paul Constans (0030026M),15,2,4,0,4,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),26,0,5,0,5,0,1,0
Nancy,Lycée Henri Loritz (0540042C),15,0,7,0,7,0,1,0
Nantes,Lycée Eugène Livet (0440029T),59,4,28,1,28,1,5,0
Nevers,Lycée Jules Renard (0580031U),11,3,5,1,5,1,2,0
Nice,Lycée Les Eucalyptus (0060075Z),30,4,5,0,5,0,0,0
Nimes,Lycée Dhuoda (0300026R),20,1,0,0,0,0,0,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),32,4,7,1,7,1,2,0
Nouméa,Lycée Jules Garnier (9830003L),13,6,4,2,4,2,2,1
Orléans,Lycée Benjamin Franklin (0450051L),8,0,0,0,0,0,0,0
Paris,Lycée Raspail (0750691U),46,5,14,1,14,1,0,0
Paris,Lycée Voltaire (0750675B),14,3,2,0,2,0,0,0
Paris 11e,Lycée Dorian (0750676C),19,2,8,0,8,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,8,36,8,35,7,14,2
Paris 8e,Lycée Chaptal (0750663N),38,7,18,2,18,2,2,0
Pirae,Lycée Polyvalent De Taaone (9840023C),2,0,0,0,0,0,0,0
Poitiers,Lycée Louis Armand (0860037Y),11,0,1,0,1,0,0,0
Pringy,Lycée Louis Lachenal (0740006E),18,0,13,0,13,0,8,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),5,0,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),27,1,10,0,10,0,0,0
Rouen,Lycée Blaise Pascal (0760095R),15,0,3,0,3,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),22,3,15,3,15,3,7,1
Saint-Etienne,Lycée Etienne Mimard (0420046X),16,3,4,1,4,1,0,0
Saint-Sebastien-Sur-Loire,Lycée Saint Joseph La Joliverie (0441653H),1,0,0,0,0,0,0,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),17,1,2,0,2,0,0,0
Sfax,IPEIS (99951111),1,1,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),6,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),28,5,6,0,6,0,1,0
Tarbes,Lycée Jean Dupuy (0650027B),6,1,1,0,1,0,0,0
Thiers,Lycée Jean Zay (0630069H),9,0,1,0,1,0,0,0
Toulon,Lycée Rouvière (0830056K),15,3,1,0,1,0,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),29,3,10,0,10,0,1,0
Tours,Lycée J. de Vaucanson (0371418R),28,4,6,1,6,1,2,0
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),14,0,1,0,1,0,0,0
Versailles,Lycée Jules Ferry (0782565P),75,7,45,5,45,5,12,1
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),30,6,21,3,21,3,4,1
Voiron,Lycée Ferdinand Buisson (0380092U),18,3,3,0,3,0,1,0
