ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),22,1,5,0,2,0,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),5,1,4,1,4,1,0,0
Amiens,Lycée Louis Thuillier (0800009A),7,1,0,0,0,0,0,0
Angers,Lycée Henri Bergson (0491966W),11,1,1,0,1,0,0,0
Angers,Lycée Saint-Martin (0490824E),6,1,1,0,1,0,0,0
Annecy,Lycée Berthollet (0740003B),14,1,6,0,6,0,3,0
Arras,Lycée Robespierre (0620006V),11,0,2,0,2,0,2,0
Aubervilliers,Lycée Le Corbusier (0930117X),2,0,0,0,0,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),6,2,0,0,0,0,0,0
Avignon,Lycée Frédéric Mistral (0840003X),8,2,0,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),27,6,11,3,8,2,3,1
Belfort,Lycée Condorcet (0900002N),2,0,1,0,1,0,0,0
Besançon,Lycée Victor Hugo (0250007X),19,1,5,0,5,0,4,0
Bordeaux,Lycée Gustave Eiffel (0330028B),51,10,24,5,19,4,5,1
Bordeaux,Lycée Michel Montaigne (0330021U),58,6,31,3,25,3,9,2
Brest,Lycée La Croix Rouge (0290335G),2,0,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),2,0,1,0,1,0,1,0
Brest,Lycée Vauban (0290012F),5,0,3,0,2,0,1,0
Caen,Lycée Privé Sainte-Marie (0141164P),1,0,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),23,0,8,0,3,0,2,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),2,0,0,0,0,0,0,0
CASABLANCA,Lycée Mohamed V (99926411),1,1,0,0,0,0,0,0
Chambery,Lycée Vaugelas (0730013T),11,2,2,0,0,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),12,1,1,0,1,0,0,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),28,1,13,1,11,1,4,1
Clermont-Ferrand,Lycée La Fayette (0630021F),21,2,9,1,7,0,3,0
Dijon,Lycée Carnot (0210015C),32,1,18,1,16,1,7,0
Dijon,Lycée Gustave Eiffel (0211033J),14,1,1,0,0,0,0,0
Douai,Lycée Albert Chatelet (0590063Y),39,4,22,2,19,2,8,2
Dunkerque,Lycée Jean Bart (0590071G),12,4,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),23,2,4,1,3,0,0,0
Fort-De-France,Lycée Bellevue (9720003W),8,2,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),62,15,32,6,26,5,15,0
La Flèche,Prytanée National Militaire (0720896H),6,0,0,0,0,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),5,1,2,0,1,0,0,0
Le Mans,Lycée Montesquieu (0720029R),22,6,8,2,6,1,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),14,1,4,0,4,0,1,0
Lille,Lycée César Baggio (0590121L),32,6,6,1,4,1,1,0
Lille,Lycée Faidherbe (0590119J),28,1,20,1,18,1,9,1
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Gay-Lussac (0870015U),21,4,7,1,7,1,5,1
Lorient,Lycée Dupuy De Lôme (0560025Y),9,0,2,0,0,0,0,0
Lyon,Lycée du Parc (0690026D),40,9,33,7,27,7,5,0
Lyon,Lycée Jean Perrin (0690082P),12,1,2,0,0,0,0,0
