ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),1,1,0,0,0,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),21,0,9,0,8,0,3,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),14,3,4,1,1,1,1,1
AMIENS,Lycée Louis Thuillier (0800009A),32,5,11,3,7,3,2,1
Angers,Lycée Henri Bergson (0491966W),24,8,8,4,5,3,5,3
Angoulême,Lycée Guez De Balzac (0160002R),17,3,3,0,3,0,1,0
Annecy,Lycée Berthollet (0740003B),34,10,22,8,18,6,10,4
Antony,Lycée Sainte Marie (0920904H),28,4,11,0,8,0,3,0
Arras,Lycée Robespierre (0620006V),5,0,0,0,0,0,0,0
Autun,Lycée Militaire National (0711064W),12,1,1,0,0,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),45,11,28,7,19,3,12,2
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),1,0,0,0,0,0,0,0
Blois,Lycée Dessaignes (0410002E),4,1,2,1,1,0,1,0
Bordeaux,Lycée Camille Jullian (0330023W),20,3,12,2,7,2,1,0
Bordeaux,Lycée Michel Montaigne (0330021U),108,25,65,13,51,11,14,3
Boulogne-Sur-Mer,Lycée Mariette (0622949U),14,1,1,0,1,0,1,0
Bourg-En-Bresse,Lycée Lalande (0010013J),8,0,1,0,1,0,1,0
Bourges,Lycée Alain-Fournier (0180005H),7,4,2,1,2,1,1,1
Bressuire,Lycée Saint Joseph (0790080H),2,0,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),36,5,17,3,9,1,5,0
Brest,Lycée Naval (0290063L),20,4,14,3,8,1,7,0
Brest,Lycée Sainte Anne (0290338K),6,0,2,0,1,0,1,0
Caen,Lycée Malherbe (0140013N),70,9,35,4,26,2,10,1
Casablanca,Centre privé GALILEE (99927511),12,4,1,0,1,0,1,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),4,2,1,0,1,0,0,0
Casablanca,ESTEM (E0004),1,1,0,0,0,0,0,0
Casablanca,Etablissement El Bilia (99696011),1,0,1,0,1,0,1,0
Casablanca,Groupe scolaire La Résidence (3500055H),10,2,1,0,1,0,0,0
Casablanca,Lycée Al Khansa (3500050C),12,5,1,1,1,1,0,0
Casablanca,Lycée Lyautey (3500002A),9,4,6,1,5,1,2,0
Casablanca,Lycée Mohamed V (99926411),14,3,3,1,2,1,1,1
Chambéry,Lycée Vaugelas (0730013T),7,0,3,0,3,0,2,0
Chartres,Lycée Marceau (0280007F),15,1,9,0,8,0,4,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),20,2,11,2,7,1,4,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),71,15,57,10,50,9,19,3
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),15,1,4,1,3,1,2,0
Clermont-Ferrand,Lycée La Fayette (0630021F),12,2,8,2,6,2,1,0
Compiègne,Lycée Pierre d'Ailly (0600014P),3,0,1,0,1,0,1,0
Corenc,ITEC Boisfleury Europe (0381675P),3,0,1,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),77,12,43,5,32,5,13,2
Douai,Lycée Albert Chatelet (0590063Y),20,4,9,3,7,3,0,0
Dunkerque,Lycée Jean Bart (0590071G),12,3,4,0,3,0,3,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),24,6,13,3,10,2,2,0
Epinal,Lycée Claude Gellee (0880020U),6,1,1,1,1,1,1,1
Evry,Lycée Parc des Loges (0911251R),17,4,5,1,2,0,0,0
Fès,Etablissement Al Cachy (99695011),2,1,0,0,0,0,0,0
Fès,Institution Marie Curie (99926812),2,0,0,0,0,0,0,0
Fès,Lycée Moulay Idriss (99926711),11,4,0,0,0,0,0,0
Fès,Prépas Al Khayyam (99694011),4,0,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),23,3,9,1,6,1,5,0
Forbach,Lycée Jean Moulin (0570029X),12,1,2,0,1,0,0,0
Fort-De-France,Lycée Bellevue (9720003W),10,6,2,2,2,2,0,0
Grenoble,Lycée Champollion (0380027Y),49,8,26,3,24,3,11,2
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),6,2,2,0,0,0,0,0
Kenitra,Lycée Abdelmalek Essaâdi (99948211),2,1,0,0,0,0,0,0
Khouribga,Centre Ibn Abdoun (99699011),3,3,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),42,2,25,1,21,1,9,0
La Rochelle,Lycée Jean Dautet (0170028N),15,2,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),3,0,1,0,1,0,0,0
Laayoune,Lyssane Eddine Ibn El Khatib (99936811),1,1,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),20,6,7,3,4,1,2,0
Le Mans,Lycée Montesquieu (0720029R),13,1,5,1,4,1,2,0
Le Raincy,Lycée Albert Schweitzer (0930830X),39,8,16,4,13,4,4,1
Lens,Lycée Condorcet (0620108F),3,0,0,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),107,22,68,13,54,11,15,1
Limoges,Lycée Gay-Lussac (0870015U),19,7,4,0,2,0,1,0
Lorient,Lycée Dupuy De Lôme (0560025Y),8,1,5,1,4,1,0,0
Lyon,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
