ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée militaire (0131596P),3,1,1,0,1,0,0,0
Aix-En-Provence,Paul Cezanne (0130002G),30,6,21,4,19,3,2,0
Albi,Laperouse (0810006S),8,1,4,0,3,0,0,0
Amiens,Louis Thuillier (0800009A),13,3,7,1,5,1,3,1
Angers,Henri Bergson (0491966W),5,1,2,1,2,1,1,0
Annecy,Lycée Berthollet (0740003B),30,12,16,6,15,6,2,1
Antony,Sainte Marie (0920904H),13,1,3,0,3,0,1,0
Arras,Robespierre (0620006V),1,0,1,0,1,0,0,0
Avignon,St Joseph (0840072X),7,0,4,0,3,0,1,0
Balma,Saliège (0312408Z),53,8,31,3,22,1,5,0
Bayonne,Rene Cassin (0640010N),13,2,4,0,1,0,0,0
Belfort,Condorcet (0900002N),4,2,1,1,1,1,0,0
Besançon,Victor Hugo (0250007X),32,12,19,4,15,3,1,1
Bordeaux,Camille Jullian (0330023W),9,0,7,0,6,0,1,0
Bordeaux,Michel Montaigne (0330021U),35,7,24,6,23,6,6,2
Bourg-En-Bresse,Lycée Lalande (0010013J),10,2,7,1,6,0,0,0
Bourges,Alain-Fournier (0180005H),3,1,0,0,0,0,0,0
Brest,de Kerichen (0290007A),15,2,9,1,5,1,1,0
Brest,Sainte Anne (0290338K),1,1,1,1,1,1,0,0
Caen,Lycée VICTOR HUGO (0142059M),26,7,9,2,9,2,1,0
Chartres,Marceau (0280007F),18,6,8,2,6,1,1,0
Clermont-Ferrand,Blaise Pascal (0630018C),31,10,20,5,19,5,1,1
Compiègne,Pierre d'Ailly (0600014P),5,2,2,0,1,0,1,0
Corenc,ITEC Boisfleury Europe (0381675P),4,1,1,0,1,0,0,0
Dijon,Lycée Carnot (0210015C),22,7,7,1,7,1,1,0
Douai,Albert Chatelet (0590063Y),13,3,10,1,8,1,4,0
Dunkerque,Jean Bart (0590071G),5,4,1,1,1,1,0,0
Enghien-Les-Bains,Gustave Monod (0950644J),9,3,2,1,0,0,0,0
Evreux,Aristide Briand (0270016W),8,2,1,0,0,0,0,0
Fontainebleau,Francois Ier (0770927P),12,3,4,1,1,1,0,0
Fort-De-France,Bellevue (9720003W),1,0,1,0,1,0,1,0
Grenoble,Champollion (0380027Y),51,15,29,7,25,7,8,5
La Flèche,Prytanee National Militaire (0720896H),4,1,4,1,4,1,1,0
La Rochelle,Jean Dautet (0170028N),8,5,1,1,1,1,0,0
Le Havre,François 1er (0760052U),5,1,5,1,5,1,2,0
Le Mans,Montesquieu (0720029R),34,4,21,4,20,4,3,1
Le Raincy,Albert Schweitzer (0930830X),12,3,5,1,3,1,0,0
Lille,Faidherbe (0590119J),31,10,22,8,21,7,7,4
Limoges,Lycée Gay-Lussac (0870015U),31,9,13,3,11,2,3,0
Lorient,Dupuy De Lôme (0560025Y),5,0,2,0,2,0,1,0
Lyon,Aux Lazaristes (0690522T),32,3,26,3,25,2,6,2
Lyon,Jean Perrin (0690082P),6,0,2,0,2,0,0,0
Lyon,La Martiniere Monplaisir (0692866R),21,4,14,3,12,2,9,1
Lyon,Lycée du Parc (0690026D),112,34,89,28,86,28,27,13
Marseille,Thiers (0130040Y),73,20,43,10,39,10,12,3
Melun,Jacques Amyot (0770933W),6,1,2,0,2,0,0,0
Metz,Fabert (0570054Z),46,12,33,10,31,10,7,3
Montpellier,Joffre (0340038G),49,26,24,13,18,9,4,1
Mulhouse,Lyçée Albert Schweitzer (0680031P),16,5,2,0,2,0,1,0
Nancy,Henri Poincaré (0540038Y),82,28,42,16,35,13,9,4
Nantes,Lycée CLEMENCEAU (0440021J),51,19,27,10,25,10,3,1
Nantes,St Stanislas (0440163N),14,2,2,1,2,1,0,0
Neuilly-Sur-Seine,Louis Pasteur (0920142E),58,10,35,6,33,6,3,0
Nice,Massena (0060030A),31,10,27,9,27,9,7,3
Nimes,Alphonse DAUDET (0300021K),7,0,1,0,0,0,0,0
Orléans,Pothier (0450049J),31,11,17,7,15,6,0,0
Orléans,Saint Charles (0450110A),2,0,0,0,0,0,0,0
Orsay,Blaise Pascal (0910626L),21,8,12,6,11,5,2,2
Paris 3e,Turgot (0750647W),17,3,9,0,7,0,2,0
Paris 4e,Charlemagne (0750652B),55,21,36,14,27,10,4,2
Paris 5e,Henri IV (0750654D),38,8,33,8,31,8,3,2
Paris 5e,Lavoisier (0750656F),24,6,6,2,6,2,0,0
Paris 5e,Louis Le Grand (0750655E),114,37,99,28,85,27,12,4
Paris 6e,Fénelon (0750660K),31,10,25,8,22,8,2,0
Paris 6e,Saint-Louis (0750658H),156,64,127,51,110,45,22,12
Paris 6e,Stanislas (0753840S),33,6,28,4,26,4,7,1
Paris 8e,Chaptal (0750663N),53,18,36,10,31,10,8,3
Paris 8e,Fénelon Sainte-Marie (0753873C),31,8,16,4,14,4,4,1
Paris 9e,Condorcet (0750667T),20,2,10,1,9,1,2,1
Paris 9e,Jacques Decour (0750668U),38,11,27,5,24,4,6,0
PARIS 04,IPESUP (0753144K),14,2,13,1,13,1,5,0
PARIS 06,E.S.M.E.SUDRIA (05000601),1,0,0,0,0,0,0,0
Paris 13e,Ecole Nationale Chimie Physique Biologie (0750685M),14,4,10,4,9,4,2,0
PARIS 15,URANIE (9750011N),19,5,9,2,5,2,1,1
Paris 15e,Buffon (0750693W),26,6,20,5,15,5,2,0
Paris 15e,Cours Ourania (0753149R),14,3,12,3,10,3,5,1
Paris 16e,Janson De Sailly (0750699C),107,29,70,17,60,15,9,1
Paris 17e,Carnot (0750704H),24,7,11,3,7,3,2,0
Paris 17e,Honoré De Balzac (0750705J),4,0,2,0,0,0,0,0
