ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),24,8,22,8,18,7,6,4
Agadir,Etablissement Socrate (99698011),6,2,2,1,0,0,0,0
Agadir,Groupe scolaire Al Qalam (99693001),23,11,10,5,4,3,0,0
Agadir,Lycée Reda Slaoui (99926811),32,12,16,7,3,0,1,0
Agadir,Université Ibn Zohr (U999902),1,1,0,0,0,0,0,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),33,9,20,4,17,4,3,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),33,6,31,6,25,5,17,3
Amiens,Lycée Louis Thuillier (0800009A),60,8,44,8,34,5,12,1
Angers,Lycée Henri Bergson (0491966W),25,5,24,5,19,4,12,1
Angoulême Cedex,Lycée Guez De Balzac (0160002R),19,3,12,2,11,2,1,0
Annecy,Lycée Berthollet (0740003B),52,11,47,10,37,8,15,3
Antony,Lycée Sainte Marie (0920904H),23,2,19,2,17,2,2,1
Arras,Lycée Robespierre (0620006V),13,1,6,0,5,0,2,0
Autun,Lycée Militaire National (0711064W),20,1,10,1,6,0,5,0
Beni-Mellal,DAY PREPAS (L0038),8,4,3,2,1,1,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),10,4,4,2,3,1,1,1
Besançon,Lycée Victor Hugo (0250007X),72,15,60,10,53,10,22,3
Bizerte,IPEIB (16200011),1,0,0,0,0,0,0,0
Blois Cedex,Lycée Dessaignes (0410002E),17,9,9,3,8,3,5,2
Bordeaux Cedex,Lycée Camille Jullian (0330023W),36,12,32,10,20,7,12,4
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),96,23,86,22,71,18,25,6
Boulogne-Sur-Mer,Lycée Mariette (0622949U),27,13,6,3,4,2,1,1
Bourg-En-Bresse,Lycée Lalande (0010013J),25,6,8,0,6,0,1,0
Bourges,Lycée Alain-Fournier (0180005H),15,5,8,0,6,0,2,0
Brest,Lycée Naval (0290063L),25,5,16,5,12,4,3,2
Brest,Lycée Sainte Anne (0290338K),21,7,11,4,8,4,5,2
Brest Cedex 2,Lycée de Kerichen (0290007A),65,12,54,7,39,6,13,1
Caen,Lycée Malherbe (0140013N),90,21,71,16,57,14,25,5
