ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),10,1,9,1,9,1,0,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),57,24,50,22,47,21,17,6
Albi,Lycée Laperouse (0810006S),18,5,17,4,16,3,5,1
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),30,13,27,13,19,9,10,3
Angers Cedex 01,Lycée Henri Bergson (0491966W),11,2,11,2,8,1,3,1
Annecy Cedex,Lycée Berthollet (0740003B),28,16,28,16,22,10,6,3
Annonay,Lycée Saint Denis (0071126L),5,2,5,2,5,2,3,1
Antony,Lycée Sainte Marie (0920904H),19,4,16,4,14,3,8,2
Arras,Lycée Robespierre (0620006V),12,7,8,5,5,3,2,1
Avignon,Lycée Saint Joseph (0840072X),24,8,22,7,17,6,10,4
Balma,Lycée Saliège (0312408Z),46,16,40,14,39,14,12,4
Bayonne,Lycée René Cassin (0640010N),27,7,26,7,25,7,6,3
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),22,8,18,8,14,6,9,2
Belfort,Lycée Condorcet (0900002N),9,1,7,0,7,0,2,0
Besançon,Lycée Victor Hugo (0250007X),23,9,18,7,15,5,7,4
Bordeaux Cedex,Lycée Camille Jullian (0330023W),27,9,24,8,24,8,6,1
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),7,2,6,2,6,2,3,0
Bourg-En-Bresse,Lycée Lalande (0010013J),12,3,11,3,9,3,5,1
Bourges,Lycée Alain-Fournier (0180005H),6,2,3,0,3,0,1,0
Brest,Lycée Sainte Anne (0290338K),13,5,10,4,8,2,6,2
Brest Cedex 2,Lycée de Kerichen (0290007A),36,20,34,19,30,16,8,3
Caen,Lycée Privé Sainte-Marie (0141164P),10,4,8,3,7,2,6,2
Caen,Lycée Victor Hugo (0142059M),43,15,38,14,35,14,11,6
Chartres,Lycée Marceau (0280007F),25,8,24,8,22,8,7,2
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),36,13,33,13,28,13,8,4
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),21,6,19,6,11,3,5,1
Dijon,Lycée Carnot (0210015C),27,9,27,9,27,9,14,5
Douai,Lycée Albert Chatelet (0590063Y),29,11,27,10,24,10,10,7
Dunkerque Cedex,Lycée Jean Bart (0590071G),20,7,20,7,18,6,12,6
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),15,7,14,7,12,6,5,3
Epinay-Sur-Seine,Lycée Jacques Feyder (0930120A),1,0,1,0,1,0,0,0
Evreux,Lycée Aristide Briand (0270016W),22,8,16,7,14,6,5,3
Fontainebleau,Lycée François 1er (0770927P),23,12,22,12,17,10,7,4
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),19,8,14,7,12,5,8,4
Grenoble Cedex 1,Lycée Champollion (0380027Y),28,11,22,8,20,7,2,1
La Flèche Cedex,Prytanée National Militaire (0720896H),10,0,8,0,6,0,2,0
La Mulatière,Lycée Assomption Bellevue (0690539L),23,9,19,7,15,5,4,2
La Rochelle,Lycée Jean Dautet (0170028N),13,6,12,5,10,5,4,3
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),8,1,5,0,5,0,1,0
Le Havre,Lycée François 1er (0760052U),11,4,11,4,7,3,1,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),23,5,21,5,18,5,9,3
Le Raincy,Lycée Albert Schweitzer (0930830X),15,7,13,5,9,3,2,1
Lille,Lycée Catholique Saint Pierre (0593117T),2,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),42,19,32,16,29,15,8,3
Limoges Cedex,Lycée Gay-Lussac (0870015U),21,10,21,10,16,8,4,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),20,14,19,14,17,13,3,3
Lyon,Lycée aux Lazaristes (0690522T),14,5,9,3,9,3,0,0
Lyon,Lycée Jean Perrin (0690082P),25,7,23,7,20,4,9,2
Lyon,Lycée La Martinière Monplaisir (0692866R),23,15,20,14,20,14,3,3
Lyon Cedex 06,Lycée du Parc (0690026D),38,12,22,9,21,9,3,1
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,1,0,0,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),41,12,34,11,33,11,7,2
Melun Cedex,Lycée Jacques Amyot (0770933W),30,17,28,16,27,15,8,4
Metz Cedex 1,Lycée Fabert (0570054Z),32,8,21,7,21,7,5,1
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),13,5,13,5,13,5,8,2
Montpellier Cedex 2,Lycée Joffre (0340038G),46,22,42,21,42,21,9,2
Mulhouse,Lycée Albert Schweitzer (0680031P),13,7,13,7,12,6,4,2
Nancy Cedex,Lycée Henri Poincaré (0540038Y),37,23,34,21,31,19,3,1
Nantes,Lycée Saint Stanislas (0440163N),19,9,19,9,16,8,2,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),35,14,27,12,23,10,2,1
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),34,14,31,13,31,13,8,5
Nice Cedex 1,Lycée Massena (0060030A),47,12,38,11,33,10,8,2
Nimes Cedex,Lycée Alphonse Daudet (0300021K),24,14,23,14,20,14,11,7
Orléans Cedex 1,Lycée Pothier (0450049J),37,11,32,8,27,6,6,1
Orsay,Lycée Blaise Pascal (0910626L),16,7,14,6,14,6,2,1
