ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),7,1,5,0,5,0,1,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),32,11,17,4,11,1,2,0
Albi,Lycée Laperouse (0810006S),15,7,0,0,0,0,0,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,6,6,4,6,4,3,1
Angers Cedex 01,Lycée Henri Bergson (0491966W),12,2,4,0,3,0,3,0
Annecy Cedex,Lycée Berthollet (0740003B),53,16,29,8,19,4,5,1
Annonay,Lycée Saint Denis (0071126L),4,2,2,0,1,0,1,0
Antony,Lycée Sainte Marie (0920904H),22,4,15,3,12,2,5,1
Arras,Lycée Robespierre (0620006V),10,5,2,0,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),17,6,6,2,2,2,1,1
Balma,Lycée Saliège (0312408Z),70,21,42,11,24,5,4,1
Bayonne,Lycée René Cassin (0640010N),22,5,12,4,6,2,0,0
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),14,4,5,2,3,0,0,0
Belfort,Lycée Condorcet (0900002N),12,1,2,0,2,0,1,0
Besançon,Lycée Victor Hugo (0250007X),28,8,16,3,14,3,4,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),36,12,20,3,12,1,3,1
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),75,26,71,25,65,23,14,6
Bourg-En-Bresse,Lycée Lalande (0010013J),15,4,7,2,4,1,1,0
Bourges,Lycée Alain-Fournier (0180005H),6,2,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),7,4,1,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),58,21,36,12,25,10,12,5
Caen,Lycée Privé Sainte-Marie (0141164P),5,2,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),40,11,18,5,14,5,4,1
Chartres,Lycée Marceau (0280007F),22,7,12,5,9,4,1,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),54,13,33,6,29,6,9,3
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),9,4,3,1,1,0,0,0
Dijon,Lycée Carnot (0210015C),53,25,30,12,24,10,11,4
Douai,Lycée Albert Chatelet (0590063Y),19,8,9,2,4,1,2,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),8,3,2,1,2,1,1,1
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),6,4,2,2,2,2,0,0
Evreux,Lycée Aristide Briand (0270016W),9,4,4,3,3,3,0,0
Fontainebleau,Lycée François 1er (0770927P),14,2,4,0,4,0,3,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),6,3,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),67,19,49,13,38,8,8,1
La Flèche Cedex,Prytanée National Militaire (0720896H),12,1,4,0,3,0,0,0
La Mulatière,Lycée Assomption Bellevue (0690539L),8,2,3,0,1,0,1,0
La Rochelle,Lycée Jean Dautet (0170028N),7,3,4,2,3,2,1,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),4,1,0,0,0,0,0,0
Le Havre Cedex,Lycée François 1er (0760052U),6,3,3,1,3,1,3,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),39,14,24,7,15,5,7,2
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),9,2,5,1,3,1,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),15,4,3,0,3,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),67,20,53,14,46,12,19,6
Limoges Cedex,Lycée Gay-Lussac (0870015U),30,10,20,4,15,2,3,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),22,9,14,6,10,5,6,3
Lyon,Lycée aux Lazaristes (0690522T),38,14,33,12,30,11,11,7
Lyon,Lycée Jean Perrin (0690082P),23,9,10,2,7,1,2,0
Lyon,Lycée La Martinière Monplaisir (0692866R),54,16,36,8,26,5,5,1
Lyon Cedex 06,Lycée du Parc (0690026D),121,43,107,38,93,32,24,8
Marseille Cedex 1,Lycée Thiers (0130040Y),78,30,60,21,50,17,11,4
Melun Cedex,Lycée Jacques Amyot (0770933W),21,7,9,2,7,1,3,1
Metz Cedex 1,Lycée Fabert (0570054Z),40,14,24,7,21,6,4,1
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),18,6,6,0,5,0,2,0
Montpellier Cedex 2,Lycée Joffre (0340038G),49,18,33,13,21,8,3,1
Mulhouse,Lycée Albert Schweitzer (0680031P),12,6,6,4,4,2,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),61,12,40,10,31,8,8,2
Nantes,Lycée Saint Stanislas (0440163N),11,3,1,0,1,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),56,18,43,12,36,12,11,5
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),81,23,80,22,72,20,16,5
Nice Cedex 1,Lycée Massena (0060030A),72,25,48,16,41,14,11,4
Nimes Cedex,Lycée Alphonse Daudet (0300021K),25,14,1,1,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),39,12,22,7,20,6,5,2
Orsay,Lycée Blaise Pascal (0910626L),32,13,22,10,18,8,6,3
Paris 4e,Lycée Charlemagne (0750652B),69,27,51,18,36,14,10,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,9,34,9,31,9,8,5
Paris Cedex 03,Lycée Turgot (0750647W),37,13,4,1,1,1,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),40,11,37,11,32,10,6,3
Paris Cedex 05,Lycée Louis Le Grand (0750655E),109,38,99,34,92,32,12,6
Paris Cedex 06,Lycée Saint-Louis (0750658H),178,84,149,68,123,54,32,16
Paris Cedex 06,Lycée Stanislas (0753840S),96,27,92,26,85,26,20,7
Paris Cedex 09,Lycée Jacques Decour (0750668U),36,15,25,8,16,6,6,3
Paris Cedex 16,Lycée Janson de Sailly (0750699C),128,37,112,33,74,18,18,3
Paris Cedex 17,Lycée Honoré De Balzac (0750705J),25,10,7,2,6,2,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),26,11,6,1,4,0,2,0
Paris 15e,Lycée Buffon (0750693W),38,8,22,3,18,2,6,2
Paris 17e,Lycée Carnot (0750704H),22,7,12,5,8,2,0,0
Paris 4e,IPESUP (0753144K),11,3,10,3,9,3,3,2
Paris 5e,Lycée Lavoisier (0750656F),34,13,19,6,8,2,2,1
Paris 6e,Lycée Fénelon (0750660K),35,10,26,8,20,6,3,1
Paris 8e,Lycée Chaptal (0750663N),70,24,54,18,49,16,16,7
Paris 9e,Lycée Condorcet (0750667T),34,11,23,8,12,5,3,2
Pau Cedex,Lycée Louis Barthou (0640055M),47,18,21,8,11,2,5,1
Périgueux Cedex,Lycée Bertran de Born (0240024W),26,9,4,1,1,0,1,0
Perpignan,Lycée François Arago (0660010C),15,1,4,0,3,0,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),17,9,7,4,6,4,1,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),44,16,23,7,13,3,3,1
Provins Cedex,Internat d'Excellence de Sourdun (0772737G),1,0,1,0,0,0,0,0
Quimper,Lycée Auguste Brizeux (0290069T),12,2,6,2,4,2,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),52,17,21,9,13,4,6,2
Rennes,Lycée privé Assomption (0350778F),12,3,4,1,2,1,1,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),69,18,38,8,27,6,8,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),78,22,43,11,35,10,9,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),6,1,2,0,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),15,8,3,2,3,2,1,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),59,28,33,13,22,9,9,4
