ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),45,6,34,4,33,4,2,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),23,5,14,2,10,1,0,0
Angers Cedex 01,Lycée Chevrollier (0490003M),26,3,22,2,22,2,1,0
Armentières,Lycée Gustave Eiffel (0590011S),27,3,16,2,14,2,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),15,5,3,0,2,0,1,0
Avignon,Lycée Philippe de Girard (0840005Z),25,3,9,1,8,1,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),16,2,1,0,1,0,1,0
Belfort,Lycée Raoul Follereau (0900004R),36,4,20,4,20,4,2,1
Besançon,Lycée Jules Haag (0250011B),18,4,7,1,6,1,1,0
Bordeaux,Lycée Gustave Eiffel (0330028B),93,11,63,3,60,3,6,0
Brest,Lycée La Croix Rouge (0290335G),31,4,16,2,14,2,4,1
Brest,Lycée Vauban (0290012F),23,2,11,2,11,2,2,0
Cachan,Lycée Gustave Eiffel (0940111K),30,4,23,3,23,3,3,0
Caen,Lycée Jules Dumont d'Urville (0142131R),24,0,7,0,7,0,0,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),12,1,6,1,5,1,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),28,4,13,3,11,2,4,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),16,2,3,0,3,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),23,5,12,2,7,1,2,0
Clichy,Lycée Newton-Enrea (0920136Y),30,6,4,1,4,1,0,0
Cluny,Lycée La Prat's (0710023P),28,6,19,4,16,3,1,0
Dijon,Lycée Gustave Eiffel (0211033J),46,10,25,5,22,4,3,1
Dunkerque,Lycée De L'Europe (0590072H),13,0,5,0,5,0,1,0
Grenoble,Lycée Vaucanson (0380033E),91,14,38,2,34,1,6,0
Le Havre,Lycée Robert Schuman (0760058A),13,2,8,2,5,1,3,1
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),32,3,23,1,22,1,4,0
Lille,Lycée César Baggio (0590121L),52,3,13,0,11,0,1,0
Limoges,Lycée Turgot (0870056N),32,3,22,2,19,2,2,0
Lyon,Lycée aux Lazaristes (0690522T),2,1,2,1,1,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),95,14,72,7,68,6,12,1
Marseille,Lycée Jean Perrin (0130053M),76,11,50,6,47,6,3,1
Massy,Lycée Parc de Vilgenis (0910727W),25,4,7,0,6,0,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),20,3,2,2,2,2,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),23,2,12,1,9,0,1,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),22,3,14,3,14,3,0,0
Montpellier,Lycée Jean Mermoz (0340042L),43,9,32,5,28,4,3,1
Nabeul,IPEIN (99950811),1,1,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),24,4,16,2,15,2,3,0
Nantes,Lycée Eugène Livet (0440029T),76,7,54,3,50,2,5,0
Nevers,Lycée Jules Renard (0580031U),16,3,11,3,11,3,4,1
Nice,Lycée Les Eucalyptus (0060075Z),53,4,32,2,29,2,1,0
Nimes,Lycée Dhuoda (0300026R),38,7,14,2,13,2,4,1
Nogent Sur Oise,Lycée Marie Curie (0600020W),42,4,37,2,37,2,5,0
Nouméa,Lycée Jules Garnier (9830003L),19,6,16,4,15,4,2,1
Orléans,Lycée Benjamin Franklin (0450051L),30,6,15,1,15,1,2,0
Paris,Lycée Raspail (0750691U),82,13,42,6,42,6,1,1
Paris,Lycée Voltaire (0750675B),37,5,12,1,10,1,2,0
Paris 11e,Lycée Dorian (0750676C),27,3,21,1,19,1,2,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),20,3,19,3,19,3,0,0
Paris 8e,Lycée Chaptal (0750663N),42,7,40,6,39,5,4,0
Poitiers,Lycée Louis Armand (0860037Y),24,5,6,0,3,0,0,0
Pringy,Lycée Louis Lachenal (0740006E),32,3,22,3,21,2,4,0
Reims,Lycée F. Roosevelt (0510034K),30,1,15,0,14,0,2,0
Rennes,Lycée Joliot-Curie (0350029S),42,3,38,2,37,2,8,0
Rouen,Lycée Blaise Pascal (0760095R),31,3,9,0,7,0,3,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),26,3,16,0,15,0,2,0
