ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),28,2,4,1,2,0,0,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),22,9,4,2,3,2,1,1
Angers,Lycée Chevrollier (0490003M),30,0,8,0,7,0,2,0
Argonay,Lycée Louis Lachenal (0740006E),14,0,3,0,2,0,1,0
Armentières,Lycée Gustave Eiffel (0590011S),26,1,4,0,4,0,2,0
Aubervilliers,Lycée Le Corbusier (0930117X),14,1,0,0,0,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),9,1,1,0,1,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),19,2,3,0,2,0,0,0
Besançon,Lycée Jules Haag (0250011B),16,0,2,0,2,0,2,0
Bordeaux,Lycée Gustave Eiffel (0330028B),70,7,11,1,9,1,4,1
Brest,Lycée La Croix Rouge (0290335G),15,0,1,0,0,0,0,0
Brest,Lycée Vauban (0290012F),17,1,5,0,3,0,2,0
Cachan,Lycée Gustave Eiffel (0940111K),32,2,8,1,7,1,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),9,0,2,0,2,0,1,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),5,0,1,0,1,0,0,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),10,2,2,2,2,2,1,1
Champagne-Sur-Seine,Lycée La Fayette (0770920G),6,0,1,0,1,0,1,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),12,0,3,0,1,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),5,0,1,0,1,0,0,0
Cluny,Lycée La Prat's (0710023P),13,2,1,0,1,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),27,1,1,0,1,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),9,1,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),43,4,17,1,16,1,6,0
Le Havre,Lycée Robert Schuman (0760058A),8,0,0,0,0,0,0,0
Le Mans,Lycée Gabriel Touchard (0720033V),24,4,5,1,5,1,3,1
Les Abymes,Lycée Charles Coeffin (9710004C),11,3,1,1,0,0,0,0
Lille,Lycée César Baggio (0590121L),29,0,6,0,5,0,0,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),26,3,9,2,8,2,2,0
Lyon,Lycée La Martinière Monplaisir (0692866R),39,4,14,0,13,0,4,0
Marseille,Lycée Jean Perrin (0130053M),58,9,12,2,10,1,2,1
Massy,Lycée Parc de Vilgenis (0910727W),20,2,0,0,0,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),3,0,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),11,0,3,0,1,0,0,0
Montluçon,Lycée Paul Constans (0030026M),7,1,0,0,0,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),33,6,7,0,7,0,3,0
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),17,2,7,1,6,1,2,0
Nantes,Lycée Eugène Livet (0440029T),71,10,10,2,8,1,4,0
Nevers,Lycée Jules Renard (0580031U),12,1,3,0,2,0,2,0
Nice,Lycée Les Eucalyptus (0060075Z),35,7,2,0,2,0,0,0
Nimes,Lycée Dhuoda (0300026R),14,2,0,0,0,0,0,0
Nogent sur Oise,Lycée Marie Curie (0600020W),33,7,12,1,12,1,4,1
Nouméa,Lycée Jules Garnier (9830003L),9,2,7,1,7,1,7,1
Orléans,Lycée Benjamin Franklin (0450051L),17,2,0,0,0,0,0,0
Paris,Lycée Raspail (0750691U),58,5,5,0,4,0,3,0
Paris,Lycée Voltaire (0750675B),24,5,2,0,1,0,1,0
Paris 8e,Lycée Chaptal (0750663N),25,2,7,0,7,0,1,0
Paris 11e,Lycée Dorian (0750676C),18,1,1,0,1,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),43,5,26,3,26,3,12,2
Poitiers,Lycée Louis Armand (0860037Y),13,2,1,0,1,0,0,0
Reims,Lycée F. Roosevelt (0510034K),6,0,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),35,5,12,1,11,1,2,0
Rouen,Lycée Blaise Pascal (0760095R),19,0,1,0,1,0,0,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),7,2,0,0,0,0,0,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),12,1,0,0,0,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),24,2,2,0,2,0,0,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),8,2,1,1,1,1,1,1
Strasbourg,Lycée Louis Couffignal (0670085D),22,2,1,0,1,0,1,0
Tarbes,Lycée Jean Dupuy (0650027B),10,0,0,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),8,2,0,0,0,0,0,0
Toulon,Lycée Rouvière (0830056K),22,3,3,0,2,0,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),23,7,7,2,7,2,2,1
Tours,Lycée J. de Vaucanson (0371418R),9,1,4,1,3,0,1,0
Valenciennes,Lycée Du Hainaut (0590223X),7,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),25,2,1,0,1,0,1,0
Versailles,Lycée Jules Ferry (0782565P),66,6,11,1,8,1,2,1
Voiron,Lycée Ferdinand Buisson (0380092U),17,1,4,0,4,0,2,0
