ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),24,5,22,3,12,3,5,1
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),82,26,81,26,67,20,37,10
Albi,Lycée Laperouse (0810006S),19,14,15,12,13,10,8,5
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),48,12,33,8,26,6,17,4
Angers Cedex 01,Lycée Henri Bergson (0491966W),28,8,20,5,15,3,7,2
Annecy Cedes,Lycée Berthollet (0740003B),51,16,39,13,33,11,13,4
Annonay,Lycée Saint Denis (0071126L),3,0,3,0,3,0,3,0
Antony,Lycée Sainte Marie (0920904H),24,4,19,3,16,3,5,2
Arras,Lycée Robespierre (0620006V),18,8,10,3,6,1,2,0
Avignon,Lycée Saint Joseph (0840072X),28,12,18,6,15,5,6,0
Balma,Lycée Saliège (0312408Z),74,20,68,17,60,14,22,6
Bayonne,Lycée René Cassin (0640010N),41,13,33,9,27,8,17,5
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),16,3,7,1,6,1,2,1
Belfort,Lycée Condorcet (0900002N),21,8,16,5,12,4,5,2
Besançon,Lycée Victor Hugo (0250007X),51,12,41,9,33,8,19,4
Bizerte,IPEIB (16200011),1,1,0,0,0,0,0,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),36,12,35,12,30,10,14,4
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),67,19,66,19,51,17,11,3
Bourg-En-Bresse,Lycée Lalande (0010013J),22,4,15,3,9,3,8,3
Bourges,Lycée Alain-Fournier (0180005H),15,4,4,1,4,1,1,0
Brest,Lycée Sainte Anne (0290338K),18,6,12,4,5,2,3,2
Brest Cedex 2,Lycée de Kerichen (0290007A),60,23,53,22,45,18,11,3
Caen,Lycée Privé Sainte-Marie (0141164P),17,2,7,1,4,0,2,0
Caen,Lycée Victor Hugo (0142059M),57,20,44,12,40,11,19,3
Chartres,Lycée Marceau (0280007F),26,3,16,2,15,2,5,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),63,19,59,17,54,15,23,9
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),21,8,13,6,10,4,4,1
Dijon,Lycée Carnot (0210015C),74,35,57,30,49,27,25,14
Douai,Lycée Albert Chatelet (0590063Y),29,11,19,9,14,8,8,5
Dunkerque Cedex,Lycée Jean Bart (0590071G),19,8,12,5,4,1,2,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),14,7,9,4,6,4,2,1
