ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 9e,Lycée Condorcet (0750667T),18,6,17,5,16,4,5,1
Pau Cedex,Lycée Louis Barthou (0640055M),50,25,47,24,40,22,16,7
Périgueux Cedex,Lycée Bertran de Born (0240024W),30,9,25,8,21,7,4,0
Perpignan,Lycée François Arago (0660010C),37,17,32,14,31,13,17,9
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),22,13,19,12,17,12,8,7
Poitiers Cedex,Lycée Camille Guérin (0860035W),18,12,12,7,10,7,8,6
Quimper,Lycée Auguste Brizeux (0290069T),14,5,11,4,9,4,5,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),36,14,31,11,25,8,10,3
Rennes,Lycée privé Assomption (0350778F),31,9,30,9,28,9,13,5
Rennes Cedex 7,Lycée Chateaubriand (0350710G),24,8,16,8,16,8,2,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),33,9,27,9,27,9,5,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),17,8,17,8,16,8,4,3
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),20,7,18,5,18,5,11,3
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),40,13,32,13,21,9,3,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),29,16,29,16,27,14,4,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),5,1,3,1,2,1,1,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),43,13,40,11,38,11,6,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),21,7,17,5,16,4,6,2
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),17,3,13,2,10,1,5,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),28,7,22,5,18,4,10,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),15,7,9,4,8,4,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),33,19,29,19,29,19,10,8
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),40,15,40,15,32,13,17,7
Strasbourg Cedex,Lycée Kleber (0670080Y),33,17,26,13,21,13,3,2
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),26,9,20,7,16,6,9,3
Toulon Cedex,Lycée Dumont D'Urville (0830053G),31,12,27,12,19,6,9,3
Toulouse,Lycée Bellevue (0310038Y),12,4,11,4,11,4,2,0
Toulouse,Lycée Déodat de Séverac (0310044E),37,16,35,16,33,16,10,4
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),21,6,16,4,15,4,3,0
Tours Cedex 1,Lycée Descartes (0370035M),39,17,38,17,35,16,10,5
Troyes,Lycée Chrestien De Troyes (0100022V),20,5,17,4,10,2,6,1
Tulle,Lycée Edmond Perrier (0190032G),13,3,13,3,13,3,6,0
Valence Cedex,Lycée Camille Vernet (0260035X),11,7,10,6,9,5,3,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),43,11,38,10,32,9,13,4
Vanves Cedex,Lycée Michelet (0920149M),18,8,15,7,15,7,1,1
Versailles Cedex,Lycée Hoche (0782562L),24,6,18,6,18,6,3,1
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),8,3,5,3,5,3,4,2
