ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),9,4,3,0,1,0,1,0
Aix-En-Provence,Lycée Militaire (0131596P),39,9,27,4,22,3,14,2
Aix-En-Provence,Lycée Vauvenargues (0130003H),38,12,33,9,30,8,13,4
Ajaccio,Lycée Laetitia Bonaparte (6200002H),11,2,8,1,5,0,2,0
Albi,Lycée Laperouse (0810006S),19,6,12,3,8,2,4,0
AMIENS,Lycée Louis Thuillier (0800009A),27,6,9,1,7,1,2,0
Angers,Lycée Henri Bergson (0491966W),35,6,26,5,20,5,14,4
Angers,Lycée Saint-Martin (0490824E),21,3,12,1,5,0,1,0
Annecy,Lycée Berthollet (0740003B),28,3,27,3,22,2,4,1
Argenteuil,Lycée Jean Jaurès (0950641F),7,1,0,0,0,0,0,0
Arras,Lycée Robespierre (0620006V),22,5,13,0,6,0,2,0
Auxerre,Lycée Jacques Amyot (0890003V),20,7,11,4,6,4,1,0
Avignon,Lycée Frédéric Mistral (0840003X),49,14,28,9,19,8,6,1
Balma,Lycée Saliège (0312408Z),44,8,40,8,34,7,12,4
Belfort,Lycée Condorcet (0900002N),20,1,17,1,12,1,7,1
BESANCON,Lycée Victor Hugo (0250007X),39,4,36,4,33,4,20,2
Bordeaux,Lycée Gustave Eiffel (0330028B),81,22,67,15,61,15,25,7
Bordeaux,Lycée Michel Montaigne (0330021U),69,17,67,16,62,16,24,10
Brest,Lycée Naval (0290063L),24,3,21,2,17,2,7,0
Brest,Lycée Sainte Anne (0290338K),19,3,9,0,8,0,6,0
Brest,Lycée Vauban (0290012F),45,11,35,5,32,5,17,4
Caen,Lycée Victor Hugo (0142059M),47,8,28,4,23,3,11,1
Cannes,Lycée Stanislas (0060673Z),23,7,20,6,17,4,6,3
Casablanca,Etablissement El Bilia (99696011),12,5,4,2,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),44,15,4,0,2,0,2,0
Casablanca,Lycée Mohamed V (99926411),25,9,1,1,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),37,10,19,5,14,4,5,2
Champagne-Sur-Seine,Lycée La Fayette (0770920G),21,5,14,2,14,2,8,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),44,11,38,11,35,11,4,1
Clermont-Ferrand,Lycée La Fayette (0630021F),44,11,38,9,31,7,9,3
Dijon,Lycée Carnot (0210015C),29,6,26,5,26,5,13,3
Dijon,Lycée Gustave Eiffel (0211033J),41,10,29,8,25,6,12,3
Douai,Lycée Albert Chatelet (0590063Y),47,7,43,6,38,5,12,1
Dunkerque,Lycée Jean Bart (0590071G),25,4,17,2,11,1,6,0
EPINAY-SUR-SEINE,Lycée Jacques Feyder (0930120A),1,0,1,0,1,0,0,0
Evreux,Lycée Aristide Briand (0270016W),44,9,27,8,18,5,4,1
Fès,Lycée Moulay Idriss (99926711),18,9,3,0,1,0,0,0
Fontainebleau,Lycée François 1er (0770927P),26,5,17,2,9,2,6,2
Fort-De-France,Lycée Bellevue (9720003W),35,17,19,12,13,6,8,3
Grenoble,Lycée Champollion (0380027Y),94,17,86,16,76,15,29,4
La Flèche,Prytanée National Militaire (0720896H),34,4,31,3,21,3,10,1
La Rochelle,Lycée Jean Dautet (0170028N),32,7,18,4,16,4,7,2
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),3,0,0,0,0,0,0,0
Le Mans,Lycée Montesquieu (0720029R),35,7,21,3,20,3,5,0
Le Raincy,Lycée Albert Schweitzer (0930830X),33,8,16,4,13,3,4,1
Lens,Lycée Condorcet (0620108F),10,3,3,1,3,1,1,0
Lille,Lycée César Baggio (0590121L),55,8,25,2,15,2,8,1
Lille,Lycée Faidherbe (0590119J),38,12,37,12,30,11,7,3
Limoges,Lycée Gay-Lussac (0870015U),37,10,26,6,21,4,10,2
Lorient,Lycée Dupuy De Lôme (0560025Y),34,5,22,3,21,3,9,2
Lyon,Lycée aux Lazaristes (0690522T),28,12,25,10,20,9,3,2
Lyon,Lycée du Parc (0690026D),22,2,21,2,18,1,1,0
Lyon,Lycée Jean Perrin (0690082P),41,11,37,11,33,8,12,3
Lyon,Lycée La Martinière Monplaisir (0692866R),86,20,75,20,71,19,32,7
Marrakech,CPGE privée Koutoubia-Prépas (99697011),3,0,0,0,0,0,0,0
Marrakech,Lycée Ibnou Taimiya (99926511),13,3,3,0,0,0,0,0
Marseille,Lycée Jean Perrin (0130053M),46,13,42,13,37,12,14,5
Marseille,Lycée Thiers (0130040Y),34,6,33,6,31,5,7,1
Meaux,Lycée Henri Moissan (0770930T),28,6,14,5,7,2,2,0
Metz,Lycée Fabert (0570054Z),41,3,38,2,35,2,10,2
Metz,Lycée Louis De Cormontaigne (0573227Y),15,1,11,1,11,1,7,1
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montpellier,Lycée Joffre (0340038G),66,13,56,10,43,9,15,2
Mulhouse,Lycée Albert Schweitzer (0680031P),38,5,33,3,29,2,14,1
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),75,15,62,12,49,10,23,4
Nancy,Lycée Henri Poincaré (0540038Y),20,4,16,2,14,2,6,0
Nantes,Lycée Clémenceau (0440021J),93,31,90,29,81,25,28,9
Nantes,Lycée Saint Stanislas (0440163N),41,9,28,6,23,5,6,1
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),43,8,41,8,35,7,7,1
Nice,Lycée Les Eucalyptus (0060075Z),33,6,15,2,11,2,1,1
Nice,Lycée Massena (0060030A),50,8,44,6,38,6,7,1
Nimes,Lycée Alphonse Daudet (0300021K),48,16,27,7,20,5,9,1
Nouméa,Lycée Jules Garnier (9830003L),10,3,10,3,9,3,5,2
Ollioules,Lycée Saint Joseph (0830098F),3,1,1,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),86,19,65,14,57,12,22,7
Orsay,Lycée Blaise Pascal (0910626L),44,8,42,8,35,7,9,1
Paris,Lycée Jacques Decour (0750668U),80,12,64,9,52,8,14,1
Paris,Lycée Paul Valery (0750679F),45,13,26,6,19,3,6,1
Paris,Lycée Raspail (0750691U),31,7,25,7,22,5,6,0
Paris,Lycée Stanislas (0753840S),84,14,79,14,55,10,7,2
Paris 5e,Lycée Louis Le Grand (0750655E),38,5,31,4,11,0,0,0
Paris 6e,Lycée Saint-Louis (0750658H),192,48,179,47,151,38,22,4
Paris 8e,Lycée Chaptal (0750663N),95,18,93,18,81,17,25,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),45,12,44,12,37,12,2,0
Paris 9e,Lycée Condorcet (0750667T),22,5,19,4,16,4,1,0
Paris 13e,ENCPB (0750685M),48,12,29,6,21,4,8,0
Paris 15e,Lycée Buffon (0750693W),36,8,23,5,15,2,2,0
Paris 16e,Lycée Claude Bernard (0750698B),77,23,49,21,40,16,15,9
Paris 16e,Lycée Janson de Sailly (0750699C),89,24,85,24,72,18,17,4
Paris 16e,Lycée Jean-Baptiste Say (0750700D),47,9,43,9,38,9,3,1
Pau,Lycée Louis Barthou (0640055M),41,8,30,7,27,5,15,4
Perpignan,Lycée François Arago (0660010C),44,12,37,10,31,10,6,2
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),22,6,9,2,7,2,0,0
Poitiers,Lycée Camille Guérin (0860035W),35,8,29,5,24,4,8,1
Quimper,Lycée Auguste Brizeux (0290069T),35,9,19,5,14,2,7,2
Rabat,Lycée Ibn Al Ghazi (99951011),34,11,10,2,4,1,0,0
Rabat,Lycée Moulay Youssef (99926611),30,5,7,1,2,0,1,0
Reims,Lycée F. Roosevelt (0510034K),69,10,41,4,31,3,7,2
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),9,2,3,1,3,1,0,0
Rennes,Lycée Chateaubriand (0350710G),66,11,57,11,47,9,17,5
Rennes,Lycée Joliot-Curie (0350029S),36,7,33,7,30,6,13,1
Rennes,Lycée privé Assomption (0350778F),9,2,6,1,6,1,3,1
Rouen,Lycée Pierre Corneille (0760090K),39,10,39,10,35,9,6,3
Saint-Brieuc,Lycée Francois Rabelais (0220056S),29,5,24,2,18,2,6,1
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),30,2,20,1,15,0,9,0
Saint-Denis,Lycée Paul Eluard (0930125F),20,5,7,2,5,1,0,0
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),34,9,19,6,11,3,5,1
Saint-Etienne,Lycée Etienne Mimard (0420046X),44,9,38,8,34,7,18,3
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),36,12,32,10,28,10,16,4
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),24,4,21,3,19,3,12,2
SAINT-MAUR-DES-FOSSES,Lycée D'Arsonval (0940121W),38,8,29,6,19,4,6,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),79,9,75,8,66,7,14,0
Sceaux,Lycée Lakanal (0920145H),27,4,23,3,22,2,3,0
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Strasbourg,Lycée Kleber (0670080Y),74,11,71,10,63,9,27,4
Strasbourg,Lycée Louis Couffignal (0670085D),32,6,20,4,12,4,6,2
Strasbourg,Lycée Ort (0671636P),20,2,14,1,12,1,4,1
Tanger,Centre Pédagogique Régional (99926911),10,7,2,1,0,0,0,0
Toulon,Lycée Dumont D'Urville (0830053G),35,7,29,6,22,4,5,1
Toulouse,Lycée Bellevue (0310038Y),39,5,31,3,30,3,14,2
Toulouse,Lycée Déodat de Séverac (0310044E),42,6,41,6,39,5,16,2
Toulouse,Lycée Pierre de Fermat (0310036W),42,9,41,9,34,7,1,0
Tours,Lycée Descartes (0370035M),74,16,66,15,59,14,28,8
Tours,Lycée J. de Vaucanson (0371418R),23,3,13,1,9,1,6,1
Troyes,Lycée Chrestien De Troyes (0100022V),17,6,7,5,5,4,2,1
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),1,0,0,0,0,0,0,0
Tunis,IPEST (99926211),4,0,4,0,4,0,4,0
Valbonne,C.I.V. Valbonne (0061642C),45,8,42,7,39,7,14,1
Valenciennes,Lycée Henri Wallon (0590221V),51,9,43,8,37,6,11,2
Vanves,Lycée Michelet (0920149M),37,6,37,6,36,6,23,4
Versailles,Lycée Hoche (0782562L),12,8,11,8,8,6,1,1
Versailles,Lycée Jules Ferry (0782565P),42,8,36,7,25,5,9,3
Versailles,Lycée Sainte Geneviève (0783053V),8,1,7,1,1,0,0,0
null,Sans etablissement - candidat libre (0000000Y),2,0,1,0,1,0,0,0
