ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),46,3,33,2,33,2,23,2
Ajaccio,Lycée Laetitia Bonaparte (6200002H),25,6,12,0,11,0,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),45,2,36,0,34,0,24,0
Armentières,Lycée Gustave Eiffel (0590011S),52,8,24,4,18,3,6,1
Aubervilliers,Lycée Le Corbusier (0930117X),15,1,5,0,5,0,2,0
Avignon,Lycée Philippe de Girard (0840005Z),29,5,6,1,5,1,2,1
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),24,1,3,0,1,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),23,2,12,1,11,1,6,0
Besançon,Lycée Jules Haag (0250011B),36,4,18,2,13,2,7,2
Bordeaux,Lycée Gustave Eiffel (0330028B),96,15,73,7,69,6,31,2
Brest,Lycée La Croix Rouge (0290335G),29,4,14,1,12,0,5,0
Brest Cedex 2,Lycée Vauban (0290012F),25,1,9,1,7,1,4,1
Cachan,Lycée Gustave Eiffel (0940111K),37,3,30,3,27,3,15,3
Caen,Lycée Jules Dumont d'Urville (0142131R),16,0,7,0,6,0,2,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),13,1,4,0,3,0,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),18,5,6,3,4,2,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),15,1,3,1,2,1,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),13,2,3,0,3,0,1,0
Clichy,Lycée Newton-Enrea (0920136Y),21,1,4,0,4,0,3,0
Cluny,Lycée La Prat's (0710023P),25,4,11,1,10,1,4,1
Dijon,Lycée Gustave Eiffel (0211033J),39,5,15,1,13,1,0,0
Dunkerque,Lycée De L'Europe (0590072H),18,2,2,0,2,0,1,0
Grenoble,Lycée Vaucanson (0380033E),78,10,36,5,34,3,12,2
Le Havre,Lycée Robert Schuman (0760058A),19,4,8,1,6,1,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),33,1,29,1,27,1,12,0
Lille,Lycée César Baggio (0590121L),51,5,16,0,14,0,6,0
Limoges,Lycée Turgot (0870056N),36,4,23,3,23,3,13,1
Lyon,Lycée aux Lazaristes (0690522T),3,0,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),91,15,69,11,65,9,29,5
Marseille Cedex 10,Lycée Jean Perrin (0130053M),75,12,43,8,39,8,25,4
Massy Cedex,Lycée Parc de Vilgenis (0910727W),19,5,6,2,5,2,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),20,1,2,0,1,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),25,1,15,1,14,1,7,1
Montluçon,Lycée Paul Constans (0030026M),21,3,14,2,12,2,4,2
Montpellier,Lycée Jean Mermoz (0340042L),44,7,35,4,35,4,24,4
Nancy,Lycée Henri Loritz (0540042C),40,6,33,5,30,5,13,2
Nantes,Lycée Eugène Livet (0440029T),80,4,58,1,58,1,28,0
Nevers,Lycée Jules Renard (0580031U),29,6,12,2,11,1,4,0
Nice,Lycée Les Eucalyptus (0060075Z),57,7,22,0,19,0,9,0
Nimes,Lycée Dhuoda (0300026R),34,3,16,0,11,0,2,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),45,7,36,6,36,6,19,6
Nouméa,Lycée Jules Garnier (9830003L),19,5,17,4,16,3,7,1
Orléans,Lycée Benjamin Franklin (0450051L),31,3,10,0,9,0,6,0
Paris,Lycée Raspail (0750691U),67,16,30,5,26,5,16,3
Paris,Lycée Voltaire (0750675B),36,6,8,0,8,0,3,0
Paris 11e,Lycée Dorian (0750676C),30,4,22,4,18,4,5,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),42,4,42,4,42,4,15,2
Paris 8e,Lycée Chaptal (0750663N),42,6,34,5,34,5,21,2
Poitiers,Lycée Louis Armand (0860037Y),22,3,5,0,4,0,2,0
Pringy,Lycée Louis Lachenal (0740006E),30,3,16,2,16,2,8,2
Reims Cedex,Lycée Franklin Roosevelt (0510034K),19,4,9,2,9,2,4,0
Rennes,Lycée Joliot-Curie (0350029S),39,1,31,0,29,0,19,0
Rouen,Lycée Blaise Pascal (0760095R),25,1,6,0,5,0,2,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),27,4,10,0,10,0,3,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),42,7,18,3,17,3,7,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,0,0,0,0,0,0
Saint-Sebastien-Sur-Loire,Lycée Saint Joseph La Joliverie (0441653H),1,0,1,0,1,0,1,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),14,9,3,2,3,2,2,1
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),20,2,2,0,2,0,1,0
Strasbourg,Lycée Louis Couffignal (0670085D),40,1,18,0,17,0,9,0
Tarbes,Lycée Jean Dupuy (0650027B),17,2,5,1,5,1,1,0
Thiers,Lycée Jean Zay (0630069H),22,1,6,0,3,0,1,0
Toulon,Lycée Rouvière (0830056K),34,6,20,3,20,3,5,1
Toulouse,Lycée Déodat de Séverac (0310044E),42,6,27,4,26,4,14,3
Tours,Lycée J. de Vaucanson (0371418R),28,4,18,3,17,3,7,0
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),22,1,15,1,15,1,9,1
Versailles,Lycée Jules Ferry (0782565P),93,13,66,9,63,9,44,5
Voiron,Lycée Ferdinand Buisson (0380092U),25,5,14,1,12,1,7,1
