ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Dunkerque Cedex,Lycée Jean Bart (0590071G),4,0,1,0,1,0,1,0
El Jadida,Lycée Errazi (99927011),3,1,1,0,1,0,0,0
Evreux,Lycée Aristide Briand (0270016W),6,1,1,0,1,0,1,0
Evry,Lycée Parc des Loges (0911251R),4,1,2,0,2,0,1,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),18,1,1,0,1,0,0,0
Fontainebleau,Lycée François 1er (0770927P),24,6,12,3,8,2,2,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),4,0,0,0,0,0,0,0
Gabes,ISSATG (99951112),1,1,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),75,12,52,5,41,2,12,0
Guelmim,Lycée Bab Essahra (L0041),3,1,2,0,2,0,0,0
Kenitra,Lycée Mohamed VI (99948211),5,1,0,0,0,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),29,2,13,1,10,1,0,0
La Rochelle,Lycée Jean Dautet (0170028N),13,2,3,1,0,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),24,3,6,1,2,1,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),19,3,2,0,2,0,1,0
Les Ulis,Lycée L'Essouriau (0911492C),21,5,9,4,9,4,4,1
Lille,Lycée César Baggio (0590121L),26,5,6,1,5,1,1,0
Lille Cedex,Lycée Faidherbe (0590119J),42,7,34,5,31,5,18,1
Limoges Cedex,Lycée Gay-Lussac (0870015U),36,9,18,6,15,4,5,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),14,0,2,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),32,9,29,8,28,7,13,4
Lyon,Lycée Jean Perrin (0690082P),18,4,9,2,7,2,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),54,15,33,10,24,10,12,7
Lyon Cedex 06,Lycée du Parc (0690026D),75,26,68,22,65,20,32,11
Lyon Cedex 1,Institution des Chartreux (0690564N),2,1,0,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),2,0,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),11,5,5,2,2,2,2,2
Marseille,Lycée Jean Perrin (0130053M),36,5,18,1,6,0,2,0
Marseille Cedex 1,Lycée Thiers (0130040Y),37,5,26,4,16,2,6,1
Meaux,Lycée Henri Moissan (0770930T),20,1,10,0,7,0,2,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),7,3,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),10,3,2,1,1,0,0,0
Metz Cedex 1,Lycée Fabert (0570054Z),24,4,11,1,9,0,5,0
Montferrier / Lez,Lycée Saint-Joseph Pierre Rouge (0341521U),1,0,0,0,0,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),64,22,32,10,21,6,3,1
Montreuil,Lycée Condorcet (0930122C),17,2,8,1,5,1,2,0
Mulhouse,Lycée Albert Schweitzer (0680031P),8,2,2,0,2,0,0,0
Nancy,Lycée Henri Loritz (0540042C),43,6,25,4,19,4,4,2
Nancy Cedex,Lycée Henri Poincaré (0540038Y),13,2,8,0,4,0,3,0
Nantes,Lycée Saint Stanislas (0440163N),29,5,6,0,3,0,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),125,30,93,22,83,19,37,9
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),32,7,25,5,20,2,10,2
Nice,Lycée Les Eucalyptus (0060075Z),17,5,1,0,0,0,0,0
Nice Cedex 1,Lycée Massena (0060030A),32,10,12,4,10,3,3,0
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),16,3,6,1,2,0,2,0
Nouméa,Lycée Jules Garnier (9830003L),17,6,5,3,4,3,1,1
Orléans Cedex 1,Lycée Pothier (0450049J),38,8,15,4,9,2,6,2
Orsay,Lycée Blaise Pascal (0910626L),42,12,29,6,25,4,12,2
Paris,Lycée Raspail (0750691U),22,3,6,0,5,0,1,0
Paris,Lycée Saint-Louis (0750658H),233,80,193,65,179,61,57,16
Paris,Lycée Janson de Sailly (0750699C),82,23,59,17,48,13,15,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),41,5,35,4,33,3,13,3
Paris Cedex 05,Lycée Louis Le Grand (0750655E),45,14,45,14,41,14,21,6
Paris Cedex 06,Lycée Stanislas (0753840S),86,19,82,18,80,17,33,6
Paris Cedex 09,Lycée Jacques Decour (0750668U),78,18,36,7,25,6,6,1
Paris Cedex 12,Lycée Paul Valery (0750679F),19,4,6,2,6,2,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),19,3,4,1,4,1,2,0
Paris 15e,Lycée Buffon (0750693W),38,8,17,4,9,4,0,0
Paris 16e,Lycée Claude Bernard (0750698B),57,9,19,4,13,3,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),31,6,18,4,13,3,1,1
Paris 8e,Lycée Chaptal (0750663N),89,27,63,18,47,15,16,6
Paris 9e,Lycée Condorcet (0750667T),40,11,32,8,28,8,9,3
Pau Cedex,Lycée Louis Barthou (0640055M),20,5,8,2,3,0,0,0
Perpignan,Lycée François Arago (0660010C),21,4,13,2,8,0,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),5,1,2,1,2,1,1,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),19,7,8,1,2,0,0,0
Quimper,Lycée Auguste Brizeux (0290069T),7,1,3,1,1,0,1,0
Rabat,Lycée Ibn Al Ghazi (99951011),19,6,0,0,0,0,0,0
Rabat,Lycée Moulay Youssef (99926611),7,2,0,0,0,0,0,0
Rabat,Prépa P2i Rabat (L0080),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),38,7,12,2,6,1,2,0
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),5,0,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),25,5,11,4,8,3,1,1
Rennes,Lycée privé Assomption (0350778F),10,0,3,0,2,0,1,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),61,19,40,15,32,14,13,8
Rouen Cedex,Lycée Pierre Corneille (0760090K),38,9,24,4,16,1,6,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),10,2,3,0,2,0,1,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),26,7,8,2,5,2,2,0
Saint-Denis,Lycée Paul Eluard (0930125F),18,6,1,0,1,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),11,2,1,0,1,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),31,4,7,1,3,1,0,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),14,2,7,0,6,0,0,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),27,6,13,2,10,2,2,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),29,3,14,0,8,0,4,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),80,21,52,12,46,11,14,2
Sceaux Cedex,Lycée Lakanal (0920145H),48,7,40,6,36,6,15,3
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),26,9,15,3,13,2,3,0
Strasbourg,Lycée Louis Couffignal (0670085D),7,2,3,1,3,1,1,1
Strasbourg,Lycée Ort (0671636P),14,5,5,1,4,1,3,1
Strasbourg Cedex,Lycée Kleber (0670080Y),95,24,48,12,34,9,14,2
Tanger,Lycée Moulay Hassan (99926911),2,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),16,3,4,0,4,0,0,0
Toulouse,Lycée Bellevue (0310038Y),29,6,17,1,15,1,3,0
Toulouse,Lycée Déodat de Séverac (0310044E),29,3,15,1,8,1,3,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),46,12,40,10,39,10,14,4
Tours Cedex 1,Lycée Descartes (0370035M),43,4,18,1,10,1,2,0
Troyes,Lycée Chrestien De Troyes (0100022V),5,1,2,1,1,0,0,0
Tunis,IPEST (99926211),17,5,15,4,15,4,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),35,5,16,2,9,2,2,2
Vanves Cedex,Lycée Michelet (0920149M),32,6,27,4,21,4,5,2
Versailles,Lycée Jules Ferry (0782565P),24,7,7,2,5,2,1,1
Versailles Cedex,Lycée Hoche (0782562L),41,10,41,10,40,10,18,3
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),47,10,47,10,46,9,13,3
