ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),21,3,9,2,6,2,1,1
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),52,16,27,6,15,4,5,1
Albi,Lycée Laperouse (0810006S),9,6,0,0,0,0,0,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),20,5,5,2,3,1,2,0
Angers Cedex 01,Lycée Henri Bergson (0491966W),12,3,2,0,0,0,0,0
Annecy Cedes,Lycée Berthollet (0740003B),32,11,19,7,15,7,4,2
Annonay,Lycée Saint Denis (0071126L),1,0,0,0,0,0,0,0
Antony,Lycée Sainte Marie (0920904H),20,3,9,1,8,1,3,1
Arras,Lycée Robespierre (0620006V),5,2,4,1,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),3,0,1,0,1,0,1,0
Balma,Lycée Saliège (0312408Z),44,9,21,3,18,3,6,1
Bayonne,Lycée René Cassin (0640010N),6,0,4,0,1,0,1,0
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),15,3,0,0,0,0,0,0
Belfort,Lycée Condorcet (0900002N),1,0,0,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),12,3,5,1,2,0,0,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),11,2,4,0,3,0,3,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),67,19,54,14,42,12,15,4
Bourg-En-Bresse,Lycée Lalande (0010013J),6,1,2,0,0,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),1,1,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),11,3,0,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),36,13,14,3,10,2,3,1
Caen,Lycée Privé Sainte-Marie (0141164P),4,1,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),22,6,10,2,8,1,0,0
Chartres,Lycée Marceau (0280007F),17,2,4,1,2,0,0,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),46,12,27,5,21,3,9,0
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),4,1,1,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),43,19,25,10,15,7,6,2
Douai,Lycée Albert Chatelet (0590063Y),8,4,0,0,0,0,0,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),2,1,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),5,2,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),1,0,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),14,3,4,1,2,0,0,0
Fort-De-France Cedex,Lycée de Bellevue (9720003W),3,1,2,0,1,0,1,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),65,19,37,7,22,5,13,2
La Flèche Cedex,Prytanée National Militaire (0720896H),18,3,9,2,3,0,2,0
La Mulatière,Lycée Assomption Bellevue (0690539L),3,2,0,0,0,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),3,1,1,0,0,0,0,0
La Tronche Cedex,ITEC Boisfleury (0381675P),3,2,2,2,2,2,1,1
Le Havre Cedex,Lycée François 1er (0760052U),1,0,0,0,0,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),26,5,9,3,6,2,3,1
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),2,1,1,0,1,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),12,4,2,0,2,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),49,18,35,13,22,10,10,6
Limoges Cedex,Lycée Gay-Lussac (0870015U),12,2,5,0,2,0,0,0
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),9,2,6,1,3,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),41,10,40,9,39,9,15,4
Lyon,Lycée Jean Perrin (0690082P),8,2,2,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),42,13,27,7,16,2,6,1
Lyon Cedex 06,Lycée du Parc (0690026D),112,48,79,32,69,28,24,10
Marseille Cedex 1,Lycée Thiers (0130040Y),76,23,44,10,35,7,11,2
Melun Cedex,Lycée Jacques Amyot (0770933W),14,3,3,0,2,0,0,0
Metz Cedex 1,Lycée Fabert (0570054Z),34,9,18,5,8,2,3,1
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),15,5,5,2,5,2,1,0
Montpellier Cedex 2,Lycée Joffre (0340038G),63,21,36,10,24,8,11,3
Mulhouse,Lycée Albert Schweitzer (0680031P),5,1,4,1,3,1,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),51,17,24,7,14,3,7,3
Nantes,Lycée Saint Stanislas (0440163N),7,1,3,1,1,0,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),62,25,35,11,22,5,11,4
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),79,28,61,22,52,20,19,8
Nice Cedex 1,Lycée Massena (0060030A),50,13,32,9,24,7,10,5
Nimes Cedex,Lycée Alphonse Daudet (0300021K),7,1,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),20,6,9,3,6,1,1,1
Orsay,Lycée Blaise Pascal (0910626L),29,10,18,5,17,5,8,2
Paris 4e,Lycée Charlemagne (0750652B),68,22,33,9,28,8,9,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,13,25,8,19,6,5,1
Paris Cedex 03,Lycée Turgot (0750647W),21,6,3,0,3,0,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),40,18,37,16,35,14,9,3
Paris Cedex 05,Lycée Louis Le Grand (0750655E),123,38,114,36,105,35,28,11
Paris Cedex 06,Lycée Saint-Louis (0750658H),174,78,127,55,103,42,31,16
Paris Cedex 06,Lycée Stanislas (0753840S),83,22,76,20,72,19,20,5
Paris Cedex 09,Lycée Jacques Decour (0750668U),35,10,14,3,6,1,1,1
Paris Cedex 17,Lycée Honoré De Balzac (0750705J),11,2,0,0,0,0,0,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),9,3,2,1,1,0,0,0
Paris 15e,Lycée Buffon (0750693W),33,7,16,3,6,0,0,0
Paris 16e,Lycée Janson de Sailly (0750699C),129,48,65,19,41,11,12,1
Paris 17e,Lycée Carnot (0750704H),19,6,5,2,4,1,0,0
Paris 4e,IPESUP (0753144K),16,6,12,5,9,5,4,2
Paris 5e,Lycée Lavoisier (0750656F),36,15,12,5,11,4,4,1
Paris 6e,Lycée Fénelon (0750660K),38,11,28,7,20,5,7,1
Paris 8e,Lycée Chaptal (0750663N),49,19,28,9,19,5,7,1
Paris 9e,Lycée Condorcet (0750667T),31,12,9,3,5,0,0,0
Pau Cedex,Lycée Louis Barthou (0640055M),46,12,11,1,5,1,3,1
Périgueux Cedex,Lycée Bertran de Born (0240024W),16,2,7,1,1,1,0,0
Perpignan,Lycée François Arago (0660010C),19,7,3,1,0,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),L G T de Baimbridge (9710003B),5,3,0,0,0,0,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),28,10,7,1,5,0,2,0
Quimper,Lycée Auguste Brizeux (0290069T),8,2,4,2,2,1,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),21,8,11,3,6,1,0,0
Rennes,Lycée privé Assomption (0350778F),4,1,2,1,1,1,1,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),65,19,40,13,30,12,9,5
Rouen Cedex,Lycée Pierre Corneille (0760090K),65,15,36,7,27,5,10,1
Saint-Brieuc,Lycée Francois Rabelais (0220056S),5,0,2,0,1,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),8,3,1,0,1,0,0,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),40,12,12,3,6,1,1,0
