ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Groupe scolaire Al Qalam (99693001),2,1,1,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),5,1,2,1,2,1,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),25,6,10,3,9,3,2,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),7,0,6,0,6,0,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),4,2,4,2,3,2,2,1
Albi,Lycée Laperouse (0810006S),21,6,9,1,6,0,3,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),20,3,5,2,4,2,1,1
Angers,Lycée Saint-Martin (0490824E),14,4,6,1,4,0,1,0
Angers Cedex 01,Lycée Henri Bergson (0491966W),17,1,10,0,9,0,5,0
Annecy Cedex,Lycée Berthollet (0740003B),23,3,14,2,11,2,4,1
Antony,Lycée Sainte Marie (0920904H),22,5,7,1,5,0,2,0
Argenteuil,Lycée Jean Jaurès (0950641F),18,4,4,1,3,0,0,0
Arras,Lycée Robespierre (0620006V),23,2,8,1,5,1,2,0
Auxerre,Lycée Jacques Amyot (0890003V),11,1,8,1,4,0,1,0
Avignon Cedex,Lycée Frédéric Mistral (0840003X),26,2,5,1,4,1,3,1
Balma,Lycée Saliège (0312408Z),34,4,22,1,14,0,1,0
Belfort,Lycée Condorcet (0900002N),9,0,5,0,3,0,0,0
Besançon,Lycée Victor Hugo (0250007X),34,9,24,6,14,4,5,0
Bordeaux,Lycée Gustave Eiffel (0330028B),86,12,58,9,47,8,17,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),78,22,65,21,55,17,23,11
Brest,Lycée Naval (0290063L),17,4,8,2,8,2,2,1
Brest,Lycée Sainte Anne (0290338K),9,1,4,0,3,0,0,0
Brest Cedex 2,Lycée Vauban (0290012F),38,12,21,7,15,5,6,1
Caen,Lycée Victor Hugo (0142059M),32,10,20,4,13,3,6,1
Cannes Cedex,Lycée Stanislas (0060673Z),21,1,13,1,11,1,5,0
Casablanca,Groupe scolaire La Résidence (3500055H),13,4,2,2,1,1,0,0
Casablanca,Lycée Mohamed V (99926411),5,1,2,1,1,0,0,0
Casablanca,PREPAS ELBILIA (99696011),5,0,1,0,0,0,0,0
Chambéry,Lycée Vaugelas (0730013T),10,1,4,0,2,0,2,0
Clermont-Ferrand,Lycée La Fayette (0630021F),36,9,21,6,16,4,3,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),42,10,32,9,28,9,9,4
Dijon,Lycée Carnot (0210015C),31,5,30,5,21,4,9,2
Dijon,Lycée Gustave Eiffel (0211033J),34,11,18,6,12,4,8,3
Douai,Lycée Albert Chatelet (0590063Y),46,11,41,11,33,7,5,1
Dunkerque Cedex,Lycée Jean Bart (0590071G),18,4,7,2,3,2,2,1
Evreux,Lycée Aristide Briand (0270016W),22,6,9,0,8,0,2,0
Evry,Lycée Parc des Loges (0911251R),10,2,4,0,3,0,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),1,0,1,0,1,0,0,0
Fontainebleau,Lycée François 1er (0770927P),39,10,19,1,15,1,5,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),13,8,8,5,5,3,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),81,16,65,14,54,14,18,5
La Flèche Cedex,Prytanée National Militaire (0720896H),25,1,17,0,12,0,3,0
La Rochelle,Lycée Jean Dautet (0170028N),23,4,11,1,7,0,1,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),26,3,14,2,9,2,1,1
Le Raincy,Lycée Albert Schweitzer (0930830X),23,3,10,2,5,1,1,0
