ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),29,2,27,2,26,2,15,1
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),23,1,20,1,17,1,7,1
Amiens,Lycée Edouard Branly (0801327H),14,3,8,1,4,0,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),15,0,13,0,7,0,3,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),25,1,19,1,18,1,11,1
Cachan,Lycée Gustave Eiffel (0940111K),23,0,21,0,16,0,4,0
Chambery,Lycée Monge (0730016W),24,2,21,2,21,2,14,2
Clermont-Ferrand,Lycée La Fayette (0630021F),17,0,16,0,16,0,13,0
Colmar,Lycée Blaise Pascal (0680010S),26,1,23,1,22,1,10,0
Dijon,Lycée Gustave Eiffel (0211033J),24,0,23,0,21,0,16,0
Fort-De-France,Lycée Pointe des Nègres (9720004X),12,1,3,1,1,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),37,1,32,0,31,0,20,0
Lorient,Lycée St Joseph Lorient (0560181T),20,1,19,1,15,1,10,1
Lyon,Lycée Edouard Branly (0690128P),13,2,11,2,10,2,8,2
Marseille,Lycée Antonin Artaud (0132733A),23,2,21,2,15,2,9,0
Metz,Lycée Louis Vincent (0570058D),32,1,29,1,26,1,21,1
MOHAMMEDIA,LNTA (99927711),6,0,4,0,0,0,0,0
Montbéliard,Lycée Viette (0250032Z),22,0,22,0,20,0,13,0
OUJDA,Lycée Omar Ben Abdelaziz (99927611),6,2,1,0,0,0,0,0
Paris,Lycée Raspail (0750691U),34,7,31,7,30,7,16,4
Pau,Lycée Saint-Cricq (0640057P),33,5,30,5,19,5,9,3
Rueil-Malmaison,Lycée Richelieu (0920799U),25,3,25,3,24,3,11,2
SAFI,Lycée Technique Al Khawarizmi (99929411),2,0,2,0,0,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),26,0,24,0,15,0,11,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),22,0,22,0,20,0,12,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),29,2,26,2,20,1,11,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),19,0,17,0,11,0,5,0
Thiers,Lycée Jean Zay (0630069H),1,0,0,0,0,0,0,0
Toulon,Lycée Rouvière (0830056K),27,4,26,4,24,4,18,3
Tourcoing,Lycée Colbert (0590214M),26,0,26,0,19,0,12,0
Troyes,Lycée Les Lombards (0100025Y),22,1,18,1,14,1,8,1
Valenciennes,Lycée Du Hainaut (0590223X),24,1,22,1,16,1,7,0
