ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Marrakech,Marrakech Prépas (99926814),3,0,1,0,1,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),9,2,7,2,3,1,1,0
Marseille,Lycée Notre Dame de Sion (0131341M),27,7,22,7,19,6,7,2
Marseille Cedex 1,Lycée Thiers (0130040Y),44,16,36,13,33,12,10,3
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),11,4,5,2,2,1,0,0
Meknès,CARNOT PREPAS (L0006),26,9,18,6,7,1,2,1
Meknès,Lycée Omar Ibn Al Khattab (99928611),8,2,7,2,6,2,3,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),26,13,24,11,16,7,9,3
Melun Cedex,Lycée Jacques Amyot (0770933W),34,9,34,9,33,9,6,2
Metz Cedex 1,Lycée Fabert (0570054Z),42,9,33,9,30,9,14,3
Mohammedia,Lycée Omar Khayyam - Mohammadia (99928911),14,5,4,1,2,1,2,1
Mohammedia,Lycée Technique - Mohammadia (99927711),4,1,3,1,2,1,2,1
Montpellier,Lycée Notre Dame de La Merci (0340881Y),16,5,14,5,11,5,4,1
Montpellier Cedex 2,Lycée Joffre (0340038G),22,4,12,1,11,1,2,0
Mulhouse,Lycée Albert Schweitzer (0680031P),42,12,36,11,29,8,9,4
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),20,9,16,9,16,9,4,4
Nantes,Lycée Saint Stanislas (0440163N),7,2,6,2,4,0,2,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),19,4,14,2,12,2,0,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),20,5,16,5,16,5,2,0
Nice Cedex 1,Lycée Massena (0060030A),24,8,15,4,11,4,5,2
Nimes Cedex,Lycée Alphonse Daudet (0300021K),33,9,27,9,23,8,3,0
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),20,5,14,3,12,2,5,0
Orléans,Lycée Saint Charles (0450110A),14,2,11,2,11,2,9,2
Orléans Cedex 1,Lycée Pothier (0450049J),87,22,78,21,67,20,17,5
Orsay,Lycée Blaise Pascal (0910626L),2,1,2,1,2,1,0,0
Oujda,Pythagore Prépas (99700011),9,1,4,0,2,0,2,0
Paris,Lycée Saint-Louis (0750658H),60,20,45,17,42,15,5,2
Paris,Lycée Janson de Sailly (0750699C),62,18,45,13,44,13,12,4
Paris 4e,Lycée Charlemagne (0750652B),38,15,30,13,29,13,4,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),52,10,46,10,45,10,21,4
Paris Cedex 05,Lycée Henri IV (0750654D),6,3,2,0,2,0,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),15,5,8,3,8,3,1,0
Paris Cedex 06,Lycée Stanislas (0753840S),22,11,16,8,15,7,2,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),28,4,26,4,21,3,11,2
Paris Cedex 12,Lycée Paul Valery (0750679F),17,3,15,2,14,2,7,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,6,22,6,21,5,6,2
Paris 15e,Lycée Buffon (0750693W),14,3,10,1,9,1,1,0
Paris 16e,Lycée Claude Bernard (0750698B),23,6,20,5,18,5,7,1
Paris 6e,Lycée Fénelon (0750660K),44,19,36,16,36,16,13,5
Paris 8e,Lycée Chaptal (0750663N),47,12,45,12,45,12,12,3
Paris 9e,Lycée Condorcet (0750667T),34,12,28,9,24,7,5,0
Pau Cedex,Lycée Louis Barthou (0640055M),35,7,31,7,26,6,8,3
Perpignan,Lycée François Arago (0660010C),14,5,13,4,10,3,2,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),23,6,20,5,15,4,7,2
Poitiers Cedex,Lycée Camille Guérin (0860035W),21,8,19,6,17,6,5,2
Pontoise,Lycée Camille Pissarro (0950649P),17,4,16,3,14,2,9,1
Rabat,Lycée Ibn Al Ghazi (99951011),59,14,36,8,24,7,13,4
Rabat,Lycée Moulay Youssef (99926611),7,1,6,1,6,1,1,0
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),36,10,14,3,6,0,5,0
Reims Cedex 2,Lycée Clémenceau (0510031G),58,15,52,14,39,10,12,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),31,7,25,6,24,5,2,1
Roubaix,Lycée privé Saint Rémi (0592921E),26,5,19,4,13,4,9,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),20,5,19,5,16,5,5,1
Safi,Lycée Moulay Abdellah (99929411),1,0,1,0,0,0,0,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),13,3,12,3,9,3,3,1
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),10,3,8,3,6,1,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),10,0,8,0,7,0,3,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),23,6,22,6,15,4,5,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),50,9,45,8,39,8,12,4
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),18,4,17,4,16,4,5,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),2,0,2,0,2,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),33,14,30,12,30,12,3,2
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),19,5,16,5,14,4,7,2
Sale,Collège Selmane Al-Farissi (L0002),6,5,2,2,2,2,1,1
Sale,Université Internationale de Rabat (U0010),17,4,10,3,9,3,3,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),24,4,23,4,20,4,8,2
Sceaux Cedex,Lycée Lakanal (0920145H),26,6,21,5,21,5,5,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),50,14,43,12,37,10,13,4
Strasbourg Cedex,Lycée Kleber (0670080Y),69,12,61,12,59,12,11,2
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),5,1,2,1,2,1,1,1
Tanger,Lycée Al Bayrouni (99901131),16,5,9,3,8,2,1,0
Tanger,Lycée Moulay Hassan (99926911),11,7,7,4,5,2,2,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),24,4,21,4,17,4,10,2
Toulouse,Lycée Bellevue (0310038Y),30,12,30,12,28,10,5,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),47,20,38,17,31,15,4,2
Tours Cedex 1,Lycée Descartes (0370035M),40,14,34,13,31,12,5,3
Troyes,Lycée Chrestien De Troyes (0100022V),18,3,11,2,7,1,0,0
Tunis,Esprit-prépa (L0042),6,4,3,1,3,1,2,1
Tunis,I.P.E.I.T (99922211),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),15,2,14,1,10,1,5,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),62,10,57,10,45,10,20,2
Vannes,Lycée Alain René Lesage (0560051B),20,7,18,6,15,5,5,1
Vanves Cedex,Lycée Michelet (0920149M),9,2,9,2,9,2,3,1
Versailles Cedex,Lycée Hoche (0782562L),12,6,8,4,8,4,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),24,11,21,10,21,10,9,6
